date,Close,High,Low,Open,Volume,aVWAP_OB_bull_646,aVWAP_OB_bull_439,aVWAP_OB_bull_246,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,23.5200510192,23.8011543905,23.4191726581,23.7218077414,8011,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,8011.0,False,False,False,False
2022-01-04 00:00:00+00:00,23.4100102274,23.552027902,23.2908986294,23.4466599499,13073,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13073,-512.6666666666666,False,False,False,False,8209.509803921568,False,False,False,False
2022-01-05 00:00:00+00:00,23.1992743232,23.4100102274,23.1509883139,23.4100102274,16153,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29226,-1638.6797385620914,False,False,False,False,8521.019223375624,False,False,False,False
2022-01-06 00:00:00+00:00,23.3623655882,23.3641980744,23.0893251558,23.1901118926,10650,,,,,"rgba(239, 83, 80, 0.5)",,,,12.199791551949108,-38.81685774404665,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18576,-2302.8883762655387,False,False,False,False,8604.508665596188,False,False,False,False
2022-01-07 00:00:00+00:00,23.30006106,23.3916853662,23.1901118926,23.2725737682,6642,,,,,"rgba(239, 83, 80, 0.5)",,,,18.706773477814586,-33.5298905093338,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25218,-3201.5202046472823,False,False,False,False,8527.54754145516,False,False,False,False
2022-01-10 00:00:00+00:00,23.3367107825,23.3641980744,23.2359240457,23.2359240457,5207,,,,,"rgba(239, 83, 80, 0.5)",,,,24.851959086544106,-28.681906570544722,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20011,-3860.715490739546,False,False,False,False,8397.32999080986,False,False,False,False
2022-01-11 00:00:00+00:00,23.3557686382,23.4191726581,23.3183859213,23.3183859213,6664,,,,,"rgba(239, 83, 80, 0.5)",,,,29.859041854643852,-24.894752257881684,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13347,-4232.726647965446,False,False,False,False,8329.356265680062,False,False,False,False
2022-01-12 00:00:00+00:00,23.3604414778,23.4191726581,23.3604414778,23.3825229356,2855,,,,,"rgba(239, 83, 80, 0.5)",,,,33.4292267945091,-22.337205431710544,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10492,-4478.1883480452325,False,False,False,False,8114.675627810257,False,False,False,False
2022-01-13 00:00:00+00:00,23.3550356437,23.4283350887,23.3390013902,23.3390013902,15062,,,,,"rgba(239, 83, 80, 0.5)",,,,35.612930955899245,-20.87851885643994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25554,-5304.690765768949,False,False,False,False,8387.119720837305,False,False,False,False
2022-01-14 00:00:00+00:00,23.3092234907,23.4100102274,23.254248907,23.254248907,7051,,,,,"rgba(239, 83, 80, 0.5)",,,,35.47948530233276,-20.87851885643994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32605,-6375.291127895656,False,False,False,False,8334.722869039764,False,False,False,False
2022-01-18 00:00:00+00:00,23.1992743232,23.2625867188,23.1442997395,23.1442997395,10405,,,,,"rgba(239, 83, 80, 0.5)",,,,32.580051224889615,-20.87851885643994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43010,-7811.946377782102,False,False,False,False,8415.910207508794,False,False,False,False
2022-01-19 00:00:00+00:00,23.254248907,23.2908986294,23.1626246008,23.180949462,5575,,,,,"rgba(239, 83, 80, 0.5)",,,,33.48722040147992,-20.87851885643994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37435,-8973.634755123981,False,False,False,False,8304.501964077077,False,False,False,False
2022-01-20 00:00:00+00:00,23.3092234907,23.3458732131,23.2589217466,23.2817361988,4747,,,,,"rgba(239, 83, 80, 0.5)",,,,36.53931589268099,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32688,-9903.60986276618,False,False,False,False,8164.992083132878,False,False,False,False
2022-01-21 00:00:00+00:00,23.1901118926,23.3623655882,23.1901118926,23.30006106,4559,,,,,"rgba(239, 83, 80, 0.5)",,,,35.548017083200634,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37247,-10975.899672069467,False,False,False,False,8023.580628892373,False,False,False,False
2022-01-24 00:00:00+00:00,23.2221803998,23.2801785856,23.0893251558,23.1351373089,5751,,,,,"rgba(239, 83, 80, 0.5)",,,,36.20049865519951,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31496,-11780.609488851056,False,False,False,False,7934.459819916202,False,False,False,False
2022-01-25 00:00:00+00:00,23.1901118926,23.2725737682,23.1627162251,23.2725737682,5038,,,,,"rgba(239, 83, 80, 0.5)",,,,35.869843812042504,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36534,-12751.3306853667,False,False,False,False,7820.873160311646,False,False,False,False
2022-01-26 00:00:00+00:00,23.1717870314,23.2450864763,23.0526754334,23.1901118926,15062,,,,,"rgba(239, 83, 80, 0.5)",,,,35.21436683745722,-20.753146327937323,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51596,-14274.651050646438,False,False,False,False,8104.838918730798,False,False,False,False
2022-01-27 00:00:00+00:00,23.0160257109,23.1299147235,23.0068632803,23.1069170226,6857,,,,,"rgba(239, 83, 80, 0.5)",,,,31.868663705965506,-20.753146327937323,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-58453,-16007.135323170107,False,False,False,False,8055.904059172727,False,False,False,False
2022-01-28 00:00:00+00:00,23.0971132219,23.2354932141,22.9404913931,23.0141957831,10228,,,,23.0910326097,"rgba(239, 83, 80, 0.5)",,23.0910326097,,32.842014566503885,-20.753146327937323,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-48225,-17270.58099677128,False,False,False,False,8141.084292146345,False,False,False,False
