date,Open,High,Low,Close,Volume,aVWAP_peak_604,aVWAP_peak_574,aVWAP_peak_552,aVWAP_valley_594,aVWAP_valley_577,aVWAP_valley_557,aVWAP_valley_533,aVWAP_valley_517,aVWAP_valley_483,aVWAP_valley_449,aVWAP_valley_433,aVWAP_valley_420,aVWAP_valley_405,aVWAP_valley_350,aVWAP_valley_316,aVWAP_valley_292,aVWAP_valley_254,aVWAP_valley_238,aVWAP_valley_213,aVWAP_valley_138,aVWAP_valley_135,aVWAP_valley_113,aVWAP_valley_57,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,7.87,8.165,7.87,8.075,19207.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19207.0,False,False,False,False
2023-10-31 16:00:00+00:00,8.455,8.5,8.305,8.33,4803.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4803.0,74.46511627906976,False,False,False,False,18983.682170542634,False,False,False,False
2023-11-01 16:00:00+00:00,8.24,8.3,8.09,8.24,10039.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5236.0,-7.867676221380933,False,False,False,False,18845.004927588485,False,False,False,False
2023-11-02 16:00:00+00:00,9.035,9.23,8.88,9.08,36511.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,31275.0,477.13802418515206,False,False,False,False,19118.896324059984,False,False,False,False
2023-11-03 16:00:00+00:00,9.71,9.99,9.56,9.575,8139.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,-1.0,9.99,9.56,171.0,,,False,False,False,False,,,False,False,False,False,39414.0,1080.810302879956,False,False,False,False,18948.665373299365,False,False,False,False
2023-11-06 16:00:00+00:00,9.41,9.485,9.27,9.345,10025.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,29389.0,1519.6969648508093,False,False,False,False,18810.31397216294,False,False,False,False
2023-11-06 20:00:00+00:00,9.35,9.38,9.34,9.35,11385.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,40774.0,2128.290810356998,False,False,False,False,18695.192825307702,False,False,False,False
2023-11-07 16:00:00+00:00,8.96,9.02,8.8,8.86,7327.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,33447.0,2613.8521931421606,False,False,False,False,18518.941773752544,False,False,False,False
2023-11-07 20:00:00+00:00,8.86,8.89,8.765,8.81,4360.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,29087.0,3024.2885932484833,False,False,False,False,18299.4232966401,False,False,False,False
2023-11-08 16:00:00+00:00,8.65,8.65,8.39,8.455,2850.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26237.0,3384.17559180277,False,False,False,False,18059.897354056535,False,False,False,False
2023-11-08 20:00:00+00:00,8.455,8.6,8.4,8.57,1548.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,27785.0,3762.4829469686183,False,False,False,False,17803.89894546651,False,False,False,False
2023-11-09 16:00:00+00:00,8.66,8.66,8.405,8.405,2642.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,25143.0,4093.9638315117404,False,False,False,False,17568.830744761603,False,False,False,False
2023-11-09 20:00:00+00:00,8.41,8.505,8.405,8.42,2039.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,27182.0,4451.917880635589,False,False,False,False,17328.058175075374,False,False,False,False
2023-11-10 16:00:00+00:00,8.515,8.835,8.5,8.725,9553.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,36735.0,4952.430781711007,False,False,False,False,17207.514637477303,False,False,False,False
2023-11-10 20:00:00+00:00,8.73,8.85,8.73,8.845,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,41135.0,5513.4008471108355,False,False,False,False,17008.948519066802,False,False,False,False
2023-11-13 16:00:00+00:00,8.865,8.885,8.68,8.68,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,39180.0,6035.363624675008,False,False,False,False,16775.553968383596,False,False,False,False
2023-11-13 20:00:00+00:00,8.68,8.705,8.61,8.65,3298.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,35882.0,6498.10217312966,False,False,False,False,16566.59964329238,False,False,False,False
2023-11-14 16:00:00+00:00,9.01,9.01,8.69,8.79,2064.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,37946.0,6985.6664805229975,False,False,False,False,16341.753137194823,False,False,False,False
2023-11-14 20:00:00+00:00,8.79,8.89,8.7,8.87,2103.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,40049.0,7498.276302530393,False,False,False,False,16120.997274602654,False,False,False,False
2023-11-15 16:00:00+00:00,9.08,9.08,8.58,8.605,5705.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,34344.0,7914.4890730337975,False,False,False,False,15959.508944763853,False,False,False,False
2023-11-15 20:00:00+00:00,8.605,8.61,8.51,8.55,7351.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26993.0,8210.279940118546,False,False,False,False,15826.043689806273,False,False,False,False
2023-11-16 16:00:00+00:00,8.35,8.375,8.16,8.27,2878.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,24115.0,8456.86474724849,False,False,False,False,15625.298826398423,False,False,False,False
2023-11-16 20:00:00+00:00,8.27,8.28,8.22,8.22,2340.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,21775.0,8663.347464345412,False,False,False,False,15419.325201182943,False,False,False,False
2023-11-17 16:00:00+00:00,8.29,8.375,8.17,8.365,3277.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,25052.0,8917.435100557112,False,False,False,False,15231.072097288632,False,False,False,False
2023-11-17 20:00:00+00:00,8.365,8.375,8.27,8.275,1873.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23179.0,9138.544633881807,False,False,False,False,15023.970204307412,False,False,False,False
2023-11-20 16:00:00+00:00,8.35,8.4,8.31,8.32,5399.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,28578.0,9439.931538782865,False,False,False,False,14874.745860054583,False,False,False,False
2023-11-20 20:00:00+00:00,8.33,8.33,8.14,8.16,3875.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,24703.0,9676.568259111811,False,False,False,False,14704.207164549862,False,False,False,False
