date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_770,aVWAP_valley_865,aVWAP_valley_823,aVWAP_valley_806,aVWAP_valley_699,aVWAP_valley_685,aVWAP_valley_684,aVWAP_valley_635,aVWAP_valley_606,aVWAP_valley_593,aVWAP_valley_554,aVWAP_valley_521,aVWAP_valley_453,aVWAP_valley_452,aVWAP_valley_451,aVWAP_valley_437,aVWAP_valley_401,aVWAP_OB_bull_685,aVWAP_OB_bull_401,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,25.02,25.105,24.545,24.545,20.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,20.0,False,False,False,False
2025-01-06 16:00:00+00:00,24.545,24.545,24.545,24.545,0.0,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19.689922480620154,False,False,False,False
2025-01-06 17:00:00+00:00,24.545,24.545,24.36,24.39,101.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-101.0,-1.565891472868217,False,False,False,False,20.950543837509763,False,False,False,False
2025-01-06 18:00:00+00:00,24.39,24.39,24.22,24.22,24.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125.0,-3.4795985818159965,False,False,False,False,20.99782222762589,False,False,False,False
2025-01-06 19:00:00+00:00,24.22,24.22,24.18,24.21,105.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-230.0,-6.991542789849857,False,False,False,False,22.300181572934015,False,False,False,False
2025-01-06 20:00:00+00:00,24.21,24.21,23.86,23.92,580.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-810.0,-19.441286312487843,False,False,False,False,30.946690385756746,False,False,False,False
2025-01-07 15:00:00+00:00,23.69,23.69,23.13,23.13,687.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1497.0,-42.34917334640276,False,False,False,False,41.11805952706284,False,False,False,False
2025-01-07 16:00:00+00:00,23.13,23.56,23.065,23.39,626.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,6.232655706782481,-44.39060986389577,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-871.0,-55.19647298444302,False,False,False,False,50.18599658865877,False,False,False,False
2025-01-07 17:00:00+00:00,23.39,23.77,23.39,23.77,130.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.760354236887796,-35.28964052920793,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-741.0,-65.82908580638964,False,False,False,False,51.42342299813693,False,False,False,False
2025-01-07 18:00:00+00:00,23.77,23.84,23.74,23.745,505.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.56319289911361,-29.99819262762806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1246.0,-84.12630928225957,False,False,False,False,58.45561799041387,False,False,False,False
