date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_839,aVWAP_peak_808,aVWAP_peak_789,aVWAP_peak_743,aVWAP_peak_704,aVWAP_peak_672,aVWAP_peak_628,aVWAP_peak_606,aVWAP_peak_565,aVWAP_peak_503,aVWAP_peak_482,aVWAP_peak_449,aVWAP_peak_414,aVWAP_peak_396,aVWAP_peak_359,aVWAP_peak_340,aVWAP_peak_309,aVWAP_peak_264,aVWAP_peak_239,aVWAP_peak_203,aVWAP_peak_156,aVWAP_peak_108,aVWAP_peak_70,aVWAP_peak_51,aVWAP_valley_858,aVWAP_valley_832,aVWAP_valley_776,aVWAP_valley_757,aVWAP_valley_719,aVWAP_valley_656,aVWAP_valley_636,aVWAP_valley_623,aVWAP_valley_587,aVWAP_valley_570,aVWAP_valley_530,aVWAP_valley_493,aVWAP_valley_492,aVWAP_valley_457,aVWAP_valley_434,aVWAP_valley_385,aVWAP_valley_348,aVWAP_valley_335,aVWAP_OB_bull_776,aVWAP_OB_bull_530,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,15.27,15.645,15.25,15.56,8004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8004.0,False,False,False,False
2025-01-21 16:00:00+00:00,15.54,16.075,15.47,16.065,14401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14401.0,223.27131782945736,False,False,False,False,8103.178294573643,False,False,False,False
2025-01-21 17:00:00+00:00,16.04,16.21,15.92,16.155,7879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22280.0,565.2361035995433,False,False,False,False,8099.702662099633,False,False,False,False
2025-01-21 18:00:00+00:00,16.155,16.16,15.93,16.05,6429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.0069760067646,44.60627840608814,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15851.0,802.2246911406357,False,False,False,False,8073.800295245374,False,False,False,False
2025-01-21 19:00:00+00:00,16.045,16.18,16.045,16.11,6158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.63253451219207,41.92886250056698,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22009.0,1131.0119052314785,False,False,False,False,8044.097965086531,False,False,False,False
2025-01-21 20:00:00+00:00,16.115,16.17,16.0,16.14,17136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.67874169753874,40.564692224836875,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39145.0,1720.3760617395176,False,False,False,False,8185.057686558057,False,False,False,False
2025-01-22 15:00:00+00:00,16.37,16.74,16.305,16.305,7303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.66630690773003,40.564692224836875,False,False,True,False,False,,-1.0,16.74,16.305,0.0,0,,,False,False,False,False,,,False,False,False,False,46448.0,2413.8275956660364,False,False,False,False,8171.382373588164,False,False,False,False
2025-01-22 16:00:00+00:00,16.305,16.595,16.3,16.56,7598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.8182988573856,40.564692224836875,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54046.0,3214.3263926324544,False,False,False,False,8162.492724385246,False,False,False,False
2025-01-22 17:00:00+00:00,16.56,16.72,16.49,16.57,10590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.62132191080124,38.08481456608003,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64636.0,4166.600402049005,False,False,False,False,8200.128496100204,False,False,False,False
2025-01-22 18:00:00+00:00,16.565,16.635,16.37,16.38,15888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.33582823748367,37.47989405163243,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48748.0,4857.784891939718,False,False,False,False,8319.320302362215,False,False,False,False
