date,Open,High,Low,Close,Volume,aVWAP_peak_598,aVWAP_valley_614,aVWAP_valley_582,aVWAP_valley_556,aVWAP_valley_535,aVWAP_valley_475,aVWAP_valley_437,aVWAP_valley_435,aVWAP_valley_421,aVWAP_valley_374,aVWAP_valley_343,aVWAP_valley_314,aVWAP_valley_293,aVWAP_valley_266,aVWAP_valley_253,aVWAP_valley_230,aVWAP_valley_217,aVWAP_valley_169,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,4.535,4.565,4.48,4.505,22785.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22785.0,False,False,False,False
2023-10-31 16:00:00+00:00,4.485,4.49,4.365,4.395,24342.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24342.0,-377.39534883720927,False,False,False,False,22809.13953488372,False,False,False,False
2023-11-01 16:00:00+00:00,4.435,4.555,4.385,4.545,28219.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3877.0,-311.43573102577966,False,False,False,False,22893.01334054444,False,False,False,False
2023-11-02 16:00:00+00:00,4.445,4.54,4.44,4.525,19593.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15716.0,-550.2661848083256,False,False,False,False,22841.85034301662,False,False,False,False
2023-11-03 16:00:00+00:00,4.755,4.94,4.75,4.86,54567.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,38851.0,60.60615914219113,False,False,False,False,23333.713128396208,False,False,False,False
2023-11-06 16:00:00+00:00,4.86,4.915,4.845,4.88,18730.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,57581.0,952.3952109384362,False,False,False,False,23262.33773105673,False,False,False,False
2023-11-06 20:00:00+00:00,4.875,4.89,4.835,4.84,12016.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,45565.0,1644.0635022417164,False,False,False,False,23087.975905769028,False,False,False,False
2023-11-07 16:00:00+00:00,4.695,4.775,4.68,4.765,12091.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,33474.0,2137.55088980386,False,False,False,False,22917.480155291985,False,False,False,False
2023-11-07 20:00:00+00:00,4.765,4.79,4.75,4.76,26042.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7432.0,2219.6353721324826,False,False,False,False,22965.922323426992,False,False,False,False
2023-11-08 16:00:00+00:00,4.695,4.695,4.535,4.545,11228.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3796.0,2126.3697074482584,False,False,False,False,22783.93903159091,False,False,False,False
2023-11-08 20:00:00+00:00,4.545,4.595,4.54,4.57,9322.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5526.0,2179.0771538444096,False,False,False,False,22575.22679854299,False,False,False,False
