date,Open,High,Low,Close,Volume,aVWAP_peak_219,aVWAP_peak_182,aVWAP_peak_181,aVWAP_peak_168,aVWAP_peak_167,aVWAP_peak_120,aVWAP_peak_119,aVWAP_peak_118,aVWAP_peak_117,aVWAP_peak_113,aVWAP_peak_96,aVWAP_valley_208,aVWAP_valley_207,aVWAP_valley_205,aVWAP_valley_156,aVWAP_valley_147,aVWAP_valley_146,aVWAP_valley_107,aVWAP_valley_77,aVWAP_valley_76,aVWAP_valley_63,aVWAP_valley_12,aVWAP_valley_11,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,2.725,2.73,2.675,2.685,4983.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,2.685,2.705,2.68,2.695,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,2.695,2.695,2.665,2.675,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,2.675,2.675,2.675,2.675,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,2.675,2.675,2.66,2.66,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,2.665,2.665,2.64,2.645,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,2.645,2.655,2.635,2.635,3118.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,2.635,2.635,2.625,2.635,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,2.635,2.635,2.615,2.615,1664.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,2.615,2.625,2.615,2.62,7101.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,2.625,2.625,2.62,2.625,10686.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,2.625,2.625,2.615,2.615,7100.0,,,,,,,,,,,,,,,,,,,,,,,2.6183333333333336,,2.6183333333333336,#000000
2025-07-09 14:30:00+00:00,2.615,2.63,2.615,2.625,0.0,,,,,,,,,,,,,,,,,,,,,,,2.6183333333333336,,2.6183333333333336,#000000
2025-07-09 14:35:00+00:00,2.625,2.625,2.625,2.625,0.0,,,,,,,,,,,,,,,,,,,,,,,2.6183333333333336,,2.6183333333333336,#000000
2025-07-09 14:40:00+00:00,2.625,2.625,2.625,2.625,2163.0,,,,,,,,,,,,,,,,,,,,,,2.625,2.619890064413977,,2.6224450322069885,#000000
2025-07-09 14:45:00+00:00,2.625,2.635,2.625,2.635,55.0,,,,,,,,,,,,,,,,,,,,,,2.625165314096784,2.61995957644702,,2.6225624452719023,#000000
2025-07-09 14:50:00+00:00,2.635,2.635,2.625,2.625,1100.0,,,,,,,,,,,,,,,,,,,,,,2.6262155917219205,2.620843732002304,,2.6235296618621122,#000000
2025-07-09 14:55:00+00:00,2.625,2.635,2.625,2.63,7030.0,,,,,,,,,,,,,,,,,,,,,,2.628786561010179,2.624532897753324,,2.6266597293817515,#000000
2025-07-09 15:00:00+00:00,2.635,2.645,2.63,2.645,11100.0,,,,,,,,,,,,,,,,,,,,,,2.634589860748477,2.6305467983746675,,2.6325683295615723,#000000
2025-07-09 15:05:00+00:00,2.645,2.645,2.63,2.635,900.0,,,,,,,,,,,,,,,,,,,,,,2.6346734980013125,2.630733835914154,,2.6327036669577333,#000000
2025-07-09 15:10:00+00:00,2.635,2.635,2.625,2.625,100.0,,,,,,,,,,,,,,,,,,,,,,2.634645254217154,2.6307257118361087,,2.6326854830266315,#000000
2025-07-09 15:15:00+00:00,2.625,2.63,2.625,2.63,40.0,,,,,,,,,,,,,,,,,,,,,,2.634634027036642,2.6307224775810014,,2.6326782523088217,#000000
2025-07-09 15:20:00+00:00,2.625,2.635,2.625,2.635,0.0,,,,,,,,,,,,,,,,,,,,,,2.634634027036642,2.6307224775810014,,2.6326782523088217,#000000
2025-07-09 15:25:00+00:00,2.635,2.635,2.635,2.635,1137.0,,,,,,,,,,,,,,,,,,,,,,2.6346516402116404,2.630880770273935,,2.632766205242788,#000000
2025-07-09 15:30:00+00:00,2.635,2.645,2.635,2.645,3321.0,,,,,,,,,,,,,,,,,,,,,,2.6355162176204256,2.631932875129726,,2.633724546375076,#000000
2025-07-09 15:35:00+00:00,2.645,2.645,2.635,2.635,200.0,,,,,,,,,,,,,,,,,,,,,,2.6355369729119085,2.6319702544336074,,2.633753613672758,#000000
2025-07-09 15:40:00+00:00,2.635,2.635,2.63,2.63,10.0,,,,,,,,,,,,,,,,,,,,,,2.6355355476997104,2.6319701658103685,,2.6337528567550397,#000000
2025-07-09 15:45:00+00:00,2.63,2.645,2.63,2.645,1007.0,,,,,,,,,,,,,,,,,,,,,,2.635695179254104,2.632199472534951,,2.6339473258945274,#000000
2025-07-09 15:50:00+00:00,2.645,2.655,2.645,2.645,13845.0,,,,,,,,,,,,,,,,,,,,,,2.639860463086396,2.6367480858515924,,2.638304274468994,#000000
2025-07-09 15:55:00+00:00,2.645,2.65,2.645,2.645,3.0,,,,,,,,,,,,,,,,,,,,,,2.639860949116501,2.6367486917391214,,2.6383048204278112,#000000
2025-07-09 16:00:00+00:00,2.645,2.645,2.645,2.645,0.0,,,,,,,,,,,,,,,,,,,,,,2.639860949116501,2.6367486917391214,,2.6383048204278112,#000000
2025-07-09 16:05:00+00:00,2.645,2.655,2.645,2.655,0.0,,,,,,,,,,,,,,,,,,,,,,2.639860949116501,2.6367486917391214,,2.6383048204278112,#000000
2025-07-09 16:10:00+00:00,2.655,2.655,2.655,2.655,0.0,,,,,,,,,,,,,,,,,,,,,,2.639860949116501,2.6367486917391214,,2.6383048204278112,#000000
2025-07-09 16:15:00+00:00,2.655,2.665,2.655,2.665,251.0,,,,,,,,,,,,,,,,,,,,,,2.639990456359535,2.636875396728928,,2.6384329265442314,#000000
2025-07-09 16:20:00+00:00,2.665,2.665,2.665,2.665,0.0,,,,,,,,,,,,,,,,,,,,,,2.639990456359535,2.636875396728928,,2.6384329265442314,#000000
2025-07-09 16:25:00+00:00,2.665,2.68,2.665,2.68,118.0,,,,,,,,,,,,,,,,,,,,,,2.640087934560327,2.636966316356777,,2.638527125458552,#000000
2025-07-09 16:30:00+00:00,2.675,2.685,2.675,2.685,36.0,,,,,,,,,,,,,,,,,,,,,,2.6401232239406514,2.636998815197781,,2.638561019569216,#000000
