date,Close,High,Low,Open,Volume,aVWAP_OB_bull_521,aVWAP_OB_bull_384,aVWAP_OB_bull_219,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,#000000,,,,,,False,False,False,False,False,,,47.0,47.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-01-04 00:00:00+00:00,47.0,47.0,47.0,47.0,41164,,,,,#000000,,,,,,False,False,False,False,False,,,47.0,47.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1614.2745098039215,False,False,False,False
2022-01-05 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,#000000,,,,,,False,False,False,False,False,,,47.0,47.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1550.9696270665129,False,False,False,False
2022-01-06 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,#000000,,,,,,False,False,False,False,False,,,47.0,47.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1490.147288750179,False,False,False,False
2022-01-07 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,#000000,,,,,,False,False,False,False,False,,,47.0,47.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1431.7101401717407,False,False,False,False
2022-01-10 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,#000000,,,,,,False,False,False,False,False,,,47.0,47.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1375.5646444787312,False,False,False,False
2022-01-11 00:00:00+00:00,47.0,47.0,47.0,47.0,41164,,,,,#000000,,,,,,False,False,False,False,False,,,47.0,47.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2935.895442734467,False,False,False,False
2022-01-12 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,#000000,,,,,,False,False,False,False,False,,,47.0,47.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2820.7622881174293,False,False,False,False
2022-01-13 00:00:00+00:00,48.25,48.25,47.25,47.25,6533,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,47.75,47.75,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6533,256.19607843137254,False,False,False,False,2966.3402376030203,False,False,False,False
2022-01-14 00:00:00+00:00,48.0,48.0,48.0,48.0,4500,,,,,"rgba(38, 166, 154, 0.5)",,,,93.98907103825137,25.95628415300547,False,False,True,False,True,,,48.0,48.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2033,325.87466359092656,False,False,False,False,3026.4837576970194,False,False,False,False
2022-01-18 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,,,,"rgba(38, 166, 154, 0.5)",,,,89.98178506375228,25.95628415300547,False,False,True,False,True,,,48.0,48.0,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2033,392.8207552148118,False,False,False,False,2907.7981201402736,False,False,False,False
