date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_peak_855,aVWAP_peak_842,aVWAP_peak_828,aVWAP_peak_793,aVWAP_peak_776,aVWAP_peak_731,aVWAP_peak_713,aVWAP_valley_858,aVWAP_valley_835,aVWAP_valley_821,aVWAP_valley_798,aVWAP_valley_761,aVWAP_valley_750,aVWAP_valley_726,aVWAP_valley_690,aVWAP_valley_678,aVWAP_valley_625,aVWAP_valley_578,aVWAP_valley_564,aVWAP_valley_525,aVWAP_valley_513,aVWAP_valley_459,aVWAP_valley_432,aVWAP_valley_419,aVWAP_valley_346,aVWAP_valley_319,aVWAP_valley_305,aVWAP_valley_282,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,12.04,12.04,11.71,11.765,2511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2511.0,False,False,False,False
2024-12-19 16:00:00+00:00,11.75,11.86,11.67,11.7,3392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3392.0,-52.58914728682171,False,False,False,False,2524.658914728682,False,False,False,False
2024-12-19 17:00:00+00:00,11.67,11.68,11.535,11.555,1523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4915.0,-127.97536205756865,False,False,False,False,2509.129319151493,False,False,False,False
2024-12-19 18:00:00+00:00,11.57,11.73,11.555,11.715,2078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2837.0,-169.97574404117222,False,False,False,False,2502.445143660772,False,False,False,False
2024-12-19 19:00:00+00:00,11.735,11.79,11.66,11.685,2576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5413.0,-251.26294180797578,False,False,False,False,2503.585529030372,False,False,False,False
2024-12-19 20:00:00+00:00,11.735,11.94,11.715,11.785,4611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-802.0,-259.80150084971257,False,False,False,False,2536.2586216035447,False,False,False,False
2024-12-20 15:00:00+00:00,11.95,12.27,11.95,12.23,3067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2265.0,-220.65729153421313,False,False,False,False,2544.4871701058155,False,False,False,False
2024-12-20 16:00:00+00:00,12.22,12.58,12.14,12.56,6523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8788.0,-80.98818623910904,False,False,False,False,2606.1695395615393,False,False,False,False
2024-12-20 17:00:00+00:00,12.55,12.61,12.48,12.5,4599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4189.0,-14.786819010595721,False,False,False,False,2637.066135847407,False,False,False,False
2024-12-20 18:00:00+00:00,12.485,12.66,12.43,12.61,8080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12269.0,175.6594882608864,False,False,False,False,2721.4527073846566,False,False,False,False
2024-12-20 19:00:00+00:00,12.61,12.65,12.54,12.54,3016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9253.0,316.39344968319824,False,False,False,False,2726.019332076367,False,False,False,False
2024-12-20 20:00:00+00:00,12.55,12.555,12.28,12.325,11308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2055.0,279.6276597656293,False,False,False,False,2859.073295920144,False,False,False,False
2024-12-23 15:00:00+00:00,11.55,11.55,11.32,11.32,558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2613.0,234.78071930414666,False,False,False,False,2823.397740944638,False,False,False,False
2024-12-23 16:00:00+00:00,11.32,11.32,11.32,11.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2613.0,190.62908024516764,False,False,False,False,2779.6241325578994,False,False,False,False
2024-12-23 17:00:00+00:00,11.32,11.32,11.32,11.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2613.0,147.16196272198675,False,False,False,False,2736.529184766304,False,False,False,False
2024-12-23 18:00:00+00:00,11.32,11.32,11.32,11.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2613.0,104.36875399761487,False,False,False,False,2694.1023757001594,False,False,False,False
2024-12-23 19:00:00+00:00,11.32,11.32,11.32,11.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2613.0,62.23900587362084,False,False,False,False,2652.3333466195368,False,False,False,False
2024-12-23 20:00:00+00:00,11.32,11.32,11.32,11.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2613.0,20.7624321391461,False,False,False,False,2611.2118993851254,False,False,False,False
2024-12-24 15:00:00+00:00,10.95,11.07,10.77,11.05,3559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6172.0,-75.249388514174,False,False,False,False,2625.9062885419453,False,False,False,False
2024-12-24 16:00:00+00:00,11.055,11.44,11.055,11.4,4537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1635.0,-99.43156853721007,False,False,False,False,2655.535648409512,False,False,False,False
2024-12-24 17:00:00+00:00,11.4,11.535,11.385,11.465,5492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3857.0,-38.09154421880371,False,False,False,False,2699.511839907039,False,False,False,False
