date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_valley_880,aVWAP_valley_854,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_723,aVWAP_valley_722,aVWAP_valley_671,aVWAP_valley_660,aVWAP_valley_659,aVWAP_valley_642,aVWAP_valley_594,aVWAP_valley_565,aVWAP_valley_564,aVWAP_valley_546,aVWAP_valley_525,aVWAP_valley_512,aVWAP_valley_511,aVWAP_valley_495,aVWAP_valley_456,aVWAP_valley_432,aVWAP_valley_393,aVWAP_valley_347,aVWAP_valley_346,aVWAP_valley_345,aVWAP_valley_320,aVWAP_valley_291,aVWAP_valley_248,aVWAP_valley_218,aVWAP_valley_192,aVWAP_valley_164,aVWAP_valley_163,aVWAP_valley_113,aVWAP_valley_112,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,17.01,17.01,16.5,16.65,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,402.0,False,False,False,False
2024-12-19 16:00:00+00:00,16.65,16.65,16.455,16.455,733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-733.0,-11.364341085271318,False,False,False,False,407.1317829457364,False,False,False,False
2024-12-19 17:00:00+00:00,16.455,16.455,16.22,16.22,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-737.0,-22.614506339763235,False,False,False,False,400.881677783787,False,False,False,False
2024-12-19 18:00:00+00:00,16.22,16.33,16.17,16.295,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-454.0,-29.302653528294037,False,False,False,False,399.05405487241046,False,False,False,False
2024-12-19 19:00:00+00:00,16.295,16.375,16.295,16.32,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-433.0,-35.561527117002655,False,False,False,False,393.192751696094,False,False,False,False
2024-12-19 20:00:00+00:00,16.32,16.75,16.32,16.75,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-131.0,-37.04119336325068,False,False,False,False,391.7789105845266,False,False,False,False
2024-12-20 15:00:00+00:00,16.75,16.75,16.75,16.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-131.0,-38.497919047541366,False,False,False,False,385.7048189475572,False,False,False,False
2024-12-20 16:00:00+00:00,16.75,17.36,16.75,17.36,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11.0,-38.071594721222894,False,False,False,False,381.5853643902307,False,False,False,False
2024-12-20 17:00:00+00:00,17.36,17.36,17.19,17.3,913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-924.0,-51.80691883407215,False,False,False,False,389.8243509888318,False,False,False,False
2024-12-20 18:00:00+00:00,17.3,17.9,17.3,17.9,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-599.0,-60.2905324955594,False,False,False,False,388.8193222913305,False,False,False,False
2024-12-20 19:00:00+00:00,17.9,18.04,17.9,18.04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-598.0,-68.6271133871011,False,False,False,False,382.80661962014705,False,False,False,False
2024-12-20 20:00:00+00:00,18.04,18.04,17.435,17.435,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-77.4235922493166,False,False,False,False,377.4607805562688,False,False,False,False
2024-12-23 15:00:00+00:00,17.03,17.03,17.03,17.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-86.08369159428844,False,False,False,False,371.6086754313654,False,False,False,False
2024-12-23 16:00:00+00:00,17.03,17.03,17.03,17.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-94.60952583313669,False,False,False,False,365.84730061847597,False,False,False,False
2024-12-23 17:00:00+00:00,17.03,17.03,17.03,17.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-103.00317659541363,False,False,False,False,360.1752494460965,False,False,False,False
2024-12-23 18:00:00+00:00,17.03,17.03,17.03,17.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-111.26669323734521,False,False,False,False,354.59113705158336,False,False,False,False
2024-12-23 19:00:00+00:00,17.03,17.03,17.03,17.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-119.40209334219257,False,False,False,False,349.09360004303164,False,False,False,False
2024-12-23 20:00:00+00:00,17.03,17.03,17.03,17.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-127.41136321285626,False,False,False,False,343.6812961663955,False,False,False,False
2024-12-24 15:00:00+00:00,17.03,17.03,17.03,17.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-135.29645835684298,False,False,False,False,338.3529039777692,False,False,False,False
2024-12-24 16:00:00+00:00,17.03,17.03,17.03,17.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-636.0,-143.05930396371363,False,False,False,False,333.1071225207495,False,False,False,False
2024-12-24 17:00:00+00:00,17.03,17.03,16.75,16.77,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-152.45373335962503,False,False,False,False,329.694608993296,False,False,False,False
2024-12-24 18:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-161.70251268738278,False,False,False,False,324.5830646678186,False,False,False,False
2024-12-24 19:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-170.8079000875784,False,False,False,False,319.55076909157333,False,False,False,False
2024-12-24 20:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-179.77211869087174,False,False,False,False,314.5964936017815,False,False,False,False
2024-12-25 15:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-188.5973571607807,False,False,False,False,309.71902858469963,False,False,False,False
2024-12-25 16:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-197.2857702280554,False,False,False,False,304.9171831802857,False,False,False,False
2024-12-25 17:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-205.83947921676773,False,False,False,False,300.18978499144407,False,False,False,False
2024-12-25 18:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-214.2605725622442,False,False,False,False,295.53567979777824,False,False,False,False
2024-12-25 19:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-222.5511063209691,False,False,False,False,290.95373127378167,False,False,False,False
2024-12-25 20:00:00+00:00,16.77,16.77,16.77,16.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-749.0,-230.71310467258198,False,False,False,False,286.4428207113975,False,False,False,False
2024-12-26 15:00:00+00:00,16.77,16.99,16.77,16.99,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-736.0,-238.54701002649543,False,False,False,False,282.2033971344766,False,False,False,False
