date,Close,High,Low,Open,Volume,aVWAP_peak_169,aVWAP_peak_146,aVWAP_valley_171,aVWAP_valley_156,aVWAP_valley_128,aVWAP_valley_102,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_39,aVWAP_valley_28,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,32.9309133296,33.4782415289,31.8727454774,32.2467530803,984947,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,984947.0,False,False,False,False
2022-01-07 00:00:00+00:00,35.1019818538,35.1658368104,33.0130125595,33.0130125595,2294856,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,2294856,169989.3333333333,False,False,False,False,1081977.2962962962,False,False,False,False
2022-01-14 00:00:00+00:00,37.0176305516,37.1818290114,34.5364093811,35.202325357,2183867,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,4478723,489154.79012345674,False,False,False,False,1163598.7558299038,False,False,False,False
2022-01-21 00:00:00+00:00,36.6801114953,38.7508365163,36.3061038924,37.7291572108,1992162,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,2486561,637110.8056698674,False,False,False,False,1224973.8109536145,False,False,False,False
2022-01-28 00:00:00+00:00,37.1362183282,38.5410273732,34.9469055306,35.3391574069,3179181,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,5665742,1009602.0052498772,False,False,False,False,1369729.8990311245,False,False,False,False
2022-02-04 00:00:00+00:00,39.2343097591,40.4475539344,36.8625542285,37.1544626015,2917971,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,8583713,1570647.2641202565,False,False,False,False,1484414.4250288191,False,False,False,False
2022-02-11 00:00:00+00:00,41.0040042705,41.3506454634,38.8238136096,39.2981647157,2533190,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,11116903,2277777.318629867,False,False,False,False,1562101.504656314,False,False,False,False
2022-02-18 00:00:00+00:00,39.6174394987,40.9908683937,38.9424013861,40.9036607673,2127744,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,8989159,2774916.702435062,False,False,False,False,1604000.9487558464,False,False,False,False
2022-02-25 00:00:00+00:00,40.0005692383,40.7212180341,38.5319052366,40.7212180341,1329646,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,10318805,3333723.2429954275,False,False,False,False,1583678.3599591171,False,False,False,False
2022-03-04 00:00:00+00:00,42.3166106071,42.41753921,39.7451494119,40.0735463315,2486669,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.34282824560417874,0.34282824560417874,False,False,False,False,12805474,4035334.4101809515,False,False,False,False,1650566.555517701,False,False,False,False
2022-03-11 00:00:00+00:00,41.5458830939,43.7846630132,39.536486363,43.1240394305,4611274,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282446327638,0.34282824511847126,False,False,False,False,8194200,4343398.527945326,False,False,False,False,1869878.2180719455,False,False,False,False
2022-03-18 00:00:00+00:00,39.3988564499,41.087116717,37.4353363567,40.4264931342,2482729,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.05710119914343414,0.1999647221309527,False,False,False,False,5711471,4444737.229579005,False,False,False,False,1915274.5722888384,False,False,False,False
2022-03-25 00:00:00+00:00,43.4451758943,43.4451758943,40.03195405,40.2980385487,2397265,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282395862221,0.2713964808585874,False,False,False,False,8108736,4716144.545906487,False,False,False,False,1950977.5669341097,False,False,False,False
2022-04-01 00:00:00+00:00,45.1059101788,45.3703431184,41.1880453199,41.8486689026,3003115,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282430820841,0.30711236197033576,False,False,False,False,11111851,5189900.579543043,False,False,False,False,2028913.6730871384,False,False,False,False
2022-04-08 00:00:00+00:00,46.8950990488,47.0969562546,44.6012671642,45.4086959875,1547620,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282441199857,0.3249703030451607,False,True,False,False,12659471,5743202.092169484,False,False,False,False,1993262.2898954984,False,False,False,False
2022-04-15 00:00:00+00:00,46.6198392226,47.4823200112,45.3628193498,46.5280859472,1868297,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.342828244072954,0.33389927355905735,False,False,False,False,10791174,6117125.9371939665,False,False,False,False,1984005.6017550912,False,False,False,False
2022-04-22 00:00:00+00:00,44.20672808,48.2071708868,43.9956955466,47.0235536343,2523870,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3099631562621744,0.3219312149106159,False,False,False,False,8267304,6276398.3862907095,False,False,False,False,2023995.55718064,False,False,False,False
2022-04-29 00:00:00+00:00,46.0050922775,47.4547940286,41.4541298185,42.7111496913,5616652,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.14972514977000784,0.23582818234031186,False,False,False,False,13883956,6839921.172491398,False,False,False,False,2290118.2566487407,False,False,False,False
2022-05-06 00:00:00+00:00,48.4090280926,49.6843986204,44.2342540626,46.0509689152,4198533,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.34282824479408963,0.28932821356720073,False,False,False,False,18082489,7672703.974529072,False,False,False,False,2431482.311711797,False,False,False,False
2022-05-13 00:00:00+00:00,45.6656051586,47.7392291823,42.1698053665,47.7392291823,3625840,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.1594546140284146,0.22439141379780767,False,False,False,False,14456649,8175218.420860251,False,False,False,False,2519953.2515849974,False,False,False,False
2022-05-20 00:00:00+00:00,47.7392291823,47.9777876983,45.1334361614,45.7665337615,2513602,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.30445841962721887,0.2644249167125133,False,False,False,False,16970251,8826702.315611344,False,False,False,False,2519482.788504627,False,False,False,False
2022-05-27 00:00:00+00:00,51.2992562672,51.7763732992,47.9410863881,48.2071708868,2419317,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282452941801,0.3036265810033467,False,False,False,False,19389568,9609136.810751244,False,False,False,False,2512063.100467247,False,False,False,False
2022-06-03 00:00:00+00:00,51.0947567775,52.8774126038,50.3387535195,52.4461722095,3027472,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282455227599,0.3232274132630533,False,False,False,False,16362096,10109356.009954855,False,False,False,False,2550241.537469673,False,False,False,False
2022-06-10 00:00:00+00:00,49.9330932347,53.3719861033,49.2139681844,51.2699282641,3392714,,,,,,,,,,,,,#000000,,,,False,False,False,False,0.3105397129796228,0.31688356312133803,False,False,False,False,12969382,10321209.786995236,False,False,False,False,2612646.905064512,False,False,False,False
2022-06-17 00:00:00+00:00,44.7148268442,52.0443706259,43.7652129958,52.0443706259,5169346,,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.011669764102488161,0.15260689950942494,False,False,False,False,7800036,10134456.173143737,False,False,False,False,2802032.0232078815,False,False,False,False
2022-06-24 00:00:00+00:00,43.2120398802,47.0842516894,41.1192015928,45.74741666,3054332,,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.0951106774529845,False,False,False,False,4745704,9735289.345503459,False,False,False,False,2820720.910377668,False,False,False,False
2022-07-01 00:00:00+00:00,43.5070655418,46.7246891642,42.1241327528,43.7928716516,2588749,,,,,,,,,,,,,#000000,,1.082353481156725,0.8461499647916322,False,False,False,False,-0.31130938693299587,-0.2032100321929902,False,False,False,False,7334453,9557449.616206907,False,False,False,False,2803537.8059052485,False,False,False,False
2022-07-08 00:00:00+00:00,40.8979323466,43.3411136071,38.961826442,42.8985751147,3756002,,,,,,,,,,,,,#000000,,1.0373921332529086,0.8986371936045304,False,False,False,False,-0.34282825441539394,-0.2730191433041921,False,False,False,False,3578451,9114560.82982121,False,False,False,False,2874090.7091715266,False,False,False,False
2022-07-15 00:00:00+00:00,38.463970638,40.9624692101,36.8321099469,40.5844675811,4342292,,,,,,,,,,38.75284993166667,,38.75284993166667,#000000,,1.001482356262133,0.9426467353217911,False,False,False,False,-0.34282825441539394,-0.307923698859793,False,False,False,False,-763841,8382827.360945567,False,False,False,False,2982846.360344006,False,False,False,False
2022-07-22 00:00:00+00:00,39.7823665635,41.8659852989,38.6483616765,38.6483616765,3351886,,,,,,,,,,39.33924415159443,,39.33924415159443,#000000,,1.0001463904633439,0.9477890537589663,False,False,False,False,-0.265453090831697,-0.286688394845745,False,False,False,False,2588045,7953584.223097747,False,False,False,False,3010182.6299481536,False,False,False,False
2022-07-29 00:00:00+00:00,44.235410144,45.0190720578,40.2802223675,40.2802223675,3064046,,,,,,,,,,40.43262574628876,,40.43262574628876,#000000,,1.0236923562685698,0.912134367681799,False,False,False,False,-0.13599338592240187,-0.21134089038407344,False,False,False,False,5652091,7783103.243609025,False,False,False,False,3014172.5092112534,False,False,False,False
2022-08-05 00:00:00+00:00,39.2015347921,44.4290207345,38.1412863205,43.239698536,5453395,,,,,,,,,,40.48577109068072,,40.48577109068072,#000000,,0.985760411167377,0.9373146626012785,False,False,False,False,-0.20900263397037738,-0.2101717621772254,True,False,False,False,198696,7221295.299637986,False,False,False,False,3194855.6566770864,False,False,False,False
2022-08-12 00:00:00+00:00,42.5482321415,42.7879404915,38.8696309227,39.0355828574,3413103,,,,,,,,,,40.645108896546596,,40.645108896546596,#000000,,0.9747292787997721,0.9612428399254541,False,False,False,False,-0.23119162749188307,-0.22068169483455424,False,False,False,False,3611799,6953925.203368506,False,False,False,False,3211022.126552858,False,False,False,False
2022-08-19 00:00:00+00:00,43.6637979246,43.8030131587,40.3816374387,41.0731038332,2476925,,,,,,,,,,40.866002831051695,,40.866002831051695,#000000,,0.9876719868526453,0.9494849305646744,False,False,False,False,-0.09618808578285273,-0.1584348903087035,False,False,False,False,6088724,6889836.225341209,False,False,False,False,3156644.5616230164,False,False,False,False
2022-08-26 00:00:00+00:00,46.4481026064,47.6927421165,42.5851103492,43.5070655418,2350778,,,,,,,,,,41.318741376791834,,41.318741376791834,#000000,,1.010866520800985,0.9143689157201987,False,False,False,False,0.3428282425489934,0.09219667612014495,False,False,False,False,8439502,7004626.282723342,False,False,False,False,3096950.742243534,False,False,False,False
2022-09-02 00:00:00+00:00,45.3658410271,48.4487453745,43.6880279446,47.1119103451,2104298,,,,,,,,,,41.676537051084665,,41.676537051084665,#000000,,1.0097231238996396,0.9239887536599746,False,False,False,False,0.34282824408702167,0.21751246010358333,False,False,False,False,6335204,6955039.446966058,False,False,False,False,3023420.9094847534,False,False,False,False
2022-09-09 00:00:00+00:00,44.9487051778,46.1815733545,42.7981381328,45.6717406499,1768140,,,,,,,,,,41.86170221825852,,41.86170221825852,#000000,,1.0038964567395519,0.9548928330915115,False,False,False,False,0.18686311808112996,0.20218778909235663,False,False,False,False,4567064,6778152.376820424,False,False,False,False,2930437.1384118088,False,False,False,False
2022-09-16 00:00:00+00:00,42.4551597679,46.311348952,41.7418574657,45.6161225366,2247470,,,,,,,,,,41.98234373747943,,41.98234373747943,#000000,,1.0168510937908717,0.9346407136614375,False,False,False,False,0.1430499899039304,0.17261888949814352,False,False,False,False,2319594,6447888.793352244,False,False,False,False,2879846.980010934,False,False,False,False
2022-09-23 00:00:00+00:00,38.9234095776,43.6138704602,38.8121733511,41.6023486983,2119745,,,,,,,,,,41.88297519317382,,41.88297519317382,#000000,,0.9748074369836812,0.9838152043788788,False,False,False,False,-0.2251708243434185,-0.026275967422637492,False,False,False,False,199849,5985071.030881708,False,False,False,False,2823543.129639754,False,False,False,False
2022-09-30 00:00:00+00:00,40.1099293266,41.2408309623,37.2641358661,38.8121733511,2660475,,,,,,,,,39.53829871833334,41.706525329866885,,40.622412024100115,#000000,,0.9515477852788302,1.020687120142003,False,False,False,False,-0.34282825441539394,-0.18455211091901572,False,False,False,False,2860324,5753608.287853433,False,False,False,False,2811464.008925698,False,False,False,False
