date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_860,aVWAP_peak_846,aVWAP_peak_833,aVWAP_peak_811,aVWAP_peak_776,aVWAP_peak_738,aVWAP_peak_720,aVWAP_peak_687,aVWAP_peak_628,aVWAP_peak_611,aVWAP_peak_587,aVWAP_peak_575,aVWAP_peak_540,aVWAP_peak_522,aVWAP_valley_878,aVWAP_valley_853,aVWAP_valley_837,aVWAP_valley_816,aVWAP_valley_786,aVWAP_valley_758,aVWAP_valley_746,aVWAP_valley_716,aVWAP_valley_703,aVWAP_valley_644,aVWAP_valley_597,aVWAP_valley_552,aVWAP_valley_482,aVWAP_valley_462,aVWAP_valley_437,aVWAP_valley_414,aVWAP_valley_364,aVWAP_valley_324,aVWAP_valley_306,aVWAP_valley_269,aVWAP_valley_252,aVWAP_valley_209,aVWAP_valley_180,aVWAP_valley_169,aVWAP_valley_122,aVWAP_valley_95,aVWAP_valley_60,aVWAP_valley_20,Peaks_avg,Valleys_avg,color,OB,OB_High,OB_Low,OB_Mitigated_Index
2024-12-16 15:00:00+00:00,83.205,83.38,82.805,83.04,5725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 16:00:00+00:00,83.11,83.15,82.55,83.06,2549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 17:00:00+00:00,83.02,83.29,83.02,83.25,1565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 18:00:00+00:00,83.22,83.42,83.13,83.27,1780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 19:00:00+00:00,83.285,83.285,82.84,82.89,2926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 20:00:00+00:00,82.845,83.015,82.57,82.67,15969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 15:00:00+00:00,81.26,81.905,81.23,81.5,9616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 16:00:00+00:00,81.495,81.66,81.11,81.33,8993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 17:00:00+00:00,81.33,81.87,81.33,81.82,3418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 18:00:00+00:00,81.81,82.085,81.73,81.99,2204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 19:00:00+00:00,82.02,82.14,81.87,82.1,4376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 20:00:00+00:00,82.105,82.105,81.72,81.79,21937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 15:00:00+00:00,81.14,81.21,80.685,81.125,7678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 16:00:00+00:00,81.125,81.125,80.25,80.46,7414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 17:00:00+00:00,80.525,80.54,80.23,80.46,9500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 18:00:00+00:00,80.47,80.8,80.45,80.58,2547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 19:00:00+00:00,80.23,80.27,79.185,79.275,31038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 20:00:00+00:00,79.25,79.42,77.33,77.755,29476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 15:00:00+00:00,78.245,78.565,77.99,78.03,11793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 16:00:00+00:00,77.995,78.06,77.41,77.44,7658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 17:00:00+00:00,77.415,77.52,77.035,77.29,4624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.28166666666667,,77.28166666666667,#000000,0.0,0.0,0.0,0.0
2024-12-19 18:00:00+00:00,77.3,77.74,77.1,77.73,10406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4489842537148,,77.4489842537148,#000000,0.0,0.0,0.0,0.0
2024-12-19 19:00:00+00:00,77.73,77.73,77.19,77.205,4685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4314029081072,,77.4314029081072,#000000,0.0,0.0,0.0,0.0
2024-12-19 20:00:00+00:00,77.205,77.62,77.15,77.36,41153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.39439560469651,,77.39439560469651,#000000,0.0,0.0,0.0,0.0
2024-12-20 15:00:00+00:00,78.32,79.01,78.32,78.945,5212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5019749546005,,77.5019749546005,#000000,0.0,0.0,0.0,0.0
2024-12-20 16:00:00+00:00,78.945,78.945,78.46,78.64,5720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.59595596564532,,77.59595596564532,#000000,0.0,0.0,0.0,0.0
2024-12-20 17:00:00+00:00,78.64,78.89,78.52,78.75,5962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6821362404945,,77.6821362404945,#000000,0.0,0.0,0.0,0.0
2024-12-20 18:00:00+00:00,78.73,79.1,78.61,78.97,6317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.77313556298243,,77.77313556298243,#000000,0.0,0.0,0.0,0.0
2024-12-20 19:00:00+00:00,78.94,79.22,78.83,78.83,5291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.84340186863601,,77.84340186863601,#000000,0.0,0.0,0.0,0.0
2024-12-20 20:00:00+00:00,78.815,78.91,78.125,78.18,11573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.90778845487057,,77.90778845487057,#000000,0.0,0.0,0.0,0.0
2024-12-23 15:00:00+00:00,77.495,77.65,77.2,77.65,2477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.89802156256044,,77.89802156256044,#000000,0.0,0.0,0.0,0.0
2024-12-23 16:00:00+00:00,77.65,77.65,77.65,77.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.89802156256044,,77.89802156256044,#000000,0.0,0.0,0.0,0.0
2024-12-23 17:00:00+00:00,77.65,77.65,77.65,77.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.89802156256044,,77.89802156256044,#000000,0.0,0.0,0.0,0.0
2024-12-23 18:00:00+00:00,77.65,77.65,77.65,77.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.89802156256044,,77.89802156256044,#000000,0.0,0.0,0.0,0.0
2024-12-23 19:00:00+00:00,77.65,77.65,77.65,77.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.89802156256044,,77.89802156256044,#000000,0.0,0.0,0.0,0.0
2024-12-23 20:00:00+00:00,77.65,77.65,77.65,77.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.89802156256044,,77.89802156256044,#000000,0.0,0.0,0.0,0.0
2024-12-24 15:00:00+00:00,78.485,78.695,78.41,78.505,2242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.91157271929991,,77.91157271929991,#000000,0.0,0.0,0.0,0.0
2024-12-24 16:00:00+00:00,78.51,78.62,78.285,78.52,1353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9186961796633,,77.9186961796633,#000000,0.0,0.0,0.0,0.0
2024-12-24 17:00:00+00:00,78.52,78.77,78.4,78.72,7889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-24 18:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-24 19:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-24 20:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-25 15:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-25 16:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-25 17:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-25 18:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-25 19:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-25 20:00:00+00:00,78.72,78.72,78.72,78.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96753238935692,,77.96753238935692,#000000,0.0,0.0,0.0,0.0
2024-12-26 15:00:00+00:00,79.04,79.6,79.03,79.3,4462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.01771494116136,,78.01771494116136,#000000,0.0,0.0,0.0,0.0
