date,Open,High,Low,Close,Volume,aVWAP_peak_874,aVWAP_peak_872,aVWAP_valley_856,aVWAP_valley_795,aVWAP_valley_733,aVWAP_valley_660,aVWAP_valley_564,aVWAP_valley_527,aVWAP_valley_509,aVWAP_valley_476,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-26 15:00:00+00:00,96.84,97.04,96.78,97.03,1115.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25830.0,-8728.815867273688,False,False,False,False,5157.188929786423,False,False,False,False
2024-12-26 16:00:00+00:00,97.0,97.11,96.965,97.1,1195.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24635.0,-8975.42337320743,False,False,False,False,5095.7596440533,False,False,False,False
2024-12-26 17:00:00+00:00,97.1,97.11,96.81,96.86,1392.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26027.0,-9239.78890230499,False,False,False,False,5038.337013912938,False,False,False,False
2024-12-26 18:00:00+00:00,96.86,96.98,96.8,96.83,570.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26597.0,-9508.892950331268,False,False,False,False,4969.060471061574,False,False,False,False
2024-12-26 19:00:00+00:00,96.83,96.92,96.72,96.89,778.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25819.0,-9761.762827070317,False,False,False,False,4904.082789339689,False,False,False,False
2024-12-26 20:00:00+00:00,96.89,97.15,96.845,97.02,3698.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22121.0,-9953.378907270779,False,False,False,False,4885.38383136543,False,False,False,False
2024-12-27 15:00:00+00:00,97.14,97.205,96.73,97.16,1929.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-20192.0,-10112.11721878596,False,False,False,False,4839.548423127206,False,False,False,False
2024-12-27 16:00:00+00:00,97.11,97.16,96.69,96.77,1260.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21452.0,-10287.929354928812,False,False,False,False,4784.051548350039,False,False,False,False
2024-12-27 17:00:00+00:00,96.75,96.82,96.625,96.69,1151.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22603.0,-10478.860682759372,False,False,False,False,4727.725167755465,False,False,False,False
2024-12-27 18:00:00+00:00,96.685,96.98,96.685,96.95,953.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21650.0,-10652.056641166202,False,False,False,False,4669.20229693755,False,False,False,False
2024-12-27 19:00:00+00:00,96.95,97.23,96.93,97.175,1273.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-20377.0,-10802.830956807036,False,False,False,False,4616.547997760224,False,False,False,False
2024-12-27 20:00:00+00:00,97.175,97.18,96.95,97.045,2874.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23251.0,-10995.825825693748,False,False,False,False,4589.531749732933,False,False,False,False
2024-12-30 15:00:00+00:00,96.11,96.615,96.03,96.605,687.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23938.0,-11196.479688861287,False,False,False,False,4529.027381520019,False,False,False,False
2024-12-30 16:00:00+00:00,96.61,96.89,96.56,96.77,925.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23013.0,-11379.681554150258,False,False,False,False,4473.15098800808,False,False,False,False
2024-12-30 17:00:00+00:00,96.78,97.15,96.78,97.08,1335.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21678.0,-11539.345406023898,False,False,False,False,4424.497484318033,False,False,False,False
2024-12-30 18:00:00+00:00,97.08,97.22,97.0,97.105,874.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-20804.0,-11682.983461744458,False,False,False,False,4369.451011692946,False,False,False,False
2024-12-30 19:00:00+00:00,97.105,97.15,96.965,97.085,568.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21372.0,-11833.200772415084,False,False,False,False,4310.513786705458,False,False,False,False
2024-12-30 20:00:00+00:00,97.08,97.2,96.905,96.91,2429.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23801.0,-12018.748047261362,False,False,False,False,4281.343030322428,False,False,False,False
2024-12-31 15:00:00+00:00,97.25,97.54,97.11,97.395,976.0,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22825.0,-12186.286837226302,False,False,False,False,4230.097401945336,False,False,False,False
2024-12-31 16:00:00+00:00,97.41,97.42,96.99,97.03,460.0,,,,,,,,,,,,,#000000,3.7522611709935276,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23285.0,-12358.359909517367,False,False,False,False,4171.646279434556,False,False,False,False
2024-12-31 17:00:00+00:00,97.025,97.055,96.735,97.055,685.0,,,,,,,,,,,,,#000000,4.108256578744854,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22600.0,-12517.145027199269,False,False,False,False,4117.5897479704545,False,False,False,False
2024-12-31 18:00:00+00:00,97.05,97.055,96.76,96.94,839.0,,,,,,,,,,,,,#000000,2.2954193000747694,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23439.0,-12686.476112048893,False,False,False,False,4066.7588991647112,False,False,False,False
2024-12-31 19:00:00+00:00,96.935,97.11,96.915,97.08,654.0,,,,,,,,,,,,,#000000,4.307811189138324,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-22785.0,-12843.042373877592,False,False,False,False,4013.847908479987,False,False,False,False
2024-12-31 20:00:00+00:00,97.075,97.17,96.915,97.04,3030.0,,,,,,,,,,,,,#000000,3.6729451840735052,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25815.0,-13044.157995988016,False,False,False,False,3998.5944525345603,False,False,False,False
2025-01-01 15:00:00+00:00,97.04,97.04,97.04,97.04,0.0,,,,,,,,,,,,,#000000,3.6729451840735052,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25815.0,-13242.155546437814,False,False,False,False,3936.600740092164,False,False,False,False
2025-01-01 16:00:00+00:00,97.04,97.04,97.04,97.04,0.0,,,,,,,,,,,,,#000000,3.6729451840735052,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25815.0,-13437.083367423274,False,False,False,False,3875.568170478332,False,False,False,False
2025-01-01 17:00:00+00:00,97.04,97.04,97.04,97.04,0.0,,,,,,,,,,,,,#000000,3.6729451840735052,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25815.0,-13628.989051649269,False,False,False,False,3815.4818422538615,False,False,False,False
2025-01-01 18:00:00+00:00,97.04,97.04,97.04,97.04,0.0,,,,,,,,,,,,,#000000,3.6729451840735052,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25815.0,-13817.91945394928,False,False,False,False,3756.3270850096155,False,False,False,False
2025-01-01 19:00:00+00:00,97.04,97.04,97.04,97.04,0.0,,,,,,,,,,,,,#000000,3.6729451840735052,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25815.0,-14003.92070272526,False,False,False,False,3698.08945578466,False,False,False,False
2025-01-01 20:00:00+00:00,97.04,97.04,97.04,97.04,0.0,,,,,,,,,,,,,#000000,3.6729451840735052,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25815.0,-14187.038211210138,False,False,False,False,3640.7547355399365,False,False,False,False
2025-01-02 15:00:00+00:00,97.54,97.54,97.14,97.36,1031.0,,,,,,,,,,,,,#000000,8.573181434621972,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24784.0,-14351.332192431686,False,False,False,False,3600.293421810635,False,False,False,False
2025-01-02 16:00:00+00:00,97.39,97.49,97.17,97.41,588.0,,,,,,,,,,,,,#000000,9.292910280811927,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24196.0,-14503.962701076156,False,False,False,False,3553.591198216672,False,False,False,False
2025-01-02 17:00:00+00:00,97.435,97.535,96.93,97.09,1033.0,,,,,,,,,,,,,#000000,3.722607226781655,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25229.0,-14670.242349121487,False,False,False,False,3514.512264910987,False,False,False,False
2025-01-02 18:00:00+00:00,97.08,97.095,96.85,96.965,1740.0,,,,,,,,,,,,,#000000,1.7022424184193987,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26969.0,-14860.9207623134,False,False,False,False,3487.000446850351,False,False,False,False
2025-01-02 19:00:00+00:00,96.95,97.075,96.85,96.89,1200.0,,,,,,,,,,,,,#000000,0.5156744877758506,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-28169.0,-15067.247572200014,False,False,False,False,3451.543075581353,False,False,False,False
2025-01-02 20:00:00+00:00,96.89,97.31,96.89,97.085,2059.0,,,,,,,,,,,,,#000000,3.4521631337685186,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26110.0,-15238.453036196914,False,False,False,False,3429.953260456061,False,False,False,False
2025-01-03 15:00:00+00:00,96.77,96.91,96.45,96.91,1071.0,,,,,,,,,,,,,#000000,0.7185133397634473,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-27181.0,-15423.60880307758,False,False,False,False,3393.3803416893,False,False,False,False
2025-01-03 16:00:00+00:00,96.92,96.99,96.495,96.515,1907.0,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29088.0,-15635.459829386455,False,False,False,False,3370.335685229001,False,False,False,False
2025-01-03 17:00:00+00:00,96.525,96.68,96.215,96.26,1641.0,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-30729.0,-15869.468204124649,False,False,False,False,3343.524279256458,False,False,False,False
2025-01-03 18:00:00+00:00,96.235,96.295,96.135,96.24,1771.0,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-32500.0,-16127.305906386282,False,False,False,False,3319.144057872637,False,False,False,False
2025-01-03 19:00:00+00:00,96.22,96.345,96.165,96.225,1442.0,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-33942.0,-16403.50271403921,False,False,False,False,3290.0410492234487,False,False,False,False
2025-01-03 20:00:00+00:00,96.2,96.31,95.9,96.045,7486.0,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-41428.0,-16791.47941614713,False,False,False,False,3355.094676367271,False,False,False,False
2025-01-06 15:00:00+00:00,96.8,97.125,96.56,96.86,2081.0,,,,,,,,,,,,,#000000,0.6891794339677055,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-39347.0,-17141.177409695236,False,False,False,False,3335.3412705321193,False,False,False,False
2025-01-06 16:00:00+00:00,96.86,97.21,96.68,97.135,2175.0,,,,,,,,,,,,,#000000,3.9748866415683963,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-37172.0,-17451.73279869221,False,False,False,False,3317.3514833920863,False,False,False,False
2025-01-06 17:00:00+00:00,97.14,97.2,96.67,96.725,3163.0,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-40335.0,-17806.512135146593,False,False,False,False,3314.9584371379456,False,False,False,False
2025-01-06 18:00:00+00:00,96.73,96.865,96.625,96.68,455.0,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-40790.0,-18162.84528033812,False,False,False,False,3270.617996252086,False,False,False,False
2025-01-06 19:00:00+00:00,96.685,96.71,96.32,96.385,3322.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-44112.0,-18565.15775661195,False,False,False,False,3271.414616465232,False,False,False,False
2025-01-06 20:00:00+00:00,96.345,96.455,96.13,96.265,10074.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-54186.0,-19117.418876664477,False,False,False,False,3376.8810565200347,False,False,False,False
2025-01-07 15:00:00+00:00,96.53,96.89,96.16,96.88,839.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.9723732926405049,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-53347.0,-19648.110056871228,False,False,False,False,3337.534063395693,False,False,False,False
2025-01-07 16:00:00+00:00,96.89,97.19,96.8,96.93,2602.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",1.503630179240261,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-50745.0,-20130.2323815709,False,False,False,False,3326.130434505837,False,False,False,False
2025-01-07 17:00:00+00:00,96.935,97.295,96.92,97.02,2356.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",2.4598019392414017,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-48389.0,-20568.352809763597,False,False,False,False,3311.089652575514,False,False,False,False
2025-01-07 18:00:00+00:00,97.025,97.12,96.88,96.96,1124.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",1.7802817091321081,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49513.0,-21017.107029767263,False,False,False,False,3277.181285868917,False,False,False,False
2025-01-07 19:00:00+00:00,96.965,97.045,96.85,96.895,2210.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",1.042852326814188,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-51723.0,-21493.167385894903,False,False,False,False,3260.6358395763755,False,False,False,False
2025-01-07 20:00:00+00:00,96.895,97.03,96.55,96.885,10448.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.928370807209987,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62171.0,-22123.831457431417,False,False,False,False,3372.067842063563,False,False,False,False
2025-01-08 15:00:00+00:00,98.2,98.52,97.87,98.17,2561.0,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",13.139773301928727,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-59610.0,-22705.01236506814,False,False,False,False,3359.4931468377713,False,False,False,False
2025-01-08 16:00:00+00:00,98.17,98.785,97.99,98.59,3146.0,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",16.363806502479544,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-56464.0,-23228.407522198868,False,False,False,False,3356.183175568968,False,False,False,False
2025-01-08 17:00:00+00:00,98.575,98.645,98.17,98.395,1916.0,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",14.162257782763369,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-58380.0,-23773.393452087257,False,False,False,False,3333.8547542423175,False,False,False,False
2025-01-08 18:00:00+00:00,98.4,99.025,98.4,98.75,3472.0,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",16.76887329043674,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-54908.0,-24256.10053034947,False,False,False,False,3335.9965409982506,False,False,False,False
2025-01-08 19:00:00+00:00,98.7,98.875,98.57,98.72,979.0,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",16.431069504792717,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-55887.0,-24746.502072514595,False,False,False,False,3299.45395896727,False,False,False,False
2025-01-08 20:00:00+00:00,98.72,98.855,98.38,98.39,6379.0,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",12.803244849151717,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62266.0,-25328.19971480119,False,False,False,False,3347.198858828242,False,False,False,False
2025-01-09 15:00:00+00:00,98.39,98.39,98.39,98.39,0.0,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",12.803244849151717,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62266.0,-25900.878788990318,False,False,False,False,3295.3043028774164,False,False,False,False
2025-01-09 16:00:00+00:00,98.39,98.39,98.39,98.39,0.0,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",12.803244849151717,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62266.0,-26464.67911784318,False,False,False,False,3244.2143136855184,False,False,False,False
2025-01-09 17:00:00+00:00,98.39,98.39,98.39,98.39,0.0,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",12.803244849151717,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62266.0,-27019.73835632623,False,False,False,False,3193.9164173493086,False,False,False,False
2025-01-09 18:00:00+00:00,98.39,98.39,98.39,98.39,0.0,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",12.803244849151717,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62266.0,-27566.192025220396,False,False,False,False,3144.398333359397,False,False,False,False
2025-01-09 19:00:00+00:00,98.39,98.39,98.39,98.39,0.0,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",12.803244849151717,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62266.0,-28104.173544209225,False,False,False,False,3095.6479716018866,False,False,False,False
2025-01-09 20:00:00+00:00,98.39,98.39,98.39,98.39,0.0,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",12.803244849151717,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-62266.0,-28633.814264454042,False,False,False,False,3047.6534294065086,False,False,False,False
