date,Close,High,Low,Open,Volume,aVWAP_peak_167,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_92,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,16.5733482,16.6290703121,16.3197611717,16.3752166709,648618,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,648618.0,False,False,False,False
2022-01-07 00:00:00+00:00,16.8201175536,16.9116610235,16.5017054845,16.5813085017,1547313,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,1547313,114615.77777777777,False,False,False,False,715188.0,False,False,False,False
2022-01-14 00:00:00+00:00,16.955442683,17.0342496701,16.7166336311,16.8201175536,1187098,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,2734411,308674.683127572,False,False,False,False,750144.2962962963,False,False,False,False
2022-01-21 00:00:00+00:00,16.4300627689,16.9395220796,16.4221024672,16.9315617778,978306,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,1756105,415891.7436366407,False,False,False,False,767045.1632373114,False,False,False,False
2022-01-28 00:00:00+00:00,16.3823009585,16.5414273901,16.0502767734,16.310658243,1743181,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,12924,386042.2811450377,False,False,False,False,839351.5215160291,False,False,False,False
2022-02-04 00:00:00+00:00,16.2645412766,16.5574275966,16.1685852808,16.3584200533,854704,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-841780,295092.4825417015,False,False,False,False,840488.7421444714,False,False,False,False
2022-02-11 00:00:00+00:00,16.4404606021,16.5284202648,16.2325559447,16.2805339425,1075684,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,233904,290560.00235342735,False,False,False,False,857910.6130967328,False,False,False,False
2022-02-18 00:00:00+00:00,16.2805339425,16.472445934,16.1845779468,16.4484569351,733838,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-499934,232004.8910679883,False,False,False,False,848720.0491636414,False,False,False,False
2022-02-25 00:00:00+00:00,16.3285119404,16.3365082734,15.6168383054,16.2405522776,884535,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,384601,243308.3065444336,False,False,False,False,851373.0084848532,False,False,False,False
2022-03-04 00:00:00+00:00,16.6506675773,16.6506675773,16.0886219511,16.1685852808,722325,,,,,,,#000000,,,,False,False,False,False,-0.04144976241068708,-0.04144976241068708,False,False,False,False,1106926,307279.9875411422,False,False,False,False,841813.8967452344,False,False,False,False
2022-03-11 00:00:00+00:00,16.3374133392,16.7189409369,16.3293811793,16.6265710974,748025,,,,,,,#000000,,,,False,False,False,False,0.07216619315646239,0.015358215372887653,False,False,False,False,358901,311103.76624179835,False,False,False,False,834866.5710604022,False,False,False,False
2022-03-18 00:00:00+00:00,16.5221530181,16.5454462819,16.1526736604,16.3534776591,879270,,,,,,,#000000,,,,False,False,False,False,-0.05660261172473305,-0.020622198175922698,False,False,False,False,1238171,379775.4131868504,False,False,False,False,838155.7139448168,False,False,False,False
2022-03-25 00:00:00+00:00,16.9398253355,16.9398253355,16.5060886982,16.5462494979,737774,,,,,,,#000000,,,,False,False,False,False,0.3428281551692945,0.1611029784966859,False,False,False,False,1975945,498010.1973952318,False,False,False,False,830720.031430386,False,False,False,False
2022-04-01 00:00:00+00:00,17.1446454142,17.1486614942,16.7711499766,16.8996645358,766715,,,,,,,#000000,,,,False,False,False,False,0.3428281790865615,0.2519655787916237,False,False,False,False,2742660,664280.5531437332,False,False,False,False,825978.9179910981,False,False,False,False
2022-04-08 00:00:00+00:00,17.197538689,17.2621000731,17.0030384343,17.1727579741,587174,,,,,,,#000000,,,,False,False,False,False,0.34282819033890616,0.2973968845652649,False,False,False,False,3329834,861728.9566145678,False,False,False,False,808289.6648065724,False,False,False,False
2022-04-15 00:00:00+00:00,17.3185912842,17.3912228413,17.1280544994,17.181398343,534463,,,,,,,#000000,,,,False,False,False,False,0.34282819668526693,0.32011254062526595,False,False,False,False,3864297,1084141.404272748,False,False,False,False,788006.2081542336,False,False,False,False
2022-04-22 00:00:00+00:00,17.0845562669,17.6252578587,17.0611527651,17.3185912842,1075052,,,,,,,#000000,,,,False,False,False,False,0.3428282002155993,0.3314703704204326,False,False,False,False,2789245,1210445.3743266184,False,False,False,False,809268.8594020682,False,False,False,False
2022-04-29 00:00:00+00:00,16.3663108688,16.9957843637,16.3421003497,16.9796440177,739401,,,,,,,#000000,,,,False,False,False,False,0.004348248639024573,0.16790930952972857,False,False,False,False,2049844,1272623.0503024245,False,False,False,False,804093.4624093224,False,False,False,False
2022-05-06 00:00:00+00:00,16.5536188469,16.8846101184,16.0112232562,16.4147319069,1082448,,,,,,,#000000,,,,False,False,False,False,-0.2708013489466324,-0.051446019708451904,False,False,False,False,3132292,1410376.3058355784,False,False,False,False,824712.317045669,False,False,False,False
2022-05-13 00:00:00+00:00,16.4481817841,16.5536188469,16.0102124467,16.4319606976,1211063,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.19713713706192293,False,False,False,False,1921229,1448217.2461440542,False,False,False,False,853330.8861533972,False,False,False,False
2022-05-20 00:00:00+00:00,16.2616392886,16.7994494139,16.075096793,16.5130661304,560053,,,,,,,#000000,,,,False,False,False,False,-0.23776707787340526,-0.21745210746766408,False,False,False,False,1361176,1441769.74642968,False,False,False,False,831606.5982901825,False,False,False,False
2022-05-27 00:00:00+00:00,17.1862412232,17.2024623097,16.3427447214,16.3832974379,663153,,,,,,,#000000,,,,False,False,False,False,-0.024853776753590618,-0.12115294211062735,False,True,False,False,2024329,1484922.283731185,False,False,False,False,819128.5539723913,False,False,False,False
2022-06-03 00:00:00+00:00,17.0840483778,17.2146281247,16.8969381442,17.1619095933,1049532,,,,,,,#000000,,,,False,False,False,False,0.15242605254328132,0.01563655521632698,False,False,False,False,974797,1447135.225677023,False,False,False,False,836195.4759003624,False,False,False,False
2022-06-10 00:00:00+00:00,16.6357551236,17.2470641066,16.5216441134,17.1574054557,1077354,,,,,,,#000000,,,,False,False,False,False,0.044677040324013255,0.030156797770170118,False,False,False,False,-102557,1332343.2089602065,False,False,False,False,854059.0702781134,False,False,False,False
2022-06-17 00:00:00+00:00,15.1278596322,16.3941658135,14.9811454763,16.3749299575,1679504,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.15633572832261192,False,False,False,False,-1782061,1101646.6008890802,False,False,False,False,915203.1391464013,False,False,False,False
