date,Close,High,Low,Open,Volume,aVWAP_peak_151,aVWAP_valley_171,aVWAP_valley_136,aVWAP_valley_69,aVWAP_valley_41,aVWAP_valley_28,aVWAP_OB_bull_69,aVWAP_OB_bear_151,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,4.37,4.57,4.23,4.48,8059837,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,8059837.0,False,False,False,False
2022-01-07 00:00:00+00:00,4.64,5.31,4.365,4.52,18116741,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18116741,1341980.8148148148,False,False,False,False,8804792.851851853,False,False,False,False
2022-01-14 00:00:00+00:00,4.61,5.09,4.395,4.65,9686269,,,,,,,,,,,#000000,,,,96.9604863221885,36.322188449848255,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8430472,1867054.2359396433,False,False,False,False,8870087.381344307,False,False,False,False
2022-01-21 00:00:00+00:00,4.06,4.59,4.01,4.54,8023444,,,,,,,,,,,#000000,,,,77.52114000878687,39.056303728385956,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,407028,1758904.1443885586,False,False,False,False,8807373.056800285,False,False,False,False
2022-01-28 00:00:00+00:00,3.9,4.13,3.6722,3.95,15824072,,,,,,,,,,,#000000,,3.900733333333333,,62.197151458393364,25.076771783030892,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15417044,486611.68924866547,False,False,False,False,9327128.534074338,False,False,False,False
2022-02-04 00:00:00+00:00,4.11,4.35,3.86,3.91,7357695,,,,,,,,,,,#000000,,3.9660948157863314,,55.528564252153224,19.600978460292126,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8059349,-146422.43588086532,False,False,False,False,9181244.56858735,False,False,False,False
2022-02-11 00:00:00+00:00,4.59,4.785,4.06,4.11,8623311,,,,,,,,,,,#000000,,4.104978048299918,,56.44431796104024,19.600978460292126,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,563962,-93801.36655635679,False,False,False,False,9139916.156099398,False,False,False,False
2022-02-18 00:00:00+00:00,4.15,4.65,4.13,4.54,5692269,,,,,,,,,,,#000000,,4.136101319500461,,53.03723690105509,18.377099728174315,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5128307,-466727.7097744044,False,False,False,False,8884534.885277221,False,False,False,False
2022-02-25 00:00:00+00:00,4.79,4.8,4.11,4.11,9139235,,,,,,,,,,,#000000,,4.220477955219788,,54.94483487804759,18.377099728174315,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4010928,-135049.5090503745,False,False,False,False,8903401.56044187,False,False,False,False
2022-03-04 00:00:00+00:00,5.08,5.66,4.84,4.85,18056104,,,,,,,,,,,#000000,,4.492007535614356,,57.65821713296411,18.377099728174315,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282819950713184,0.34282819950713184,False,False,False,False,22067032,1509549.1212496532,False,False,False,False,9581379.518927658,False,False,False,False
2022-03-11 00:00:00+00:00,5.58,5.93,5.09,5.23,17751404,,,,,,,,,,,#000000,,4.716220028358612,,61.40643407767402,18.377099728174315,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282083803663,0.3428282039437491,False,False,False,False,39818436,4347244.44560153,False,False,False,False,10186566.51752561,False,False,False,False
2022-03-18 00:00:00+00:00,5.67,5.75,4.86,5.51,9906540,,,,,,,,,,,#000000,,4.792430315611274,,64.36109388281727,18.377099728174315,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.25104980546676975,0.2969390047052594,False,False,False,False,49724976,7708557.8940754905,False,False,False,False,10165823.812523713,False,False,False,False
2022-03-25 00:00:00+00:00,5.78,6.0,5.67,5.67,10424851,,,,,,,,,,,#000000,,4.896321936887522,,66.80807309792517,18.377099728174315,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282821611674524,0.31988361041100233,False,False,False,False,60149827,11593096.346366195,False,False,False,False,10185011.01159603,False,False,False,False
2022-04-01 00:00:00+00:00,5.63,5.93,5.18,5.69,12184895,,,,,,,,,,,#000000,,4.968786430330279,,67.3597095934666,18.377099728174315,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.23888443181327837,0.27938402111214033,False,False,False,False,47964932,14287306.394783514,False,False,False,False,10333150.566292621,False,False,False,False
2022-04-08 00:00:00+00:00,6.19,6.265,5.37,5.66,12997305,,,,,,,,,,,#000000,,5.067606767345734,,69.42179971753255,4.5754940978324825,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.33535435001644615,0.30736918556429327,False,False,False,False,60962237,17744708.661836587,False,False,False,False,10530495.339159835,False,False,False,False
2022-04-15 00:00:00+00:00,6.23,6.56,6.0,6.27,11261500,,,,,,,,,,,#000000,,5.713831470892888,,70.99707537251649,6.585160391566518,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282821522716295,0.3250987003957281,False,False,False,False,72223737,21780192.24244128,False,False,False,False,10584643.832555402,False,False,False,False
2022-04-22 00:00:00+00:00,5.16,6.25,5.07,6.2,14731792,,,,,,,,,,,#000000,,5.511372754100812,,65.9630262062278,6.585160391566518,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.11398311674525706,0.21954090857049258,False,False,False,False,57491945,24425507.261519708,False,False,False,False,10891839.993106853,False,False,False,False
2022-04-29 00:00:00+00:00,4.93,5.24,4.7238,4.93,13696143,,,,,,,,,,,#000000,,5.353139986815866,,61.41962422665547,6.585160391566518,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.14036449550155972,0.03958820653446643,False,False,False,False,43795802,25860343.908814546,False,False,False,False,11099566.141765606,False,False,False,False
