date,Open,High,Low,Close,Volume,aVWAP_peak_191,aVWAP_peak_190,aVWAP_peak_168,aVWAP_peak_155,aVWAP_peak_147,aVWAP_valley_180,aVWAP_valley_160,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,30.235,30.24,30.13,30.16,1481.0,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,30.175,30.2,29.96,29.965,1236.0,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,29.97,29.97,29.53,29.55,3606.0,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,29.57,29.595,29.155,29.155,3640.0,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,29.155,29.23,28.985,29.075,3242.0,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,29.075,29.12,28.94,29.0,3293.0,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,29.05,29.205,28.965,28.975,7167.0,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,28.98,29.005,28.83,28.935,4898.0,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,28.935,28.965,28.695,28.745,3661.0,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,28.745,28.78,28.665,28.725,5844.0,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,28.73,28.875,28.72,28.845,9734.0,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,28.845,28.85,28.62,28.64,5429.0,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,28.645,28.82,28.57,28.78,4544.0,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,28.78,28.865,28.7,28.85,4405.0,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,28.85,28.895,28.83,28.855,5015.0,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,28.86,28.89,28.77,28.775,8155.0,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,28.78,28.81,28.68,28.695,4978.0,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,28.69,28.725,28.68,28.695,4834.0,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,28.695,28.695,28.58,28.665,5658.0,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,28.665,28.815,28.65,28.79,6952.0,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,28.785,28.79,28.655,28.675,6111.0,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,28.675,28.685,28.605,28.665,11674.0,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,28.67,28.71,28.62,28.645,2297.0,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,28.645,28.71,28.635,28.645,1707.0,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,28.65,28.67,28.555,28.615,3181.0,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,28.625,28.625,28.52,28.555,2939.0,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,28.555,28.62,28.545,28.58,4037.0,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,28.58,28.62,28.53,28.535,2709.0,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,28.53,28.68,28.46,28.655,4830.0,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,28.66,28.705,28.64,28.695,3200.0,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,28.695,28.75,28.665,28.705,2649.0,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,28.695,28.835,28.69,28.82,3105.0,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,28.825,28.86,28.78,28.805,3528.0,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,28.81,28.82,28.785,28.805,1604.0,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,28.805,28.82,28.785,28.795,929.0,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,28.795,28.895,28.785,28.885,5837.0,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,28.885,28.965,28.885,28.92,3350.0,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,28.92,28.94,28.885,28.9,2600.0,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,28.895,28.965,28.895,28.955,1098.0,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,28.955,28.97,28.91,28.935,3742.0,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,28.935,28.96,28.915,28.945,1836.0,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,28.945,28.96,28.94,28.95,2016.0,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,28.945,28.99,28.88,28.895,1088.0,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,28.895,28.93,28.855,28.895,1593.0,,,,,,,,,,#000000
2025-07-09 17:10:00+00:00,28.89,28.94,28.875,28.935,2330.0,,,,,,,,,,#000000
2025-07-09 17:15:00+00:00,28.935,28.95,28.92,28.925,1973.0,,,,,,,,,,#000000
2025-07-09 17:20:00+00:00,28.925,28.93,28.775,28.795,2652.0,,,,,,,,,,#000000
2025-07-09 17:25:00+00:00,28.795,28.81,28.74,28.795,1842.0,,,,,,,,,,#000000
2025-07-09 17:30:00+00:00,28.795,28.82,28.74,28.77,1479.0,,,,,,,,,,#000000
2025-07-09 17:35:00+00:00,28.77,28.85,28.76,28.845,2346.0,,,,,,,,,,#000000
2025-07-09 17:40:00+00:00,28.85,28.92,28.845,28.87,2134.0,,,,,,,,,,#000000
2025-07-09 17:45:00+00:00,28.865,28.88,28.82,28.835,1737.0,,,,,,,,,,#000000
2025-07-09 17:50:00+00:00,28.84,28.885,28.82,28.87,1632.0,,,,,,,,,,#000000
2025-07-09 17:55:00+00:00,28.87,28.9,28.84,28.855,2565.0,,,,,,,,,,#000000
2025-07-09 18:00:00+00:00,28.855,28.92,28.855,28.905,2252.0,,,,,,,,,,#000000
2025-07-09 18:05:00+00:00,28.915,28.94,28.91,28.91,731.0,,,,,,,,,,#000000
2025-07-09 18:10:00+00:00,28.91,28.965,28.9,28.955,1749.0,,,,,,,,,,#000000
2025-07-09 18:15:00+00:00,28.955,28.955,28.91,28.925,1307.0,,,,,,,,,,#000000
2025-07-09 18:20:00+00:00,28.925,28.94,28.88,28.895,1577.0,,,,,,,,,,#000000
2025-07-09 18:25:00+00:00,28.895,28.9,28.865,28.865,2205.0,,,,,,,,,,#000000
2025-07-09 18:30:00+00:00,28.865,28.885,28.83,28.855,3730.0,,,,,,,,,,#000000
2025-07-09 18:35:00+00:00,28.855,28.92,28.855,28.895,1401.0,,,,,,,,,,#000000
2025-07-09 18:40:00+00:00,28.895,28.915,28.86,28.885,2119.0,,,,,,,,,,#000000
2025-07-09 18:45:00+00:00,28.885,28.91,28.87,28.87,2526.0,,,,,,,,,,#000000
2025-07-09 18:50:00+00:00,28.875,28.92,28.86,28.915,1346.0,,,,,,,,,,#000000
2025-07-09 18:55:00+00:00,28.915,28.935,28.9,28.905,932.0,,,,,,,,,,#000000
2025-07-09 19:00:00+00:00,28.905,28.93,28.885,28.905,1651.0,,,,,,,,,,#000000
2025-07-09 19:05:00+00:00,28.905,28.905,28.85,28.855,1687.0,,,,,,,,,,#000000
2025-07-09 19:10:00+00:00,28.85,28.87,28.84,28.845,632.0,,,,,,,,,,#000000
2025-07-09 19:15:00+00:00,28.845,28.845,28.78,28.79,1396.0,,,,,,,,,,#000000
2025-07-09 19:20:00+00:00,28.795,28.82,28.78,28.815,2776.0,,,,,,,,,,#000000
2025-07-09 19:25:00+00:00,28.815,28.845,28.81,28.82,1782.0,,,,,,,,,,#000000
2025-07-09 19:30:00+00:00,28.815,28.855,28.815,28.855,1405.0,,,,,,,,,,#000000
2025-07-09 19:35:00+00:00,28.855,28.88,28.805,28.815,2133.0,,,,,,,,,,#000000
2025-07-09 19:40:00+00:00,28.815,28.85,28.815,28.845,2199.0,,,,,,,,,,#000000
2025-07-09 19:45:00+00:00,28.845,28.855,28.82,28.84,1736.0,,,,,,,,,,#000000
2025-07-09 19:50:00+00:00,28.82,28.855,28.78,28.835,4170.0,,,,,,,,,,#000000
2025-07-09 19:55:00+00:00,28.84,28.89,28.835,28.86,5748.0,,,,,,,,,,#000000
2025-07-10 13:30:00+00:00,28.86,28.86,28.735,28.81,771.0,,,,,,,,,,#000000
