date,Open,High,Low,Close,Volume,aVWAP_peak_141,aVWAP_peak_126,aVWAP_peak_125,aVWAP_peak_101,aVWAP_peak_100,aVWAP_peak_84,aVWAP_peak_83,aVWAP_peak_82,aVWAP_peak_57,aVWAP_peak_44,aVWAP_peak_43,aVWAP_peak_28,aVWAP_valley_214,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,25.8,25.89,25.8,25.89,353.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,25.89,25.89,25.89,25.89,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,25.89,25.89,25.89,25.89,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,25.89,25.96,25.885,25.96,700.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,25.96,25.96,25.925,25.925,26.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,25.925,25.97,25.84,25.84,315.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,25.84,25.9,25.84,25.9,105.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,25.89,25.96,25.89,25.96,5.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,25.96,25.97,25.96,25.97,2.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,25.95,25.95,25.95,25.95,1.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,25.95,25.95,25.8,25.82,137.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,25.82,25.82,25.82,25.82,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,25.82,25.82,25.555,25.555,200.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,25.555,25.555,25.555,25.555,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,25.555,25.555,25.555,25.555,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,25.555,25.555,25.555,25.555,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,25.555,25.555,25.555,25.555,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,25.555,25.555,25.37,25.37,18.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,25.37,25.49,25.37,25.49,100.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,25.49,25.49,25.38,25.38,101.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,25.38,25.5,25.37,25.5,131.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,25.5,25.5,25.5,25.5,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,25.5,25.505,25.5,25.505,67.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,25.505,25.505,25.505,25.505,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,25.505,25.535,25.505,25.535,64.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,25.535,25.535,25.51,25.51,208.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,25.535,25.54,25.51,25.54,105.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,25.54,25.54,25.54,25.54,1.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,25.54,25.54,25.515,25.515,10.0,,,,,,,,,,,,25.523333333333333,,25.523333333333333,,#000000
2025-07-09 15:55:00+00:00,25.515,25.515,25.48,25.505,97.0,,,,,,,,,,,,25.502180685358255,,25.502180685358255,,#000000
2025-07-09 16:00:00+00:00,25.505,25.505,25.505,25.505,0.0,,,,,,,,,,,,25.502180685358255,,25.502180685358255,,#000000
2025-07-09 16:05:00+00:00,25.505,25.505,25.505,25.505,0.0,,,,,,,,,,,,25.502180685358255,,25.502180685358255,,#000000
2025-07-09 16:10:00+00:00,25.505,25.505,25.505,25.505,0.0,,,,,,,,,,,,25.502180685358255,,25.502180685358255,,#000000
2025-07-09 16:15:00+00:00,25.505,25.505,25.505,25.505,0.0,,,,,,,,,,,,25.502180685358255,,25.502180685358255,,#000000
2025-07-09 16:20:00+00:00,25.34,25.435,25.34,25.435,11.0,,,,,,,,,,,,25.49296610169491,,25.49296610169491,,#000000
2025-07-09 16:25:00+00:00,25.435,25.44,25.435,25.44,12.0,,,,,,,,,,,,25.48792307692307,,25.48792307692307,,#000000
2025-07-09 16:30:00+00:00,25.44,25.44,25.44,25.44,10.0,,,,,,,,,,,,25.484499999999997,,25.484499999999997,,#000000
2025-07-09 16:35:00+00:00,25.44,25.45,25.44,25.45,5.0,,,,,,,,,,,,25.483195402298847,,25.483195402298847,,#000000
2025-07-09 16:40:00+00:00,25.45,25.45,25.45,25.45,8.0,,,,,,,,,,,,25.481459694989102,,25.481459694989102,,#000000
2025-07-09 16:45:00+00:00,25.46,25.46,25.46,25.46,60.0,,,,,,,,,,,,25.47541471048513,,25.47541471048513,,#000000
2025-07-09 16:50:00+00:00,25.46,25.46,25.46,25.46,6.0,,,,,,,,,,,,25.47499238964992,,25.47499238964992,,#000000
2025-07-09 16:55:00+00:00,25.46,25.47,25.46,25.47,14.0,,,,,,,,,,,,25.474492131616593,,25.474492131616593,,#000000
2025-07-09 17:00:00+00:00,25.47,25.47,25.42,25.42,1.0,,,,,,,,,,,,25.474330484330483,,25.474330484330483,,#000000
2025-07-09 17:05:00+00:00,25.42,25.51,25.42,25.51,5.0,,,,,,,,,,,25.480000000000004,25.474449093444907,,25.477224546722454,,#000000
2025-07-09 17:10:00+00:00,25.51,25.51,25.465,25.465,2.0,,,,,,,,,,25.48,25.48,25.474495159059472,,25.478165053019826,,#000000
2025-07-09 17:15:00+00:00,25.465,25.465,25.355,25.355,3.0,,,,,,,,,,25.427,25.453500000000002,25.473476775956282,,25.451325591985427,,#000000
2025-07-09 17:20:00+00:00,25.295,25.295,25.175,25.175,76.0,,,,,,,,,,25.228086419753087,25.242732558139537,25.412088541666666,,25.29430250651976,,#000000
2025-07-09 17:25:00+00:00,25.175,25.175,25.14,25.14,101.0,,,,,,,,,,25.185677655677654,25.193547237076647,25.349612034837687,,25.24294564253066,,#000000
2025-07-09 17:30:00+00:00,25.14,25.155,25.14,25.155,704.0,,,,,,,,,,25.15732881866065,25.15913954358399,25.22469925925926,,25.180389207167963,,#000000
2025-07-09 17:35:00+00:00,25.155,25.155,25.14,25.14,101.0,,,,,,,,,,25.156067207024655,25.1576999327957,25.21813349646547,,25.177300212095275,,#000000
2025-07-09 17:40:00+00:00,25.14,25.18,25.14,25.18,306.0,,,,,,,,,,25.158575663830884,25.159813816127375,25.20785356832028,,25.175414349426177,,#000000
2025-07-09 17:45:00+00:00,25.255,25.265,25.255,25.26,119.0,,,,,,,,,,25.16712346553352,25.168227475888028,25.211612154249952,,25.1823210318905,,#000000
2025-07-09 17:50:00+00:00,25.26,25.26,25.25,25.26,37.0,,,,,,,,,,25.169409937888197,25.170477991746907,25.21259972353871,,25.184162551057938,,#000000
2025-07-09 17:55:00+00:00,25.25,25.25,25.21,25.215,24.0,,,,,,,,,,25.17031568228106,25.171363328822736,25.212773559190037,,25.184817523431278,,#000000
2025-07-09 18:00:00+00:00,25.21,25.225,25.19,25.19,36.0,,,,,,,,,,25.17106361829026,25.172083883751654,25.212544813119763,,25.18523077172056,,#000000
2025-07-09 18:05:00+00:00,25.19,25.19,25.19,25.19,0.0,,,,,,,,,,25.17106361829026,25.172083883751654,25.212544813119763,,25.18523077172056,,#000000
2025-07-09 18:10:00+00:00,25.19,25.19,25.19,25.19,0.0,,,,,,,,,,25.17106361829026,25.172083883751654,25.212544813119763,,25.18523077172056,,#000000
2025-07-09 18:15:00+00:00,25.36,25.36,25.155,25.155,30.0,,,,,,,,,25.223333333333333,25.17208252111761,25.173079663212434,25.212726846644173,,25.195305591076888,,#000000
2025-07-09 18:20:00+00:00,25.155,25.155,25.11,25.11,41.0,,,,,,,,,25.166549295774644,25.17086075949367,25.17183596214511,25.21074949606011,,25.179998878368387,,#000000
2025-07-09 18:25:00+00:00,25.085,25.085,25.075,25.08,28.0,,,,,,,,,25.142070707070705,25.16927860696517,25.17024178549287,25.208767370510742,,25.17258961750987,,#000000
2025-07-09 18:30:00+00:00,25.08,25.08,25.05,25.05,3.0,,,,,,,,,25.139656862745092,25.169075108628178,25.17003712871287,25.208526126126127,,25.171823806553068,,#000000
2025-07-09 18:35:00+00:00,25.055,25.055,25.025,25.025,4.0,,,,,,,,,25.135707547169805,25.168743034055726,25.169703703703703,25.208151743976988,,25.170576507226553,,#000000
2025-07-09 18:40:00+00:00,25.025,25.03,25.025,25.03,7.0,,,,,,,,,25.129056047197633,25.16813707357172,25.169095472239295,25.207475371663982,,25.168440991168154,,#000000
2025-07-09 18:45:00+00:00,25.01,25.01,24.985,24.995,8.0,,,,,,,,,25.120303030303024,25.167295501022494,25.168251783893986,25.20657303370787,,25.16560583723184,,#000000
2025-07-09 18:50:00+00:00,24.995,24.995,24.995,24.995,1.0,,,,,,,,,25.119275956284145,25.16718986306969,25.16814588427058,25.206459893048134,,25.165267899168136,,#000000
2025-07-09 18:55:00+00:00,24.995,25.265,24.995,25.19,6.0,,,,,,,,,25.120716145833327,25.167126858073715,25.168079577750714,25.206279317697234,,25.16555047483875,,#000000
2025-07-09 19:00:00+00:00,25.19,25.265,25.19,25.265,5.0,,,,,,,,,25.125200501253126,25.167348761672756,25.16829791540174,25.206368952684745,,25.16680403275309,,#000000
2025-07-09 19:05:00+00:00,25.27,25.27,25.165,25.165,8.0,,,,,,,,,25.129444444444438,25.16750707070707,25.16845115810675,25.20634197988354,,25.167936163285447,,#000000
2025-07-09 19:10:00+00:00,25.165,25.175,25.16,25.175,5.0,,,,,,,,,25.130833333333324,25.16751460221551,25.168455823293172,25.206246040126718,,25.16826244974218,,#000000
2025-07-09 19:15:00+00:00,25.175,25.18,25.175,25.18,2.0,,,,,,,,,25.131475225225216,25.167527660430494,25.168467709586842,25.206216596343182,,25.168421797896436,,#000000
2025-07-09 19:20:00+00:00,25.18,25.18,25.16,25.16,3.0,,,,,,,,,25.132174392935973,25.167526104417668,25.168464464464464,25.20615411620151,,25.168579769504902,,#000000
2025-07-09 19:25:00+00:00,25.16,25.195,25.16,25.195,3.0,,,,,,,,,25.133170995670987,25.167554620164363,25.168491207034375,25.206118121275853,,25.168833736036394,,#000000
