date,Open,High,Low,Close,Volume,aVWAP_peak_871,aVWAP_peak_830,aVWAP_valley_882,aVWAP_valley_858,aVWAP_valley_834,aVWAP_valley_794,aVWAP_valley_772,aVWAP_valley_749,aVWAP_valley_706,aVWAP_valley_688,aVWAP_valley_660,aVWAP_valley_588,aVWAP_valley_526,aVWAP_valley_509,aVWAP_valley_476,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,53.805,53.83,53.48,53.68,5215.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5215.0,False,False,False,False
2024-12-19 16:00:00+00:00,53.68,53.905,53.58,53.79,5608.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5608.0,86.94573643410853,False,False,False,False,5221.093023255814,False,False,False,False
2024-12-19 17:00:00+00:00,53.79,53.815,53.5,53.55,2646.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2962.0,131.52022114055646,False,False,False,False,5181.169100414638,False,False,False,False
2024-12-19 18:00:00+00:00,53.545,53.855,53.47,53.855,5603.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8565.0,262.2718456189974,False,False,False,False,5187.709114361697,False,False,False,False
2024-12-19 19:00:00+00:00,53.85,53.875,53.49,53.5,3002.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5563.0,344.4536774698657,False,False,False,False,5153.822151348338,False,False,False,False
2024-12-19 20:00:00+00:00,53.5,53.72,53.405,53.43,5012.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,551.0,347.65594603622435,False,False,False,False,5151.623358304177,False,False,False,False
2024-12-20 15:00:00+00:00,53.21,53.56,53.12,53.47,4750.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5301.0,424.451977880624,False,False,False,False,5145.3966395707785,False,False,False,False
2024-12-20 16:00:00+00:00,53.47,53.77,53.47,53.76,4402.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9703.0,568.3054355879011,False,False,False,False,5133.871110275108,False,False,False,False
2024-12-20 17:00:00+00:00,53.76,53.89,53.73,53.87,4464.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,14167.0,779.1379094547553,False,False,False,False,5123.485511666191,False,False,False,False
2024-12-20 18:00:00+00:00,53.865,53.875,53.635,53.67,3289.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10878.0,935.7094147345265,False,False,False,False,5095.0438758264045,False,False,False,False
2024-12-20 19:00:00+00:00,53.67,53.885,53.65,53.83,2744.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13622.0,1132.3960904750766,False,False,False,False,5058.593583177933,False,False,False,False
2024-12-20 20:00:00+00:00,53.825,53.835,53.565,53.605,18396.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4774.0,1040.8240580646102,False,False,False,False,5265.375078012384,False,False,False,False
2024-12-23 15:00:00+00:00,53.17,53.17,52.94,53.06,1481.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6255.0,927.7105067767868,False,False,False,False,5206.702596182734,False,False,False,False
2024-12-23 16:00:00+00:00,53.06,53.06,53.06,53.06,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6255.0,816.350653958542,False,False,False,False,5125.978524924087,False,False,False,False
2024-12-23 17:00:00+00:00,53.06,53.06,53.06,53.06,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6255.0,706.7173104863165,False,False,False,False,5046.505989653946,False,False,False,False
2024-12-23 18:00:00+00:00,53.06,53.06,53.06,53.06,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6255.0,598.7837087733503,False,False,False,False,4968.2655867135745,False,False,False,False
2024-12-23 19:00:00+00:00,53.06,53.06,53.06,53.06,0.0,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6255.0,492.52349623422856,False,False,False,False,4891.238213276155,False,False,False,False
