date,Close,High,Low,Open,Volume,aVWAP_peak_164,aVWAP_peak_144,aVWAP_peak_111,aVWAP_valley_173,aVWAP_valley_160,aVWAP_valley_142,aVWAP_valley_70,aVWAP_valley_43,aVWAP_valley_11,aVWAP_OB_bull_160,aVWAP_OB_bull_70,aVWAP_OB_bull_43,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,3.93,4.1,3.4,4.04,68687068,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,68687068.0,False,False,False,False
2022-01-07 00:00:00+00:00,3.42,3.95,3.33,3.94,53186421,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-53186421,-3939734.8888888885,False,False,False,False,67538871.92592593,False,False,False,False
2022-01-14 00:00:00+00:00,3.46,3.7,3.17,3.38,72597334,,,,,,,,,,,,,,,#000000,,,,2.2148394241417537,-55.53709856035438,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19410913,-2210057.2674897118,False,False,False,False,67913572.82030179,False,False,False,False
2022-01-21 00:00:00+00:00,3.34,3.81,3.27,3.31,32561404,,,,,,,,,,,,,,,#000000,,,,3.3550778054913226,-54.33809293447712,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13150491,-3020459.7661941773,False,False,False,False,65294893.648427576,False,False,False,False
2022-01-28 00:00:00+00:00,2.65,3.24,2.26,3.2,69838962,,,,,,,,,,,,,,,#000000,,2.7166666666666672,,3.1919782409461277,-54.33809293447712,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-82989453,-8944088.894624239,False,False,False,False,65631491.304099604,False,False,False,False
2022-02-04 00:00:00+00:00,3.05,3.14,2.51,2.57,53588144,,,,,,,,,,,,,,,#000000,,2.7962641990487898,,10.160902988440036,-47.51968510615192,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29401309,-10459438.53205948,False,False,False,False,64739391.50379593,False,False,False,False
2022-02-11 00:00:00+00:00,3.23,3.68,2.98,3.0,30644982,,,,,,,,,,,,,,,#000000,,2.8957943917784776,,17.404748061129375,-40.66199687608412,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1243673,-9592541.381536556,False,False,False,False,62213879.68869993,False,False,False,False
2022-02-18 00:00:00+00:00,3.35,3.86,3.07,3.19,39267978,,,,,,,,,,,,,,,#000000,,3.003616227378344,,23.915680382017193,-34.676739609483,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,40511651,-5881119.723644959,False,False,False,False,60514183.267314754,False,False,False,False
2022-02-25 00:00:00+00:00,2.91,3.91,2.72,3.26,73712907,,,,,,,,,,,,,,,#000000,,3.1161511503562256,,26.019157707247395,-32.956509601547396,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-33201256,-7904833.521893481,False,False,False,False,61491866.50677292,False,False,False,False
2022-03-04 00:00:00+00:00,2.37,2.96,2.28,2.84,47632372,,,,,,,,,,,,,,,#000000,,2.950860838410122,,25.503729616455516,-32.956509601547396,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-80833628,-13306966.446197666,False,False,False,False,60465237.284049,False,False,False,False
2022-03-11 00:00:00+00:00,2.01,2.96,2.01,2.5,67080645,,,,,,,,,,,,,,,#000000,,2.787022309495618,,24.174653402704052,-32.956509601547396,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-147914273,-23277878.042775616,False,False,False,False,60955267.48523055,False,False,False,False
2022-03-18 00:00:00+00:00,2.87,3.12,1.6,1.92,96665704,,,,,,,,,2.5300000000000002,,,,,2.5300000000000002,#000000,,2.658342990778802,,29.155942010263324,-30.250239010037454,False,False,False,True,True,,,,1.0,3.12,1.6,0.0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-51248569,-25349781.07664409,False,False,False,False,63600485.0048431,False,False,False,False
2022-03-25 00:00:00+00:00,3.06,3.485,2.65,2.79,52467139,,,,,,,,,2.7182209096288736,,,,,2.7182209096288736,#000000,,2.751452911893409,,33.6891447015644,-25.956310035739598,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.06581517021699268,-0.13850654209920063,False,False,False,False,1218570,-23381755.07096675,False,False,False,False,62775792.70818806,False,False,False,False
2022-04-01 00:00:00+00:00,3.24,3.425,2.89,3.09,60327668,,,,,,,,,2.8526600640967597,,,,,2.8526600640967597,#000000,,2.832385339474426,,37.80689956167143,-22.096228603854897,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.1473929593663756,0.004443208633587478,False,False,False,False,61546238,-17090792.62126551,False,False,False,False,62594450.13721117,False,False,False,False
2022-04-08 00:00:00+00:00,3.27,3.54,3.13,3.4,60100026,,,,,,,,,2.955369740248737,,,,,2.955369740248737,#000000,,3.0060843811554756,,40.89498467333601,-19.219567987630835,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.25792414056598767,0.13118367459978758,False,False,False,False,121646264,-6813973.61228288,False,False,False,False,62409677.978899226,False,False,False,False
2022-04-15 00:00:00+00:00,3.02,3.35,2.98,3.19,13782137,,,,,,,,,2.963215421614654,,,,,2.963215421614654,#000000,,3.0019024546461277,,41.972462274000534,-18.2048469372467,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.15197372300834455,0.14157869880406607,False,False,False,False,107864127,1680700.5071454812,False,False,False,False,58807637.90638817,False,False,False,False
2022-04-22 00:00:00+00:00,2.82,3.01,2.64,2.9,52379124,,,,,,,,,2.941391097751518,,,,,2.941391097751518,#000000,,2.946952132828586,,41.91137554246493,-18.158301876795836,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.052310129341989066,0.044634284731038504,True,False,False,False,55485003,5666204.395505074,False,False,False,False,58331451.69110016,False,False,False,False
2022-04-29 00:00:00+00:00,3.39,3.49,2.61,2.7,32124343,,,,,,,,,2.9607735180281987,,,,,2.9607735180281987,#000000,,3.026224754073199,,44.626900649019625,-15.35153774909027,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.1379452478155719,0.0912897662733052,False,False,False,False,87609346,11736066.736578772,False,False,False,False,56390184.38064829,False,False,False,False
