date,Open,High,Low,Close,Volume,aVWAP_peak_427,aVWAP_peak_410,aVWAP_peak_364,aVWAP_peak_342,aVWAP_peak_329,aVWAP_peak_280,aVWAP_peak_236,aVWAP_peak_178,aVWAP_peak_130,aVWAP_peak_95,aVWAP_peak_76,aVWAP_peak_36,aVWAP_peak_25,aVWAP_peak_11,aVWAP_valley_434,aVWAP_valley_418,aVWAP_valley_369,aVWAP_valley_348,aVWAP_valley_330,aVWAP_valley_307,aVWAP_valley_289,aVWAP_valley_256,aVWAP_valley_194,aVWAP_valley_156,aVWAP_valley_131,aVWAP_valley_114,aVWAP_valley_82,aVWAP_valley_49,aVWAP_valley_29,aVWAP_OB_bull_418,aVWAP_OB_bull_369,aVWAP_OB_bull_194,aVWAP_OB_bear_427,aVWAP_OB_bear_364,aVWAP_OB_bear_311,aVWAP_OB_bear_178,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,47.715,47.77,47.235,47.41,12072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,12072.0,False,False,False,False
2023-11-10 17:00:00+00:00,47.41,47.63,47.37,47.63,8472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8472.0,131.34883720930233,False,False,False,False,12016.186046511626,False,False,False,False
2023-11-13 17:00:00+00:00,48.07,48.09,47.84,47.865,19242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27714.0,558.9868397331891,False,False,False,False,12128.214169821524,False,False,False,False
2023-11-14 17:00:00+00:00,49.665,50.13,49.655,50.055,10422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38136.0,1141.576191055155,False,False,False,False,12101.761236956074,False,False,False,False
2023-11-15 17:00:00+00:00,50.58,50.73,50.395,50.435,11923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50059.0,1899.9858625116642,False,False,False,False,12098.989744910243,False,False,False,False
2023-11-16 17:00:00+00:00,50.16,50.32,50.085,50.255,9954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,97.64755798041126,47.88280218237014,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40105.0,2492.3116630928785,False,False,False,False,12065.734089950394,False,False,False,False
2023-11-17 17:00:00+00:00,50.74,50.925,50.61,50.69,8603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,96.45796662161068,46.953316480624935,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48708.0,3208.8339628898884,False,False,False,False,12012.048290106202,False,False,False,False
2023-11-20 17:00:00+00:00,50.74,50.925,50.63,50.83,5552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,95.77361276150752,46.48405163268697,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54260.0,4000.324909201673,False,False,False,False,11911.892502662695,False,False,False,False
2023-11-21 17:00:00+00:00,50.775,50.845,50.625,50.74,7927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,94.11193838243088,45.09778410445654,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46333.0,4656.645453245058,False,False,False,False,11850.111223551645,False,False,False,False
2023-11-22 17:00:00+00:00,51.02,51.17,50.9,51.0,6838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,93.34409532827618,44.54355191137786,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53171.0,5408.805988853662,False,False,False,False,11772.404072798907,False,False,False,False
2023-11-23 17:00:00+00:00,51.0,51.0,51.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,92.83219995883971,44.17157876664962,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53171.0,6149.305120809419,False,False,False,False,11589.886180197373,False,False,False,False
2023-11-24 17:00:00+00:00,51.455,51.475,51.375,51.44,1137.0,,,,,,,,,,,,,,51.43,,,,,,,,,,,,,,,,,,,,,,,51.43,51.43,,#000000,,51.43,,93.01431284571383,44.17157876664962,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54308.0,6895.951553044932,False,False,False,False,11427.8259293416,False,False,False,False
2023-11-27 17:00:00+00:00,51.11,51.285,51.03,51.17,8866.0,,,,,,,,,,,,,,51.1921670165617,,,,,,,,,,,,,,,,,,,,,,,51.1921670165617,51.1921670165617,,#000000,,51.1921670165617,,89.49835691931301,41.22245434375185,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45442.0,7493.564707261289,False,False,False,False,11388.107697878939,False,False,False,False
