date,Close,High,Low,Open,Volume,aVWAP_OB_bull_819,aVWAP_OB_bear_758,aVWAP_OB_bear_693,aVWAP_OB_bear_634,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,11.5086241777,11.6043015758,11.180587384,11.2261480498,8269561,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,8269561.0,False,False,False,False
2022-01-04 00:00:00+00:00,11.6726425745,11.8275488382,11.472175645,11.472175645,9534658,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9534658,373908.1568627451,False,False,False,False,8319172.647058824,False,False,False,False
2022-01-05 00:00:00+00:00,11.8275488382,12.2375948302,11.7819881724,11.7819881724,12695483,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22230141,1231015.3271818531,False,False,False,False,8490792.660899654,False,False,False,False
2022-01-06 00:00:00+00:00,12.3560525613,12.5565194907,12.0781325,12.2102584308,14026415,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36256556,2604565.941802173,False,False,False,False,8707875.889883982,False,False,False,False
2022-01-07 00:00:00+00:00,12.4927345586,12.5018466918,12.2467069634,12.4198374934,7669584,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43926140,4225019.826437382,False,False,False,False,8667158.560868924,False,False,False,False
2022-01-10 00:00:00+00:00,12.3833889608,12.5656316239,12.1768169021,12.4380617597,7433713,,,,,,"rgba(38, 166, 154, 0.5)",,,,95.94472012006403,46.2826601100587,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36492427,5490408.34304768,False,False,False,False,8618788.146717202,False,False,False,False
2022-01-11 00:00:00+00:00,12.9392290833,13.0440186147,12.510958825,12.6203044228,11269919,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.88301548437941,45.53472418734424,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47762346,7148131.38841836,False,False,False,False,8722754.062532213,False,False,False,False
2022-01-12 00:00:00+00:00,13.1943688118,13.2854901433,13.0303504149,13.1123596133,13264507,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.58483805387951,45.46118679608847,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61026853,9261022.432009798,False,False,False,False,8900862.020864284,False,False,False,False
2022-01-13 00:00:00+00:00,13.1123596133,13.2734621276,12.9027805507,13.1533642125,8987073,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.61240759429782,43.784782548107884,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52039780,10938620.768009413,False,False,False,False,8904242.843575489,False,False,False,False
2022-01-14 00:00:00+00:00,13.5315177386,13.6271951367,13.0485746812,13.1032474802,12908842,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.2094932377628,43.58845217506793,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64948622,13056660.032009045,False,False,False,False,9061285.947748998,False,False,False,False
2022-01-18 00:00:00+00:00,13.5497420049,13.9871243964,13.235373411,13.7684332007,17387830,,,,,13.5907466041,"rgba(38, 166, 154, 0.5)",,13.5907466041,,91.97359375145223,43.477367664007446,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82336452,15773514.618989082,False,False,False,False,9387817.08705296,False,False,False,False
2022-01-19 00:00:00+00:00,13.5497420049,13.8048817333,13.3583872086,13.731984668,10562866,,,,,13.583285530863416,"rgba(38, 166, 154, 0.5)",,13.583285530863416,,91.81632742724517,43.378112435392566,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82336452,18383825.888832647,False,False,False,False,9433897.436580295,False,False,False,False
2022-01-20 00:00:00+00:00,13.4130600075,13.9324515975,13.3310508091,13.3766114749,7414990,,,,,13.578163092873066,"rgba(38, 166, 154, 0.5)",,13.578163092873066,,88.84839268906012,40.6544081582134,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,74921462,20600988.089270584,False,False,False,False,9354724.595930088,False,False,False,False
2022-01-21 00:00:00+00:00,12.802547086,13.2581537439,12.6567529555,13.2308173444,18188426,,,,,13.349816476477603,"rgba(38, 166, 154, 0.5)",,13.349816476477603,,78.1463279950881,30.96361957918333,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56733036,22017931.144593306,False,False,False,False,9701144.25883479,False,False,False,False
2022-01-24 00:00:00+00:00,12.6840893549,12.7205378876,11.853062811,12.2740433629,15841300,,,,,12.77830801734084,"rgba(38, 166, 154, 0.5)",,12.77830801734084,,69.8178468369465,23.953195497816125,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40891736,22758080.354609255,False,False,False,False,9941934.680056956,False,False,False,False
2022-01-25 00:00:00+00:00,13.267265877,13.3629432752,12.3560525613,12.5929680234,11874396,,,,,12.891367001797708,"rgba(38, 166, 154, 0.5)",,12.891367001797708,,68.24262923160279,23.30969264454245,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52766132,23934866.693644185,False,False,False,False,10017717.476917468,False,False,False,False
2022-01-26 00:00:00+00:00,13.2034809449,13.6864240022,13.0303504149,13.5953026707,17851022,,,,,13.033976980473224,"rgba(38, 166, 154, 0.5)",,13.033976980473224,,66.54729386956419,22.26190760125182,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34915110,24365464.470364023,False,False,False,False,10324905.889587373,False,False,False,False
2022-01-27 00:00:00+00:00,13.2034809449,13.6408633365,12.9939018823,13.4495085402,11670517,,,,,13.077687046789116,"rgba(38, 166, 154, 0.5)",,13.077687046789116,,65.41707029487179,21.51681777547857,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34915110,24779176.059761513,False,False,False,False,10377674.952740809,False,False,False,False
2022-01-28 00:00:00+00:00,13.1579202791,13.4221721407,12.8936684176,13.267265877,8855105,,,,,13.088631660978825,"rgba(38, 166, 154, 0.5)",,13.088631660978825,,64.13609736095592,20.440609148343782,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26060005,24829404.64565322,False,False,False,False,10317966.32714313,False,False,False,False
2022-01-31 00:00:00+00:00,13.2581537439,13.353831142,13.0121261486,13.1761445454,7286779,,,,,13.099565211372331,"rgba(38, 166, 154, 0.5)",,13.099565211372331,,64.01438018365084,20.296107176984677,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33346784,25163419.52229427,False,False,False,False,10199096.235882616,False,False,False,False
2022-02-01 00:00:00+00:00,13.7957696001,13.8094377999,13.148808146,13.2125930781,9813061,,,,,13.14712721004355,"rgba(38, 166, 154, 0.5)",,13.14712721004355,,66.97919709301465,20.296107176984677,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,43159845,25869161.697890576,False,False,False,False,10183957.599181335,False,False,False,False
2022-02-02 00:00:00+00:00,13.8960030649,13.9871243964,13.6089708704,13.8595545322,8838894,,,,,13.201575845851394,"rgba(38, 166, 154, 0.5)",,13.201575845851394,,69.39988722317555,20.296107176984677,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,51998739,26893851.003855653,False,False,False,False,10131210.007056577,False,False,False,False
2022-02-03 00:00:00+00:00,14.0053486627,14.2149277254,13.6590876028,13.786657467,12055871,,,,,13.275135922846472,"rgba(38, 166, 154, 0.5)",,13.275135922846472,,71.49219951360105,15.046984132388857,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,64054610,28351135.67037112,False,False,False,False,10206686.908740632,False,False,False,False
2022-02-04 00:00:00+00:00,14.0873578612,14.5958148913,14.0600214617,14.2422641248,11816429,,,,,13.358870483735606,"rgba(38, 166, 154, 0.5)",,13.358870483735606,,73.24346499965532,16.80240814123883,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,75871039,30214661.29114088,False,False,False,False,10269814.049574334,False,False,False,False
2022-02-07 00:00:00+00:00,14.078245728,14.2240398585,13.7775453338,14.0326850622,11016177,,,,,13.408206891280738,"rgba(38, 166, 154, 0.5)",,13.408206891280738,,74.2742701697641,17.92911898962491,False,False,True,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,64854862,31573100.534625553,False,False,False,False,10299083.184885144,False,False,False,False
2022-02-08 00:00:00+00:00,13.1214717465,13.4540646067,12.8116592191,13.2900462099,27671296,,,,,13.364434990194148,"rgba(38, 166, 154, 0.5)",,13.364434990194148,,65.25025665188747,22.1045535935977,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,37183566,31793118.78816965,False,False,False,False,10980346.432536708,False,False,False,False
2022-02-09 00:00:00+00:00,13.7228725349,13.7912135336,13.0850232139,13.1670324123,10467291,,,,,13.373800592748921,"rgba(38, 166, 154, 0.5)",,13.373800592748921,,62.90876692636088,20.121364320130724,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47650857,32414990.874908093,False,False,False,False,10960226.611652916,False,False,False,False
2022-02-10 00:00:00+00:00,13.959787997,14.3743900556,13.5861905375,13.613526937,13001746,,,,,13.412496398920585,"rgba(38, 166, 154, 0.5)",,13.412496398920585,,62.50308669136106,19.79796060215091,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,60652603,33522348.213146992,False,False,False,False,11040286.195509667,False,False,False,False
2022-02-11 00:00:00+00:00,14.4518431875,14.542964519,14.046353262,14.078245728,12954620,,,,,13.468877839320314,"rgba(38, 166, 154, 0.5)",,13.468877839320314,,64.26739712446417,19.79796060215091,False,False,True,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,73607223,35094304.08714123,False,False,False,False,11115358.109411249,False,False,False,False
