date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color
2024-12-06 15:00:00+00:00,6.96,7.08,6.95,7.025,12538.0,,#000000
2024-12-06 16:00:00+00:00,7.025,7.04,6.97,6.985,4812.0,,#000000
2024-12-06 17:00:00+00:00,6.985,7.0,6.955,6.995,2493.0,,#000000
2024-12-06 18:00:00+00:00,6.995,7.005,6.985,7.0,1247.0,,#000000
2024-12-06 19:00:00+00:00,6.995,7.0,6.89,6.935,3453.0,,#000000
2024-12-06 20:00:00+00:00,6.935,6.985,6.895,6.975,17539.0,,#000000
2024-12-09 15:00:00+00:00,6.995,6.995,6.72,6.755,2546.0,,#000000
2024-12-09 16:00:00+00:00,6.755,6.785,6.715,6.745,1713.0,,#000000
2024-12-09 17:00:00+00:00,6.745,6.77,6.71,6.755,1789.0,,#000000
2024-12-09 18:00:00+00:00,6.755,6.81,6.74,6.81,4575.0,,#000000
2024-12-09 19:00:00+00:00,6.805,6.82,6.73,6.76,9375.0,,#000000
2024-12-09 20:00:00+00:00,6.76,6.825,6.735,6.75,29555.0,,#000000
2024-12-10 15:00:00+00:00,6.775,6.78,6.67,6.75,3248.0,,#000000
2024-12-10 16:00:00+00:00,6.75,6.8,6.745,6.795,2466.0,,#000000
2024-12-10 17:00:00+00:00,6.795,6.805,6.75,6.78,2460.0,,#000000
2024-12-10 18:00:00+00:00,6.785,6.89,6.775,6.85,1356.0,,#000000
2024-12-10 19:00:00+00:00,6.85,7.06,6.845,6.935,9282.0,6.946666666666666,#000000
2024-12-10 20:00:00+00:00,6.935,6.945,6.695,6.71,15074.0,6.845579186511195,#000000
2024-12-11 15:00:00+00:00,6.615,6.67,6.55,6.61,2917.0,6.7151913369755185,#000000
2024-12-11 16:00:00+00:00,6.61,6.76,6.595,6.755,2834.0,6.732678935460376,#000000
2024-12-11 17:00:00+00:00,6.755,6.79,6.73,6.75,1540.0,6.742028838934253,#000000
2024-12-11 18:00:00+00:00,6.75,6.85,6.75,6.825,1877.0,6.755489601085196,#000000
2024-12-11 19:00:00+00:00,6.825,6.9,6.82,6.845,3972.0,6.780846293883727,#000000
2024-12-11 20:00:00+00:00,6.84,6.87,6.78,6.78,11091.0,6.794418001545431,#000000
2024-12-12 15:00:00+00:00,6.78,6.91,6.73,6.89,5762.0,6.802446189048046,#000000
2024-12-12 16:00:00+00:00,6.89,6.92,6.835,6.87,4665.0,6.810542721660665,#000000
2024-12-12 17:00:00+00:00,6.875,6.905,6.825,6.835,2969.0,6.813502685063871,#000000
2024-12-12 18:00:00+00:00,6.835,6.86,6.815,6.835,2528.0,6.814778917745341,#000000
2024-12-12 19:00:00+00:00,6.83,6.845,6.8,6.815,3294.0,6.815201243824529,#000000
2024-12-12 20:00:00+00:00,6.81,6.86,6.79,6.83,11570.0,6.817456969407515,#000000
2024-12-13 15:00:00+00:00,6.855,6.855,6.74,6.775,4127.0,6.815872391575634,#000000
2024-12-13 16:00:00+00:00,6.775,6.84,6.77,6.83,2620.0,6.815810342464681,#000000
2024-12-13 17:00:00+00:00,6.825,6.88,6.8,6.82,4063.0,6.816786688715828,#000000
2024-12-13 18:00:00+00:00,6.815,6.875,6.815,6.865,4713.0,6.818856551468865,#000000
2024-12-13 19:00:00+00:00,6.86,6.93,6.855,6.93,5187.0,6.824071736561854,#000000
2024-12-13 20:00:00+00:00,6.925,7.03,6.895,7.02,6509.0,6.883986897398433,#000000
2024-12-16 15:00:00+00:00,6.99,7.0,6.93,6.96,8451.0,6.887664068772637,#000000
2024-12-16 16:00:00+00:00,6.965,6.965,6.85,6.865,5603.0,6.882237937601071,#000000
2024-12-16 17:00:00+00:00,6.86,6.88,6.83,6.875,4771.0,6.877067054613335,#000000
2024-12-16 18:00:00+00:00,6.875,6.91,6.85,6.87,2629.0,6.875712824030191,#000000
2024-12-16 19:00:00+00:00,6.875,6.89,6.75,6.765,4089.0,6.869237184709686,#000000
2024-12-16 20:00:00+00:00,6.765,6.84,6.71,6.765,13215.0,6.850499976057418,#000000
