date,Close,High,Low,Open,Volume,aVWAP_OB_bull_41,aVWAP_OB_bull_0,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-06-28 00:00:00+00:00,23.04675296,23.4051473905,18.6663765875,18.9152616086,3203390,,21.70609231266667,1.0,18.666376,23.405148,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3203390.0,False,False,False,False
2024-07-05 00:00:00+00:00,28.3728924129,31.2052039538,20.906441332,21.8620602592,2543571,,23.97309773514732,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,2543571,188412.66666666666,False,False,False,False,3154514.518518518,False,False,False,False
2024-07-12 00:00:00+00:00,30.642723806,32.7632241863,25.9139084038,29.3485216959,2200796,,25.579215027852143,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,4744367,525890.7654320988,False,False,False,False,3083868.702331961,False,False,False,False
2024-07-19 00:00:00+00:00,28.7213314426,31.9667921186,26.3917676444,31.9667921186,2750554,,26.465551398766873,0.0,0.0,0.0,0.0,,#000000,,,,95.08067188337563,45.3112653888424,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,1993813,634625.7457704619,False,False,False,False,3059178.7243814454,False,False,False,False
2024-07-26 00:00:00+00:00,29.9956227509,30.8617426246,27.9746763791,29.4580311052,1424986,,26.835233429849968,0.0,0.0,0.0,0.0,,#000000,,,,91.9231692235785,42.474715795323334,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,3418799,840860.8016393165,False,False,False,False,2938127.4114643014,False,False,False,False
2024-08-02 00:00:00+00:00,31.7179070974,33.9776835356,29.3306019744,30.642723806,1625306,,27.407418673862413,0.0,0.0,0.0,0.0,,#000000,,,,90.1663934276911,41.03740064105379,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,5044105,1152212.2237401078,False,False,False,False,2840881.380985464,False,False,False,False
2024-08-09 00:00:00+00:00,32.4546067601,33.1660197046,27.8892590398,29.8662025399,1125639,,27.692156902618688,0.0,0.0,0.0,0.0,,#000000,,,,89.0489398314428,40.203305248159495,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,6169744,1523881.2442038036,False,False,False,False,2713826.3898013555,False,False,False,False
2024-08-16 00:00:00+00:00,35.6702012335,36.2077928792,32.3550527516,32.8528227939,1276144,,28.249395136689152,0.0,0.0,0.0,0.0,,#000000,,,,88.99512025941917,40.203305248159495,False,False,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,7445888,1962548.4112998182,False,False,False,False,2607331.397964218,False,False,False,False
2024-08-23 00:00:00+00:00,41.8525051593,42.1161241737,35.2321635963,36.0086848623,2016647,,29.5242088353237,0.0,0.0,0.0,0.0,,#000000,,,,89.7917538926445,40.203305248159495,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,9462535,2518102.9734257576,False,False,False,False,2563576.998115017,False,False,False,False
2024-08-30 00:00:00+00:00,36.874804736,42.8878668473,35.6589516306,42.0117915728,1534321,,30.2211995003292,0.0,0.0,0.0,0.0,38.473874404633335,#000000,,38.473874404633335,,85.77643556872826,37.59743027240236,False,True,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,7928214,2918851.938357183,False,False,False,False,2487335.81306946,False,False,False,False
2024-09-06 00:00:00+00:00,34.5850625412,38.039586635,32.9324660007,36.4964995038,1003966,,30.46191999089312,0.0,0.0,0.0,0.0,37.17330822543785,#000000,,37.17330822543785,,81.06055542636558,33.29987409248342,False,True,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,6924248,3215547.9429233177,False,False,False,False,2377456.5676569073,False,False,False,False
2024-09-13 00:00:00+00:00,37.8205678164,38.4377031149,32.136033933,34.9434569717,1333851,,30.805049421853916,0.0,0.0,0.0,0.0,36.47292244547492,#000000,,36.47292244547492,,78.42779768843613,31.075816803107315,False,True,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,8258099,3589070.243447516,False,False,False,False,2300152.4515341735,False,False,False,False
2024-09-20 00:00:00+00:00,38.497535074,41.2900250114,36.6358751156,37.8305232172,1149835,,31.201869199415885,0.0,0.0,0.0,0.0,37.32064897492083,#000000,,37.32064897492083,,76.57588778618245,29.58225115977868,False,True,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,9407934,4020097.1883773296,False,False,False,False,2214943.751420531,False,False,False,False
2024-09-27 00:00:00+00:00,39.6224953696,45.7599004376,38.3004181372,38.8260633019,2198617,,32.070117179742866,0.0,0.0,0.0,0.0,38.82862914429907,#000000,,38.82862914429907,,75.45771760278465,28.743878099254715,False,True,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,11606551,4582056.729979008,False,False,False,False,2213734.3624264174,False,False,False,False
2024-10-04 00:00:00+00:00,45.4464048649,46.412078747,37.6413706012,39.3736103485,2187825,,32.95050911616716,0.0,0.0,0.0,0.0,40.00856798337806,#000000,,40.00856798337806,,75.92817826480173,28.743878099254715,False,True,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,13794376,5264450.749980563,False,False,False,False,2211815.150394831,False,False,False,False
2024-10-11 00:00:00+00:00,48.8013749502,49.7670488324,43.5947003074,46.1233721225,1210304,,33.55752468394554,0.0,0.0,0.0,0.0,40.973816201289864,#000000,,40.973816201289864,,76.87054825007385,28.743878099254715,False,True,True,False,True,,,,1,,,False,False,False,False,,,False,False,False,False,15004680,5985949.212944966,False,False,False,False,2137629.139254473,False,False,False,False
2024-10-18 00:00:00+00:00,54.4261764286,56.5864984123,48.9905275663,49.7770042332,1830367,,34.739873805671486,0.0,0.0,0.0,0.0,43.01418210411531,#000000,,43.01418210411531,,78.36167557441316,28.743878099254715,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,16835047,6789586.086060153,False,False,False,False,2114868.980791179,False,False,False,False
2024-10-25 00:00:00+00:00,51.997058622,57.1538567066,51.0413401407,53.6496551626,1774596,,35.76206810321066,0.0,0.0,0.0,0.0,44.44134393265253,#000000,,44.44134393265253,,78.15192960476504,28.743878099254715,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,15060451,7402242.746351994,False,False,False,False,2089663.5748066471,False,False,False,False
2024-11-01 00:00:00+00:00,56.0389513657,57.9802545308,51.7083519975,51.7680844025,1183466,,36.44874015199995,0.0,0.0,0.0,0.0,45.34744129949505,#000000,,45.34744129949505,,78.57182097405777,28.743878099254715,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,16243917,8057181.57995555,False,False,False,False,2022537.8285246731,False,False,False,False
2024-11-08 00:00:00+00:00,75.1632763921,75.1632763921,55.4217165133,56.2977917878,2449592,,38.63383134743311,0.0,0.0,0.0,0.0,48.79060811668155,#000000,,48.79060811668155,,80.54239025519857,26.768182080215965,True,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,18693509,8845057.685144028,False,False,False,False,2054171.4708561788,False,False,False,False
