date,Close,High,Low,Open,Volume,aVWAP_OB_bull_179,aVWAP_OB_bull_136,aVWAP_OB_bull_95,aVWAP_OB_bull_63,aVWAP_OB_bull_52,aVWAP_OB_bear_161,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,198.3544699806,200.5794086939,197.423046134,197.5103671196,19146305,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,19146305.0,False,False,False,False
2022-01-07 00:00:00+00:00,193.5421134402,205.5050884689,192.9114618775,202.0898676983,38580612,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-38580612,-2857823.111111111,False,False,False,False,20585883.2962963,False,False,False,False
2022-01-14 00:00:00+00:00,190.6702232468,197.0834645233,186.8475045434,191.0001025258,44259445,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-82840057,-8782433.028806584,False,False,False,False,22339480.45953361,False,False,False,False
2022-01-21 00:00:00+00:00,175.0494691542,188.8752918759,174.9718505004,187.9729750246,45517235,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-128357292,-17639829.989635725,False,False,False,False,24056351.166234825,False,False,False,False
2022-01-28 00:00:00+00:00,172.7985281918,179.4252207665,166.3755845836,171.4207970855,98960322,,,,,,,0.0,0.0,0.0,0.0,172.86644451396666,#000000,,172.86644451396666,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-227317614,-33171517.694107153,False,False,False,False,29604793.450217433,False,False,False,False
2022-02-04 00:00:00+00:00,178.9109971846,181.9478270175,172.9925748265,173.6717380479,51521610,,,,,,,0.0,0.0,0.0,0.0,174.6070986005986,#000000,,174.6070986005986,,4.884749344597948,-45.34422328093008,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-175796004,-43736294.45750662,False,False,False,False,31228261.34279392,False,False,False,False
2022-02-11 00:00:00+00:00,175.1076831446,184.5092425954,174.3217942741,179.5319464156,52633943,,,,,,,0.0,0.0,0.0,0.0,175.48101671802334,#000000,,175.48101671802334,,8.059666725854,-42.48985962106643,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-228429947,-57417305.75695057,False,False,False,False,32813867.391475853,False,False,False,False
2022-02-18 00:00:00+00:00,174.6419712214,181.0649148296,172.9052538409,174.8845295147,53051571,,,,,,,0.0,0.0,0.0,0.0,175.63075421723684,#000000,,175.63075421723684,,10.458784690666988,-40.440037904624475,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-281481518,-74014654.81199127,False,False,False,False,34312956.547662824,False,False,False,False
2022-02-25 00:00:00+00:00,170.9453828305,173.8851893461,156.6829551808,172.1969836243,61773615,,,,,,,0.0,0.0,0.0,0.0,170.57914799643854,#000000,,170.57914799643854,,11.809364625160763,-39.40615224166774,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-343255133,-93958393.93702896,False,False,False,False,36347079.3959841,False,False,False,False
2022-03-04 00:00:00+00:00,166.4920125644,174.2827909006,164.7649975156,169.2668794405,61823237,,,,,,,0.0,0.0,0.0,0.0,170.469251083056,#000000,,170.469251083056,,12.356318239661196,-39.10831367844836,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-405078370,-117004318.08984162,False,False,False,False,38234202.18146676,False,False,False,False
2022-03-11 00:00:00+00:00,161.7572746779,167.2779984582,156.8964064789,166.8995104972,82492066,,,,,,,0.0,0.0,0.0,0.0,168.30329160128213,#000000,,168.30329160128213,,12.353588457808566,-39.10831367844836,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-487570436,-144453660.15726075,False,False,False,False,41512562.46432108,False,False,False,False
2022-03-18 00:00:00+00:00,176.4660095875,176.6746097198,158.0703886188,161.572930375,73505411,,,,,,,0.0,0.0,0.0,0.0,168.8999885684092,#000000,,168.8999885684092,,18.390778965021354,-33.62791202728998,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-414065025,-164424872.36783403,False,False,False,False,43882403.09659359,False,False,False,False
2022-03-25 00:00:00+00:00,178.1773441044,180.1110969118,173.3769728136,176.6517200302,44627848,,,,,,,0.0,0.0,0.0,0.0,169.85690078006036,#000000,,169.85690078006036,,23.586480945311198,-28.93981460298982,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-369437177,-179610969.00725374,False,False,False,False,43937621.237586655,False,False,False,False
2022-04-01 00:00:00+00:00,179.9944887023,186.7577648529,179.0033189216,180.0527928071,42746072,,,,,,,0.0,0.0,0.0,0.0,174.64767309298466,#000000,,174.64767309298466,,28.1531238644931,-24.936394440881962,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-326691105,-190505793.8956053,False,False,False,False,43849358.33109875,False,False,False,False
2022-04-08 00:00:00+00:00,174.4070119975,184.0952107361,172.3955203837,180.0722275086,50309730,,,,,,,0.0,0.0,0.0,0.0,174.16094026935585,#000000,,174.16094026935585,,30.547463804821454,-23.037232885119835,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-377000835,-204320241.38481975,False,False,False,False,44327904.38064699,False,False,False,False
