date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_valley_860,aVWAP_valley_835,aVWAP_valley_816,aVWAP_valley_798,aVWAP_valley_768,aVWAP_valley_740,aVWAP_valley_685,aVWAP_valley_615,aVWAP_valley_579,aVWAP_valley_534,aVWAP_valley_510,aVWAP_valley_473,aVWAP_valley_440,aVWAP_valley_419,aVWAP_valley_396,aVWAP_valley_346,aVWAP_valley_319,aVWAP_valley_306,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,18.505,18.505,18.39,18.41,4647.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4647.0,False,False,False,False
2024-12-19 16:00:00+00:00,18.41,18.51,18.385,18.395,1816.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1816.0,-28.155038759689923,False,False,False,False,4603.1085271317825,False,False,False,False
2024-12-19 17:00:00+00:00,18.395,18.42,18.33,18.37,2118.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3934.0,-88.71077459287302,False,False,False,False,4564.579712757646,False,False,False,False
2024-12-19 18:00:00+00:00,18.37,18.485,18.34,18.475,1418.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2516.0,-126.34316568445638,False,False,False,False,4515.795531164504,False,False,False,False
2024-12-19 19:00:00+00:00,18.475,18.485,18.42,18.455,3030.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5546.0,-210.36885303818573,False,False,False,False,4492.759941534046,False,False,False,False
2024-12-19 20:00:00+00:00,18.465,18.495,18.355,18.45,8893.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-14439.0,-430.9677855492216,False,False,False,False,4560.980717634294,False,False,False,False
2024-12-20 15:00:00+00:00,18.59,18.645,18.535,18.61,6163.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8276.0,-552.596191974815,False,False,False,False,4585.818225888025,False,False,False,False
2024-12-20 16:00:00+00:00,18.62,18.64,18.47,18.48,6966.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15242.0,-780.3388866728799,False,False,False,False,4622.720268897513,False,False,False,False
2024-12-20 17:00:00+00:00,18.49,18.605,18.48,18.49,6852.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8390.0,-898.3181287399669,False,False,False,False,4657.282745348714,False,False,False,False
2024-12-20 18:00:00+00:00,18.49,18.49,18.37,18.4,10440.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-18830.0,-1176.3287003874093,False,False,False,False,4746.937276428579,False,False,False,False
2024-12-20 19:00:00+00:00,18.395,18.41,18.33,18.34,5220.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24050.0,-1530.9592631721007,False,False,False,False,4754.271582220384,False,False,False,False
2024-12-20 20:00:00+00:00,18.33,18.4,18.16,18.26,20016.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-44066.0,-2190.417259091913,False,False,False,False,4990.887526682083,False,False,False,False
2024-12-23 15:00:00+00:00,18.2,18.21,18.06,18.13,399.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-44465.0,-2845.837146547852,False,False,False,False,4919.695472004842,False,False,False,False
2024-12-23 16:00:00+00:00,18.13,18.13,18.13,18.13,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-44465.0,-3491.0954853610638,False,False,False,False,4843.421123601665,False,False,False,False
