date,Close,High,Low,Open,Volume,aVWAP_valley_64,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,9.5629192049,9.7067597946,9.4835588796,9.6323594896,13145204,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,13145204.0,False,False,False,False
2022-01-07 00:00:00+00:00,10.1085214417,10.128361523,9.6720396523,9.6819596929,27856124,,,#000000,,,,False,False,False,False,,,False,False,False,False,27856124,2063416.5925925926,False,False,False,False,14234901.777777778,False,False,False,False
2022-01-14 00:00:00+00:00,10.4656429058,10.4805229668,9.9398807503,10.1878817671,25499938,,,#000000,,,,False,False,False,False,,,False,False,False,False,53356062,5862871.807956104,False,False,False,False,15069348.905349795,False,False,False,False
2022-01-21 00:00:00+00:00,9.6025993676,10.0787613197,9.5529991642,10.0589212384,28751484,,,#000000,,,,False,False,False,False,,,False,False,False,False,24604578,7251146.340700096,False,False,False,False,16082840.393842403,False,False,False,False
2022-01-28 00:00:00+00:00,9.2355578628,9.4339586762,8.7028516789,9.1165173748,58776078,,,#000000,,,,False,False,False,False,,,False,False,False,False,-34171500,4182802.1673149047,False,False,False,False,19245302.438742965,False,False,False,False
2022-02-04 00:00:00+00:00,9.5629192049,9.6819596929,9.2752380255,9.2851580662,26564528,,,#000000,,,,False,False,False,False,,,False,False,False,False,-7606972,3309485.562328615,False,False,False,False,19787467.295132373,False,False,False,False
2022-02-11 00:00:00+00:00,8.8784363988,10.009321035,8.8437162564,9.5529991642,59798932,,,#000000,,,,False,False,False,False,,,False,False,False,False,-67405904,-1928691.4422883186,False,False,False,False,22751279.49549294,False,False,False,False
2022-02-18 00:00:00+00:00,8.8585963174,9.0669171715,8.7494758701,8.9379566428,44629360,,,#000000,,,,False,False,False,False,,,False,False,False,False,-112035264,-10084733.853970665,False,False,False,False,24371878.05138235,False,False,False,False
2022-02-25 00:00:00+00:00,8.3725143246,8.704835687,7.8864323319,8.60067526,54309470,,,#000000,,,,False,False,False,False,,,False,False,False,False,-166344734,-21659548.679602467,False,False,False,False,26589477.45498366,False,False,False,False
2022-03-04 00:00:00+00:00,7.3209900137,8.332834162,7.2614697697,8.1840335519,86430707,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-252775441,-38779244.407039315,False,False,False,False,31022161.12498487,False,False,False,False
2022-03-11 00:00:00+00:00,7.3209900137,7.696463553,6.7952278583,7.102749119,103666625,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-252775441,-54630814.5250364,False,False,False,False,36403232.52313414,False,False,False,False
2022-03-18 00:00:00+00:00,8.0848331452,8.0947531859,7.3606701764,7.6086711931,66257601,,,#000000,,,,False,False,False,False,-0.22651079124382092,-0.28466952282960745,False,False,False,False,-186517840,-64400223.819478154,False,False,False,False,38614667.22512421,False,False,False,False
2022-03-25 00:00:00+00:00,8.0848331452,8.2782739383,7.9459525759,8.0947531859,43717388,,,#000000,,,,False,False,False,False,-0.10795483285210768,-0.19631217784085755,False,False,False,False,-186517840,-73445973.16618347,False,False,False,False,38992646.54178168,False,False,False,False
2022-04-01 00:00:00+00:00,7.9261124945,8.2187536943,7.7574718032,8.0749131046,53952169,,,#000000,,,,False,False,False,False,-0.11104061895724823,-0.1536763983990529,False,False,False,False,-240470009,-85818123.9686884,False,False,False,False,40100759.31646452,False,False,False,False
2022-04-08 00:00:00+00:00,7.6681914371,8.0648938635,7.4945907254,7.9657926572,53225830,,,#000000,,,,False,False,False,False,-0.17391303353426277,-0.16379471596665784,False,False,False,False,-293695839,-101216473.23026703,False,False,False,False,41072986.774504185,False,False,False,False
2022-04-15 00:00:00+00:00,7.4499505424,7.7872319252,7.4400305017,7.6781114778,40714504,,,#000000,,,,False,False,False,False,-0.22227617856412055,-0.19303544726538918,False,False,False,False,-334410343,-118490093.21321023,False,False,False,False,41046432.49491128,False,False,False,False
