date,Close,High,Low,Open,Volume,aVWAP_OB_bull_19,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-24 00:00:00+00:00,24.6784350981,24.6843475166,24.6597124393,24.6744934857,250119,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,250119.0,False,False,False,False
2025-01-31 00:00:00+00:00,24.6861212422,24.7336176713,24.6861212422,24.6942015476,745080,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,745080,55191.11111111111,False,False,False,False,286782.77777777775,False,False,False,False
2025-02-07 00:00:00+00:00,24.7533257332,24.8223039498,24.7286906559,24.7286906559,246,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,745326,106312.21399176953,False,False,False,False,265557.83127572015,False,False,False,False
2025-02-14 00:00:00+00:00,24.7385446868,24.7779608106,24.6400043774,24.7730337951,227,,0.0,0.0,0.0,0.0,,#000000,,,,96.09899197989665,46.281851730838994,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,745099,153629.7536960829,False,False,False,False,245903.6956256668,False,False,False,False
2025-02-21 00:00:00+00:00,24.8065375003,24.8075229034,24.7040555785,24.7040555785,75465,,0.0,0.0,0.0,0.0,,#000000,,,,94.87440000592082,45.25180731885004,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,820564,203032.290459336,False,False,False,False,233278.60706080258,False,False,False,False
2025-02-28 00:00:00+00:00,24.9916947418,24.9916947418,24.8223039498,24.8223039498,425010,,0.0,0.0,0.0,0.0,,#000000,,,,95.12471843105106,45.25180731885004,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,1245574,280257.60227716295,False,False,False,False,247480.9324637061,False,False,False,False
2025-03-07 00:00:00+00:00,24.7611061011,24.9972129991,24.7417514578,24.9972129991,283498,,0.0,0.0,0.0,0.0,24.833356852666668,#000000,,24.833356852666668,,86.05681834468258,37.12426402200022,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,962076,330762.6687751509,False,False,False,False,250148.86339232046,False,False,False,False
2025-03-14 00:00:00+00:00,24.5981716043,24.8529419083,24.5981716043,24.8529419083,1145,,0.0,0.0,0.0,0.0,24.832752412098355,#000000,,24.832752412098355,,76.01780008928012,27.94894760886335,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,960931,377441.80442143604,False,False,False,False,231704.13277066709,False,False,False,False
2025-03-21 00:00:00+00:00,24.6228586493,24.6969197841,24.6228586493,24.6574205122,126160,,0.0,0.0,0.0,0.0,24.775874347610387,#000000,,24.775874347610387,,68.71691198955183,21.621386181800943,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,1087091,430008.4115013297,False,False,False,False,223886.0488617288,False,False,False,False
2025-03-28 00:00:00+00:00,24.4263497713,24.5685471503,24.3266141097,24.5685471503,446,,0.0,0.0,0.0,0.0,24.775510637743498,#000000,,24.775510637743498,,60.66235280727435,14.644205285698646,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,1086645,478648.15879752743,False,False,False,False,207334.9341312304,False,False,False,False
2025-04-04 00:00:00+00:00,24.7529589718,24.7529589718,24.5092982424,24.5092982424,40220,,0.0,0.0,0.0,0.0,24.766265914001515,#000000,,24.766265914001515,,58.99113282812989,13.813975048454068,False,True,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,1126865,526664.2211088217,False,False,False,False,194956.05012150964,False,False,False,False
2025-04-11 00:00:00+00:00,23.8169709931,24.3903726041,23.3681960626,24.3903726041,16087,,0.0,0.0,0.0,0.0,24.29677323695618,#000000,,24.29677323695618,,51.96967093328812,7.690170041382544,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,1110778,569931.9084340942,False,False,False,False,181706.49085324968,False,False,False,False
2025-04-18 00:00:00+00:00,24.1228908574,24.1228908574,24.0089634468,24.0089634468,7113,,0.0,0.0,0.0,0.0,24.326608983728832,#000000,,24.326608983728832,,48.84893548863208,5.313604826829867,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,1117891,610521.4707723095,False,False,False,False,168773.63967893488,False,False,False,False
2025-04-25 00:00:00+00:00,24.1971913426,24.221958171,23.9049427676,24.0139168125,8786,,0.0,0.0,0.0,0.0,24.34573584918339,#000000,,24.34573584918339,,46.9234430830943,3.9471147518152208,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,1126677,648755.2136780643,False,False,False,False,156922.70340642118,False,False,False,False
2025-05-02 00:00:00+00:00,24.2641700349,24.3287684806,24.207098074,24.221958171,6239,,0.0,0.0,0.0,0.0,24.36649367860135,#000000,,24.36649367860135,,45.876971717486626,3.267938020953423,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,1132916,684618.9756278374,False,False,False,False,145760.94759853813,False,False,False,False
2025-05-09 00:00:00+00:00,24.2890155909,24.3189296404,24.219448034,24.219448034,202099,,0.0,0.0,0.0,0.0,24.408923519182174,#000000,,24.408923519182174,,45.233959009638816,2.8207926400216152,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,1335015,732796.4589146642,False,False,False,False,149934.13666531307,False,False,False,False
2025-05-16 00:00:00+00:00,24.3164450848,24.3486449254,24.2095098116,24.2691391461,178,,0.0,0.0,0.0,0.0,24.36978226964111,#000000,,24.36978226964111,,44.93021722861107,2.562705401674876,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,1335193,777418.4249209854,False,False,False,False,138841.0895049195,False,False,False,False
2025-05-23 00:00:00+00:00,24.1747260331,24.3039229245,24.1300040322,24.3039229245,183,,0.0,0.0,0.0,0.0,24.354761038694075,#000000,,24.354761038694075,,43.92367732304753,1.5190436857206535,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,1335010,818721.504556468,False,False,False,False,128570.11991196251,False,False,False,False
2025-05-30 00:00:00+00:00,24.2264047897,24.2592009237,24.2193486518,24.24429359,75881,,0.0,0.0,0.0,0.0,24.33941674462528,#000000,,24.33941674462528,,43.53745713825707,1.0038285865951124,False,True,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,1410891,862585.9116263592,False,False,False,False,124667.22214070603,False,False,False,False
2025-06-06 00:00:00+00:00,24.0995930306,24.1843278975,24.0995930306,24.1743590897,6189,24.127837986233335,1.0,24.184328,24.099592,0.0,24.28315421381211,#000000,,24.28315421381211,,42.55280476237148,-0.15009199433891496,False,True,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,1404702,902742.6589132956,False,False,False,False,115891.05753769077,False,False,False,False
2025-06-13 00:00:00+00:00,24.2281906522,24.3038539039,24.1145462424,24.1793434936,17838,24.19294203124315,0.0,0.0,0.0,0.0,24.296833611352806,#000000,,24.296833611352806,,42.781265935730474,-0.15453491114533335,False,True,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,1422540,941246.165660459,False,False,False,False,108627.8680904544,False,False,False,False
2025-06-20 00:00:00+00:00,24.2939847841,24.3438288235,24.2341719369,24.2549070573,12159,24.22577725077482,0.0,0.0,0.0,0.0,24.30638868641299,#000000,,24.30638868641299,,43.44440455704778,-0.15453491114533335,False,True,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,1434699,977798.2274633879,False,False,False,False,101482.02600968,False,False,False,False
2025-06-27 00:00:00+00:00,24.3238912077,24.3637664392,24.2939847841,24.3637664392,78214,24.29512851948673,0.0,0.0,0.0,0.0,24.33312486625401,#000000,,24.33312486625401,,44.18323768952701,-0.15453491114533335,False,True,False,False,True,,,,1,,,False,False,False,False,,,False,False,False,False,1512913,1017436.3587623963,False,False,False,False,99758.4685274815,False,False,False,False
