date,Close,High,Low,Open,Volume,aVWAP_peak_218,aVWAP_peak_194,aVWAP_peak_183,aVWAP_peak_136,aVWAP_peak_118,aVWAP_peak_80,aVWAP_peak_44,aVWAP_peak_26,aVWAP_valley_229,aVWAP_valley_211,aVWAP_valley_192,aVWAP_valley_174,aVWAP_valley_98,aVWAP_valley_66,aVWAP_valley_39,aVWAP_OB_bear_218,aVWAP_OB_bear_194,aVWAP_OB_bear_136,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2024-09-25 00:00:00+00:00,34.38,36.56,34.1,35.45,62243,,,,,,,,36.386373371769544,,,,,,,,,,,36.386373371769544,36.386373371769544,,#000000,,36.386373371769544,
2024-09-26 00:00:00+00:00,33.61,35.04,33.13,34.61,52874,,,,,,,,36.31833677907528,,,,,,,33.92666666666666,,,,35.12250172287097,36.31833677907528,33.92666666666666,#000000,,35.12250172287097,
2024-09-27 00:00:00+00:00,34.59,35.33,33.69,34.04,44945,,,,,,,,36.27740764081944,,,,,,,34.20694401564795,,,,35.2421758282337,36.27740764081944,34.20694401564795,#000000,,35.2421758282337,
2024-09-30 00:00:00+00:00,35.03,35.85,34.0,34.55,58107,,,,,,,,36.2394095341153,,,,,,,34.48757600827743,,,,35.36349277119636,36.2394095341153,34.48757600827743,#000000,,35.36349277119636,
2024-10-01 00:00:00+00:00,34.45,35.2,34.26,34.5,23265,,,,,,,,36.22111195513584,,,,,,,34.50693297468437,,,,35.36402246491011,36.22111195513584,34.50693297468437,#000000,,35.36402246491011,
2024-10-02 00:00:00+00:00,37.75,38.05,35.49,35.84,126925,,,,,,,,36.27244732490138,,,,,,,35.58071529529111,,,,35.92658131009624,36.27244732490138,35.58071529529111,#000000,,35.92658131009624,
2024-10-03 00:00:00+00:00,37.99,38.8,37.1,37.1,134577,,,,,,,37.96333333333334,36.37141167291552,,,,,,,36.30830930678121,,,,36.881018104343354,37.167372503124426,36.30830930678121,#000000,,36.881018104343354,
2024-10-04 00:00:00+00:00,37.12,38.5999,37.0,38.49,77241,,,,,,,37.82110479421013,36.4104738349944,,,,,,,36.49696103872952,,,,36.909513222644684,37.11578931460227,36.49696103872952,#000000,,36.909513222644684,
2024-10-07 00:00:00+00:00,35.03,36.99,34.93,36.65,52102,,,,,,,37.39249422287057,36.39415967196443,,,,,,,36.41954774546404,,,,36.73540054676634,36.8933269474175,36.41954774546404,#000000,,36.73540054676634,
2024-10-08 00:00:00+00:00,35.16,35.415,34.14,34.67,64048,,,,,,,36.90671808011757,36.35589760188355,,,,,,,36.26656524787463,,,,36.50972697662525,36.63130784100056,36.26656524787463,#000000,,36.50972697662525,
2024-10-09 00:00:00+00:00,35.88,36.23,35.14,35.16,112622,,,,,,,36.611042046573914,36.32970654275593,,,,,,,36.18865424763339,,,,36.37646761232108,36.47037429466492,36.18865424763339,#000000,,36.37646761232108,
2024-10-10 00:00:00+00:00,35.91,37.02,35.56,35.74,69709,,,,,,,36.54988314426117,36.32537107824978,,,,,,,36.18649223981269,,,,36.35391548744121,36.43762711125548,36.18649223981269,#000000,,36.35391548744121,
2024-10-11 00:00:00+00:00,36.15,36.87,35.7,36.25,61849,,,,,,,36.51638488403933,36.32344186570978,,,,,,,36.19026035675682,,,,36.34336236883531,36.419913374874554,36.19026035675682,#000000,,36.34336236883531,
2024-10-14 00:00:00+00:00,35.85,36.45,35.78,36.17,40495,,,,,,,36.484015071256835,36.31911486485854,,,,,,,36.18304984074533,,,,36.3287265922869,36.401564968057684,36.18304984074533,#000000,,36.3287265922869,
2024-10-15 00:00:00+00:00,35.09,36.3694,35.0,36.24,57888,,,,,,,36.39789514235733,36.30211484655475,,,,,,,36.141761835170065,,,,36.28059060802738,36.35000499445604,36.141761835170065,#000000,,36.28059060802738,
2024-10-16 00:00:00+00:00,35.48,36.14,35.16,35.27,88440,,,,,,,36.3041426190197,36.28067504643864,,,,,,,36.09622281657117,,,,36.22701349400984,36.292408832729166,36.09622281657117,#000000,,36.22701349400984,
2024-10-17 00:00:00+00:00,35.73,36.2675,34.7,35.77,71623,,,,,,,36.24047742764014,36.263582320115404,,,,,,,36.06280348713979,,,,36.18895441163178,36.252029873877774,36.06280348713979,#000000,,36.18895441163178,
2024-10-18 00:00:00+00:00,35.74,36.01,35.27,35.89,75177,,,,,,,36.193405715719905,36.249131119637276,,,,,,,36.038643480676555,,,,36.160393438677914,36.22126841767859,36.038643480676555,#000000,,36.160393438677914,
2024-10-21 00:00:00+00:00,35.97,36.29,35.505,35.6102,99562,,,,,,,36.166494350827044,36.23884662319609,,,,,,,36.029762887106806,,,,36.14503462037664,36.20267048701157,36.029762887106806,#000000,,36.14503462037664,
2024-10-22 00:00:00+00:00,35.47,36.335,35.19,35.95,47867,,,,,,,36.14370188017471,36.230310735368164,,,,,,,36.016918114355555,,,,36.130310243299476,36.18700630777144,36.016918114355555,#000000,,36.130310243299476,
2024-10-23 00:00:00+00:00,35.16,35.78,34.5,35.46,72465,,,,,,,36.079517458746615,36.2064457969059,,,,,,,35.972873130411244,,,,36.08627879535459,36.14298162782626,35.972873130411244,#000000,,36.08627879535459,
2024-10-24 00:00:00+00:00,34.76,35.47,34.51,35.46,38494,,,,,,,36.04095649609146,36.19149296323344,,,,,,,35.945132792754194,,,,36.059194084026366,36.11622472966245,35.945132792754194,#000000,,36.059194084026366,
2024-10-25 00:00:00+00:00,34.92,35.88,34.76,35.1,42258,,,,,,,36.0110326972625,36.178897452012855,,,,,,,35.92394233836001,,,,36.03795749587845,36.09496507463768,35.92394233836001,#000000,,36.03795749587845,
2024-10-28 00:00:00+00:00,35.0,35.23,34.0,35.07,65553,,,,,,,35.945699791294864,36.1515153221891,,,,,,,35.87490035832437,,,,35.99070515726944,36.048607556741985,35.87490035832437,#000000,,35.99070515726944,
2024-10-29 00:00:00+00:00,34.41,35.9937,34.25,34.44,37781,,,,,,,35.915090407845966,36.13773890541391,,,,,,,35.85174511274752,,,,35.9681914753358,36.02641465662994,35.85174511274752,#000000,,35.9681914753358,
2024-10-30 00:00:00+00:00,35.21,35.41,34.0,34.0,80869,,,,,,,35.85450890257583,36.108979493193466,,,,,,,35.80511252984161,,,,35.92286697520364,35.98174419788465,35.80511252984161,#000000,,35.92286697520364,
2024-10-31 00:00:00+00:00,34.92,35.7828,34.63,35.48,49090,,,,,,,35.829155098897225,36.09538697775091,,,,,,,35.785593255437064,,,,35.9033784440284,35.96227103832407,35.785593255437064,#000000,,35.9033784440284,
2024-11-01 00:00:00+00:00,33.48,35.0,33.29,35.0,63974,,,,,,,35.74807221071714,36.0575087377442,,,,,,,35.7197648676281,,,,35.84178193869648,35.90279047423067,35.7197648676281,#000000,,35.84178193869648,
2024-11-04 00:00:00+00:00,32.88,33.618,31.81,33.0,96255,,,,,,,35.56886630934054,35.97343783536037,,,,,,32.76933333333333,35.57076927865845,,,,34.97060168917318,35.77115207235046,34.17005130599589,#000000,,34.97060168917318,
2024-11-05 00:00:00+00:00,34.67,34.94,33.08,33.26,50921,,,,,,,35.52756879693008,35.950171070672305,,,,,,33.27470518291025,35.53588213009937,,,,35.072081795153004,35.7388699338012,34.40529365650481,#000000,,35.072081795153004,
2024-11-06 00:00:00+00:00,35.64,35.98,35.01,35.11,57906,,,,,,,35.52810301943039,35.94408921543724,,,,,,33.91526447957402,35.536096271361465,,,,35.230888246450775,35.73609611743382,34.725680375467746,#000000,,35.230888246450775,
2024-11-07 00:00:00+00:00,35.8,36.51,35.33,35.33,64323,,,,,,,35.54086891526595,35.9430423521199,,,,,,34.384363727473506,35.54673539522718,,,,35.353752597521634,35.741955633692925,34.96554956135034,#000000,,35.353752597521634,
2024-11-08 00:00:00+00:00,35.86,36.14,35.46,35.59,79784,,,,,,,35.55288819260683,35.9405989327849,,,,,,34.71238323658534,35.55683370662533,,,,35.4406760171506,35.74674356269587,35.13460847160533,#000000,,35.4406760171506,
2024-11-11 00:00:00+00:00,36.0,36.3,35.6,36.1516,72557,,,,,,,35.56848082632624,35.94106135319052,,,,,,34.928169617099705,35.57015910976815,,,,35.501967726596156,35.75477108975838,35.24916436343393,#000000,,35.501967726596156,
2024-11-12 00:00:00+00:00,35.73,38.01,35.35,36.75,53204,,,,,,,35.589853820413474,35.94648358674756,,,,,,35.08893696178545,35.58862942003866,,,,35.553475947246284,35.768168703580514,35.338783190912054,#000000,,35.553475947246284,
2024-11-13 00:00:00+00:00,35.02,35.8,34.7,35.71,33562,,,,,,,35.58290655454703,35.940271324861186,,,,,,35.09450715682881,35.58261721492476,,,,35.55007556279045,35.76158893970411,35.33856218587678,#000000,,35.55007556279045,
2024-11-14 00:00:00+00:00,35.34,35.96,35.18,35.18,23568,,,,,,,35.58186956711746,35.93776368904442,,,,,,35.1121727998296,35.58171868787754,,,,35.553381185967254,35.75981662808094,35.34694574385357,#000000,1.1257469512275806,35.553381185967254,-0.1895463147686673
2024-11-15 00:00:00+00:00,35.54,35.73,35.16,35.61,33266,,,,,,,35.58017810798618,35.93414074575068,,,,,,35.13362029034727,35.58024734231074,,,,35.557046621598715,35.75715942686843,35.356933816329004,#000000,1.0643642098319381,35.557046621598715,-0.016015778660396534
2024-11-18 00:00:00+00:00,36.14,36.14,35.34,35.54,37466,,,,,,,35.58539214763917,35.933607366377956,,,,,,35.17959497046066,35.58479874126741,,,,35.570848306436304,35.75949975700856,35.38219685586404,"rgba(38, 166, 154, 0.5)",1.038849380822856,35.570848306436304,0.5478673848877696
2024-11-19 00:00:00+00:00,36.0,36.11,35.4,35.91,60998,,,,,,,35.59246355965306,35.93224245067757,,,,,,35.239973782658694,35.59100967982018,,,,35.588922368202375,35.762353005165316,35.41549173123944,#000000,1.0385465068290598,35.588922368202375,0.39582014776858343
2024-11-20 00:00:00+00:00,36.0,36.14,35.69,35.82,38875,,,,,,,35.59864569077067,35.93234108791534,,,,,,35.278886101169086,35.59646108829837,,,,35.601583492038365,35.76549338934301,35.437673594733724,#000000,1.0385179668968483,35.601583492038365,0.38363949460800006
2024-11-21 00:00:00+00:00,36.0,36.53,35.75,35.75,83099,,,,,,,35.616600974884406,35.93534457909993,,,,,,35.36501632340015,35.61236871705943,,,,35.63233264861098,35.77597277699217,35.48869252022979,#000000,1.0382903480466543,35.63233264861098,0.3541084168611532
2024-11-22 00:00:00+00:00,37.35,38.7418,35.74,35.74,86883,,,,,,37.27726666666666,35.67731743356375,35.96101884763217,,,,,,35.555400566844696,35.66629345445815,,,,36.02745939383309,36.30520098262087,35.610847010651426,"rgba(38, 166, 154, 1.0)",1.0445939769003898,36.02745939383309,1.2660810184750138
2024-11-25 00:00:00+00:00,37.36,38.1099,36.86,37.16,45794,,,,,,37.33457373923136,35.710705775569444,35.9758173418503,,,,,,35.64953027582735,35.69612059993526,,,,36.07334954648274,36.3403656188837,35.67282543788131,"rgba(38, 166, 154, 1.0)",1.057818629185669,36.07334954648274,1.2163242525873754
2024-11-26 00:00:00+00:00,37.13,38.115,36.88,37.07,42926,,,,,,37.344455903372946,35.7396872912653,35.98878996554461,,,,,,35.72657262545329,35.72212663169248,,,,36.10432648346573,36.35764438672762,35.72434962857288,"rgba(38, 166, 154, 0.5)",1.062718136590241,36.10432648346573,0.9651416318396301
2024-11-27 00:00:00+00:00,37.46,37.59,36.85,36.85,30613,,,,,,37.337856373899214,35.75882667467783,35.99740285747657,,,,,,35.77512840389784,35.739366776393744,,,,36.12171621726904,36.36469530201787,35.757247590145795,"rgba(38, 166, 154, 1.0)",1.0657178268596632,36.12171621726904,1.2557580899950458
2024-11-29 00:00:00+00:00,37.79,38.16,37.2,37.2,47161,,,,,,37.40836424247925,35.79513785049161,36.014626446973445,,,,,,35.863242647995186,35.77209851267415,,,,36.170693940122725,36.4060428466481,35.817670580334664,"rgba(38, 166, 154, 1.0)",1.0802797935870272,36.170693940122725,1.4989691277112864
2024-12-02 00:00:00+00:00,37.88,38.2703,37.54,38.01,62242,,,,,,37.504680192045896,35.845350983786716,36.03918649687718,,,,,,35.97816025941457,35.817524268020236,,,,36.23698044002892,36.46307255756993,35.89784226371741,"rgba(38, 166, 154, 1.0)",1.095518356061854,36.23698044002892,1.4997645186680135
2024-12-03 00:00:00+00:00,38.01,38.1,37.43,37.98,88992,,,,,,37.5798982665655,35.911459321831316,36.07229123921893,,,,,,36.117846768677616,35.87771283587678,,,,36.31184168643402,36.521216275871915,35.99777980227719,"rgba(0, 255, 255, 0.75)",1.1125073215671617,36.31184168643402,1.526424393480685
2024-12-04 00:00:00+00:00,37.3,38.4,37.01,38.4,47273,,,,,,37.57886277791056,35.94005987859275,36.08672240133369,,,,,,36.17331207900664,35.90396396996895,,,,36.33658422136252,36.535215019279,36.038638024487796,"rgba(38, 166, 154, 0.5)",1.1219844549355917,36.33658422136252,0.8586712359511088
2024-12-05 00:00:00+00:00,37.95,38.11,36.9,37.62,160821,,,,,,37.59840958949793,36.03499920518177,36.13644536831111,,,,,,36.343508983052416,35.99165411583349,,,,36.421003452375345,36.589951387663604,36.16758154944296,"rgba(38, 166, 154, 1.0)",1.1438613757124798,36.421003452375345,1.336697418139753
2024-12-06 00:00:00+00:00,37.81,38.14,37.09,38.14,96720,,,,,,37.60953328052061,36.0880536078813,36.165357463243716,,,,,,36.429962054936794,36.04106300213807,,,,36.466793881744096,36.620981450548534,36.23551252853743,"rgba(38, 166, 154, 1.0)",1.1612513753519336,36.466793881744096,1.1566885058360679
2024-12-09 00:00:00+00:00,37.39,38.09,36.43,38.0,129292,,,,,,37.56233118068034,36.13828271717731,36.19315495976893,,,,,,36.499472581139266,36.088584013156286,,,,36.49636509038443,36.63125628587553,36.294028297147776,"rgba(38, 166, 154, 0.5)",1.1707369358540687,36.49636509038443,0.7633097429899159
2024-12-10 00:00:00+00:00,37.47,38.09,36.5,36.99,80339,,,,,,37.54406169758245,36.16870666022756,36.21050137649015,,,,,,36.539709975246936,36.11749414211223,,,,36.51609477033187,36.64108991143339,36.32860205867958,"rgba(38, 166, 154, 0.5)",1.1776477241357717,36.51609477033187,0.8100089781671876
2024-12-11 00:00:00+00:00,36.58,38.005,36.56,37.78,77008,,,,,,37.50573579696352,36.189323805591705,36.2223391874875,,,,,,36.56169168612212,36.13745212920828,,,,36.523308521074625,36.63913293001425,36.349571907665194,#000000,1.1753493940944535,36.523308521074625,0.04823372455052044
2024-12-12 00:00:00+00:00,36.29,36.67,35.88,36.6,170280,,,,,,37.32678491154125,36.19379174030107,36.224086064534376,,,,,,36.537120315641864,36.14390441948029,,,,36.48513749029977,36.581554238792236,36.340512367561075,#000000,1.1744027732740903,36.48513749029977,-0.16615891476120417
2024-12-13 00:00:00+00:00,35.91,36.51,35.425,36.37,76944,,,,,,37.24147597408378,36.18844561629315,36.220362083123895,,,,,,36.51479305196332,36.139984512368905,,,,36.461012247566615,36.5500945578336,36.32738878216611,#000000,1.1738269283236171,36.461012247566615,-0.4694152385424805
2024-12-16 00:00:00+00:00,35.3,35.6,34.82,35.6,81852,,,,,,37.11784766957957,36.1669682747433,36.20647746467851,,,,,,36.4653623946354,36.121195754908186,,,,36.41557031170899,36.49709780300046,36.29327907477179,"rgba(239, 83, 80, 0.5)",1.175134218901157,36.41557031170899,-0.949313102934011
2024-12-17 00:00:00+00:00,35.5,35.5,34.3,34.86,55642,,,,,,37.03653354466286,36.15079274208387,36.19592625601469,,,,,,36.430296998814406,36.10690598022582,,,,36.38409110436032,36.46108418092047,36.26860148952011,"rgba(239, 83, 80, 0.5)",1.172708223121411,36.38409110436032,-0.7538883815508066
2024-12-18 00:00:00+00:00,34.81,35.6369,34.595,35.16,81241,,,,,,36.92414450855653,36.12617402723344,36.179695833338265,,,,,,36.379107509452545,36.085023259012836,,,,36.33882902751872,36.41000478970941,36.23206538423269,"rgba(239, 83, 80, 1.0)",1.176513049207256,36.33882902751872,-1.2994577735868338
2024-12-19 00:00:00+00:00,34.54,35.17,34.23,34.98,63223,,,,,,36.82974073264248,36.101653475009314,36.163486651925176,,,,,34.64666666666667,36.33171301115375,36.06295556419458,,,,36.022702683598666,36.36496028652565,35.68044508067167,"rgba(239, 83, 80, 1.0)",1.1826310109700777,36.022702683598666,-1.253732288300515
2024-12-20 00:00:00+00:00,34.94,35.33,34.49,34.49,116152,,,,,,36.694599709211296,36.066737145012496,36.13979212281466,,,,,34.82366019047619,36.264155947171105,36.03162274883395,,,,36.00342797725328,36.30037632567949,35.70647962882708,"rgba(239, 83, 80, 0.5)",1.1827522186877564,36.00342797725328,-0.8991130690358281
2024-12-23 00:00:00+00:00,35.0,35.21,34.5,35.0,65474,,,,,,36.62588842055331,36.04767652925761,36.126652319859595,,,,,34.84496523707809,36.22841154448641,36.01445264385426,,,,35.98134111584822,36.26673908989017,35.695943141806254,"rgba(239, 83, 80, 0.5)",1.184846772318629,35.98134111584822,-0.8282430595880584
2024-12-24 00:00:00+00:00,35.2,35.75,35.04,35.1,71053,,,,,,36.574099531851274,36.035139488840485,36.11756968731988,,,,,34.954059750597764,36.203512136842875,36.00333287396153,,,,35.981285578235635,36.24226956933722,35.72030158713406,"rgba(239, 83, 80, 0.5)",1.160629574415975,35.981285578235635,-0.6731567034458628
2024-12-26 00:00:00+00:00,36.34,36.45,35.02,35.13,58296,,,,,,36.5538624327718,36.033748067518744,36.11589319507549,,,,,35.10713927742354,36.19757926351526,36.00245594611375,,,,36.001779697069765,36.23450123178868,35.76905816235085,#000000,1.1453718385959408,36.001779697069765,0.2952930144893799
2024-12-27 00:00:00+00:00,36.48,37.0,36.06,36.06,24355,,,,,,36.55333190554968,36.03656256759366,36.11742604136975,,,,,35.193069771565305,36.200485213714934,36.005248130138945,,,,36.01768727165538,36.2357735048377,35.799601038473064,#000000,1.136782293133553,36.01768727165538,0.40668537074961264
2024-12-30 00:00:00+00:00,36.81,36.97,35.7101,36.25,48184,,,,,,36.55190231160544,36.041843667629934,36.12029810068865,,,,,35.33367625575376,36.20578214457313,36.01050530341376,,,,36.04400129727745,36.238014693308,35.849987901246884,"rgba(38, 166, 154, 0.5)",1.1346964510546569,36.04400129727745,0.6750692680942018
2024-12-31 00:00:00+00:00,37.78,38.01,36.71,36.71,52120,,,,,,36.577102656103385,36.05972434658683,36.13150755169136,,,,,35.560011244638574,36.23034089461494,36.02754317830667,,,,36.09770497865696,36.25611151812719,35.93929843918673,"rgba(38, 166, 154, 1.0)",1.1460771635735807,36.09770497865696,1.4678723866179169
2025-01-02 00:00:00+00:00,37.81,38.19,36.95,37.8,46724,,,,,,36.60207274756376,36.07701613030144,36.14248738242019,,,,,35.73899957928643,36.25408702370263,36.044011693721814,,,,36.14311242616605,36.27385875342846,36.01236609890362,"rgba(38, 166, 154, 1.0)",1.1669861544528646,36.14311242616605,1.4283696233015424
2025-01-03 00:00:00+00:00,38.0,38.04,37.55,37.55,73784,,,,,,36.64678370537673,36.1071707793012,36.16191485629453,,,,,35.992068192638165,36.29549947810362,36.07271334681213,,,,36.21269172642106,36.30528978032415,36.120093672517974,"rgba(0, 255, 255, 0.75)",1.1873238133878385,36.21269172642106,1.5053250456412042
2025-01-06 00:00:00+00:00,37.87,38.1,37.47,37.87,79533,,,,,,36.689718727786286,36.137661647944334,36.18176956684453,,,,,36.19932401599852,36.336466551498475,36.101818063276845,,,,36.274459762224836,36.33638331419172,36.21253621025795,"rgba(38, 166, 154, 1.0)",1.2019205801886754,36.274459762224836,1.3274922354060166
2025-01-07 00:00:00+00:00,37.73,37.99,37.13,37.99,35219,,,,,,36.70458398203211,36.149274137879786,36.189368467985126,,,,,36.26732052175153,36.35158677852509,36.11295214632561,,,,36.29584767241654,36.34774219596568,36.24395314886741,"rgba(38, 166, 154, 1.0)",1.2182833440157947,36.29584767241654,1.1771911145531193
2025-01-08 00:00:00+00:00,37.55,37.84,37.02,37.55,130043,,,,,,36.74737382067533,36.18648474008686,36.213929910512576,,,,,36.44830557936802,36.39832307443062,36.14880808465739,,,,36.3572042016218,36.38259615709159,36.331812246152005,"rgba(38, 166, 154, 0.5)",1.2317361218515415,36.3572042016218,0.9683858232436935
2025-01-10 00:00:00+00:00,37.82,37.8992,36.68,37.69,44273,,,,,,36.76080307059064,36.198644957356954,36.22205489414144,,,,,36.49792299120207,36.41330513210867,36.16055461647509,,,,36.37554761031247,36.393834307363015,36.35726091326194,"rgba(38, 166, 154, 1.0)",1.2492714561580174,36.37554761031247,1.156235806531404
2025-01-13 00:00:00+00:00,37.72,38.03,37.315,38.0,53198,,,,,,36.78116189859058,36.21545938359613,36.23339600955834,,,,,36.563777200748866,36.4344393463383,36.176747268064716,,,,36.40083018448282,36.41000576391502,36.391654605050626,"rgba(38, 166, 154, 1.0)",1.2642426355100687,36.40083018448282,1.0434467075103415
2025-01-14 00:00:00+00:00,37.85,38.01,37.2,37.56,86606,,,,,,36.81240254535387,36.24200575829853,36.25146791909302,,,,,36.65655103441938,36.467342547662184,36.20235872024291,,,,36.43868808751164,36.43529207424847,36.44208410077483,"rgba(38, 166, 154, 1.0)",1.265799494533145,36.43868808751164,1.1149569253137372
2025-01-15 00:00:00+00:00,38.0,38.04,37.807,37.9,106901,,,,,,36.85882819685147,36.27919613715785,36.2771301141352,,,,,36.77615932959237,36.513887720538136,36.238178178023276,,,,36.490563279383046,36.4717181493815,36.5094084093846,"rgba(38, 166, 154, 1.0)",1.2506931411554716,36.490563279383046,1.2068801458545122
2025-01-16 00:00:00+00:00,38.35,38.4,37.7901,38.0,139600,,,,,,36.925732885742846,36.33178131959529,36.313968965591364,,,,,36.92752648721209,36.579545017071055,36.28882569414589,,,,36.561230061559755,36.523827723643166,36.598632399476344,"rgba(38, 166, 154, 1.0)",1.262430474403526,36.561230061559755,1.4169255057672827
