date,Close,High,Low,Open,Volume,aVWAP_peak_172,aVWAP_valley_150,aVWAP_valley_111,aVWAP_valley_92,aVWAP_valley_39,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,7.4737370276,7.4785964145,7.1674984662,7.2793615522,7436740,,,,,,,,#000000
2022-01-07 00:00:00+00:00,6.8322979589,7.5223308964,6.7642665425,7.371689903,14049767,,,,,,,,#000000
2022-01-14 00:00:00+00:00,6.9003293753,7.2987990998,6.7156726737,6.8322979589,15571457,,,,,,,,#000000
2022-01-21 00:00:00+00:00,6.8322979589,7.2502052309,6.4338282344,6.7351102212,28936254,,,,,,,,#000000
2022-01-28 00:00:00+00:00,6.5407347459,7.0461109818,6.3463592705,6.744828995,21774266,,,,,,,,#000000
2022-02-04 00:00:00+00:00,6.4435470082,6.7594071556,6.326921723,6.5796098409,24424213,,,,,,,,#000000
2022-02-11 00:00:00+00:00,6.997517113,7.0558297556,6.5018596508,6.5407347459,19618832,,,,,,,,#000000
2022-02-18 00:00:00+00:00,7.1335799457,7.4300025456,6.7934228638,7.036392208,23708258,,,,,,,,#000000
2022-02-25 00:00:00+00:00,7.2210489096,7.5514872177,6.8906106015,7.1821738145,21129248,,,,,,,,#000000
2022-03-04 00:00:00+00:00,7.6195186341,7.6924094374,7.0753644908,7.3473929686,24814622,,,,,,,,#000000
2022-03-11 00:00:00+00:00,8.4747707257,8.5719584634,7.5466278308,7.6778312767,33779389,,,,,,,,#000000
2022-03-18 00:00:00+00:00,8.0912054943,8.3397907233,7.541768444,8.2901140241,25837269,,,,,,,,#000000
2022-03-25 00:00:00+00:00,8.1399476961,8.3690360444,7.9547273293,8.1545703566,12907680,,,,,,,,#000000
2022-04-01 00:00:00+00:00,8.4518977874,8.466520448,7.6622741187,7.9937210908,13687097,,,,,,,,#000000
2022-04-08 00:00:00+00:00,8.4616462278,8.661489255,8.1155765952,8.5201368699,10389015,,,,,,,,#000000
2022-04-15 00:00:00+00:00,8.7930931998,8.8467096218,8.4158285581,8.5883759524,9304132,,,,,,,,#000000
2022-04-22 00:00:00+00:00,8.0327148522,8.9880620069,7.97422421,8.9003260437,12988383,,,,,,,,#000000
2022-04-29 00:00:00+00:00,7.5647897152,7.8767398065,7.0578708167,7.7402616415,20860934,,,,,,,,#000000
2022-05-06 00:00:00+00:00,7.4868021923,7.8669913661,7.1846005413,7.2918333852,17203640,,,,,,,,#000000
2022-05-13 00:00:00+00:00,6.8921473307,7.2918333852,6.5899456797,7.2625880642,23819550,,,,,,,,#000000
2022-05-20 00:00:00+00:00,7.3015818256,7.477053752,6.7507949455,6.8629020096,15528499,,,,,,,,#000000
2022-05-27 00:00:00+00:00,7.3893177888,7.6037834766,7.2625880642,7.4478084309,13628560,,,,,,,,#000000
