date,Close,High,Low,Open,Volume,aVWAP_peak_148,aVWAP_valley_165,aVWAP_valley_130,aVWAP_valley_112,aVWAP_valley_92,aVWAP_valley_35,aVWAP_OB_bull_165,aVWAP_OB_bull_92,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.7271331595,11.7462794993,11.208642298,11.4757418591,1796483,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1796483.0,False,False,False,False
2022-01-07 00:00:00+00:00,10.7793893368,11.7223465745,10.6070722781,11.5643892707,2397516,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2397516,-177593.77777777778,False,False,False,False,1841003.962962963,False,False,False,False
2022-01-14 00:00:00+00:00,11.1623161338,11.66012097,10.626218618,10.7219503172,2718243,,,,,,,,,,,#000000,,,,8.63185153135912,-71.5796288283978,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,320727,-140681.12757201647,False,False,False,False,1905984.6323731137,False,False,False,False
2022-01-21 00:00:00+00:00,11.0953039443,11.8611575384,10.9708527353,11.143169794,4236910,,,,,,,,,,,#000000,,,,14.334708613630973,-65.71659236219149,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3916183,-420347.9329370523,False,False,False,False,2078645.770715846,False,False,False,False
2022-01-28 00:00:00+00:00,10.3773161999,11.1240234541,10.1858528014,11.009145415,4585994,,,,,,,,,,,#000000,,10.562397485133333,,15.296036091127098,-64.21564856254888,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8502177,-1019001.937904678,False,False,False,False,2264375.2691813386,False,False,False,False
2022-02-04 00:00:00+00:00,10.5974991082,10.9134137157,10.3360558375,10.4251820495,2999747,,,,,,,,,,,#000000,,10.5834584113553,,18.598654160072243,-60.219378599892096,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5502430,-1351107.7202821092,False,False,False,False,2318847.2492419803,False,False,False,False
2022-02-11 00:00:00+00:00,11.6314014602,11.7462794993,10.6260271546,10.6932308074,3050709,,,,,,,,,,,#000000,,10.798889402494762,,28.457110160685772,-49.91869791881469,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2451721,-1432634.629890842,False,False,False,False,2373059.2307796115,False,False,False,False
2022-02-18 00:00:00+00:00,11.8037185189,12.2632306753,11.4878039113,11.7367063294,3515335,,,,,,,,,,,#000000,,11.06038118309502,,36.30577576351213,-41.71730594392056,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1063614,-1247727.3239730017,False,False,False,False,2457672.2507218625,False,False,False,False
2022-02-25 00:00:00+00:00,11.8037185189,12.2153648257,11.3824990421,11.8515843685,2999181,,,,,,,,,,,#000000,,11.18981019937389,,41.91196547981667,-35.70978794743339,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1063614,-1076516.855530557,False,False,False,False,2497784.0099276504,False,False,False,False
2022-03-04 00:00:00+00:00,13.1152427987,13.1343891386,11.6218282903,11.8420111986,4114187,,,,,,,,,,,#000000,,11.467249293827534,,50.25771970143569,-27.081585297993563,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.34282821217354537,0.34282821217354537,False,False,False,False,5177801,-613234.0514171824,False,False,False,False,2617517.5647478243,False,False,False,False
2022-03-11 00:00:00+00:00,13.6896329943,13.9433219974,12.7131696619,13.1631086484,7013611,,,,,,,,,,,#000000,,12.703696392333775,,57.36789719302104,-19.716819419812897,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282270192573,0.3428282195964013,False,False,False,False,12191412,335258.24868779397,False,False,False,False,2943154.1155072446,False,False,False,False
2022-03-18 00:00:00+00:00,12.5791452829,13.7757915236,12.4786269987,13.5364622755,11366086,,,,,,,,,,,#000000,,12.689119212578682,,57.64019088599695,-18.84129885760903,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.28868227277407044,0.31575524618523587,False,False,False,False,825326,371559.56359980925,False,False,False,False,3567074.995840041,False,False,False,False
2022-03-25 00:00:00+00:00,12.6653038122,12.8759135506,12.3350294498,12.5887184528,10107354,,,,,,,,,,,#000000,,12.637392664645798,,58.0522507199197,-17.576154696857436,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.15477544035008517,0.23526534326766052,False,False,False,False,10932680,1153864.7811109344,False,False,False,False,4051540.1072592973,False,False,False,False
2022-04-01 00:00:00+00:00,13.0726796845,13.0918900881,11.9856087475,12.4929867536,7533369,,,,,,,,,,,#000000,,12.63855930586946,,59.33694784942055,-15.308127919260691,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.138134538952525,0.18669994111009275,False,False,False,False,18466049,2436248.797324939,False,False,False,False,4309453.358573424,False,False,False,False
2022-04-08 00:00:00+00:00,13.2263629137,13.3800461429,12.6692612078,13.0726796845,4952776,,,,,,,,,,,#000000,,12.678483097341253,,60.608852074132685,-12.96783988612843,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.2617000319468016,0.22419998652844716,False,False,False,False,23418825,3990513.701226795,False,False,False,False,4357106.887567985,False,False,False,False
2022-04-15 00:00:00+00:00,13.5433345739,13.5481371748,12.986232868,13.3608357392,3689784,,,,,,,,,,,#000000,,12.722327639135958,,62.222691711917406,-10.255889938334327,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.32185862049665126,0.2730293035125492,False,False,False,False,27108609,5702965.204839624,False,False,False,False,4307675.562562949,False,False,False,False
2022-04-22 00:00:00+00:00,12.7172872169,13.7066230049,12.6356430014,13.6682021976,4582771,,,,,,,,,,,#000000,,12.834919225284168,,60.34813239686724,-10.255889938334327,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.2684644169786818,0.2707468602456155,False,False,False,False,22525838,6949103.930407059,False,False,False,False,4328053.002373101,False,False,False,False
2022-04-29 00:00:00+00:00,11.8143982453,12.4867623731,11.6607150161,12.3426843457,4352885,,,,,,,,,,,#000000,,12.63043331363781,,56.50062951869057,-10.255889938334327,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.21463924618552987,0.028053807030042816,False,False,False,False,18172953,7780500.157784315,False,False,False,False,4329892.409604724,False,False,False,False
2022-05-06 00:00:00+00:00,11.6991358234,12.3426843457,11.334138154,11.612689007,4429762,,,,,,,,,,,#000000,,12.509522049292471,,53.46952533804886,-10.255889938334327,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.15738722369267555,False,False,False,False,13743191,8222180.9609114025,False,False,False,False,4337290.157041411,False,False,False,False
2022-05-13 00:00:00+00:00,10.2679607514,11.5262421906,9.7732928574,11.4301901723,7507918,,,,,,,,,,,#000000,,11.748043971008126,,48.428532780000566,-10.255889938334327,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.2501077390540347,False,False,False,False,6235273,8075002.593436483,False,False,False,False,4572151.478742047,False,False,False,False
2022-05-20 00:00:00+00:00,10.9691404847,11.0747977048,10.1046723204,10.2679607514,4580509,,,,,,,,,,,#000000,,11.675131246864131,,46.720919898991454,-10.255889938334327,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.29646799673471436,False,False,False,False,10815782,8278023.290218966,False,False,False,False,4572770.554390784,False,False,False,False
2022-05-27 00:00:00+00:00,11.1804549248,11.4926239842,10.9115092737,11.1996653285,4223987,,,,,,,,,,,#000000,,11.675228818529524,,46.031672053774784,-10.255889938334327,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.18100962767351692,-0.23873881220411564,False,False,False,False,15039769,8778893.342795338,False,False,False,False,4546934.735547023,False,False,False,False
2022-06-03 00:00:00+00:00,11.3053225486,11.5742681997,10.7194052372,11.1516393194,2961648,,,,,,,,,,,#000000,,11.668801351161264,,45.85786371788094,-10.255889938334327,False,False,False,True,False,,,,-1.0,11.574268,10.719405,45.0,,,False,False,False,False,-0.19511138489179428,-0.21692509854795494,False,False,False,True,18001417,9462043.243329016,False,False,False,False,4429506.088469465,False,False,False,False
