date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_834,aVWAP_peak_818,aVWAP_peak_802,aVWAP_peak_765,aVWAP_peak_764,aVWAP_peak_737,aVWAP_peak_695,aVWAP_peak_681,aVWAP_peak_664,aVWAP_peak_648,aVWAP_peak_637,aVWAP_peak_622,aVWAP_peak_601,aVWAP_peak_583,aVWAP_peak_552,aVWAP_peak_534,aVWAP_peak_503,aVWAP_peak_501,aVWAP_peak_478,aVWAP_peak_441,aVWAP_peak_440,aVWAP_peak_414,aVWAP_peak_403,aVWAP_peak_373,aVWAP_peak_372,aVWAP_peak_342,aVWAP_peak_294,aVWAP_peak_268,aVWAP_peak_224,aVWAP_valley_883,aVWAP_valley_866,aVWAP_valley_840,aVWAP_valley_827,aVWAP_valley_810,aVWAP_valley_786,aVWAP_valley_756,aVWAP_valley_725,aVWAP_valley_708,aVWAP_valley_671,aVWAP_valley_642,aVWAP_valley_630,aVWAP_valley_599,aVWAP_valley_564,aVWAP_valley_529,aVWAP_valley_528,aVWAP_valley_511,aVWAP_valley_476,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,37.1,37.1,36.335,36.735,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,205.0,False,False,False,False
2024-12-19 16:00:00+00:00,36.735,37.01,36.425,36.93,1034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1034.0,16.031007751937985,False,False,False,False,217.85271317829455,False,False,False,False
2024-12-19 17:00:00+00:00,36.93,36.93,36.565,36.61,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,153.0,18.1545580193498,False,False,False,False,228.134066462352,False,False,False,False
2024-12-19 18:00:00+00:00,36.66,36.99,36.65,36.99,599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,752.0,29.532006732228098,False,False,False,False,233.8839258970442,False,False,False,False
2024-12-19 19:00:00+00:00,36.99,37.11,36.61,36.61,1646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-894.0,15.213681046457118,False,False,False,False,255.7771983637567,False,False,False,False
2024-12-19 20:00:00+00:00,36.61,37.07,36.61,36.78,1537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,643.0,24.946802270543053,False,False,False,False,275.64111776896976,False,False,False,False
2024-12-20 15:00:00+00:00,36.78,36.815,36.12,36.815,1297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1940.0,54.637549522162544,False,False,False,False,291.4761391989082,False,False,False,False
2024-12-20 16:00:00+00:00,36.97,37.075,36.74,36.99,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2184.0,87.65092084740033,False,False,False,False,290.74007502528167,False,False,False,False
2024-12-20 17:00:00+00:00,36.99,37.055,36.99,37.04,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2749.0,128.91214688077395,False,False,False,False,294.99216688535483,False,False,False,False
2024-12-20 18:00:00+00:00,37.04,37.04,36.535,36.545,482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2267.0,162.06079576634335,False,False,False,False,297.8915131351943,False,False,False,False
