date,Open,High,Low,Close,Volume,aVWAP_peak_199,aVWAP_peak_169,aVWAP_peak_146,aVWAP_peak_145,aVWAP_peak_130,aVWAP_peak_129,aVWAP_peak_112,aVWAP_peak_111,aVWAP_peak_98,aVWAP_peak_78,aVWAP_valley_189,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,10.98,10.98,10.82,10.91,4482.0,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,10.91,10.94,10.86,10.865,1156.0,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,10.865,10.87,10.79,10.805,4412.0,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,10.805,10.89,10.77,10.875,4687.0,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,10.875,10.88,10.79,10.82,5279.0,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,10.825,10.83,10.78,10.815,464.0,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,10.815,10.845,10.755,10.78,3184.0,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,10.78,10.795,10.76,10.785,1100.0,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,10.79,10.795,10.735,10.775,3198.0,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,10.775,10.795,10.735,10.735,9556.0,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,10.735,10.76,10.725,10.745,3005.0,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,10.745,10.75,10.71,10.725,1139.0,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,10.725,10.745,10.71,10.745,4108.0,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,10.745,10.82,10.745,10.815,1604.0,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,10.82,10.845,10.79,10.79,3923.0,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,10.795,10.795,10.725,10.745,1530.0,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,10.745,10.755,10.725,10.735,2863.0,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,10.735,10.755,10.73,10.745,4658.0,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,10.745,10.775,10.74,10.775,1020.0,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,10.775,10.785,10.745,10.745,3904.0,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,10.745,10.745,10.67,10.675,1348.0,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,10.675,10.705,10.67,10.7,1116.0,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,10.705,10.705,10.69,10.69,1812.0,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,10.695,10.695,10.67,10.675,1949.0,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,10.675,10.695,10.675,10.695,528.0,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,10.695,10.695,10.66,10.665,1246.0,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,10.665,10.695,10.66,10.69,500.0,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,10.695,10.705,10.685,10.705,6461.0,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,10.705,10.715,10.7,10.7,1372.0,,,,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,10.705,10.715,10.7,10.71,3443.0,,,,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,10.715,10.745,10.705,10.71,1531.0,,,,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,10.715,10.725,10.715,10.725,1023.0,,,,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,10.725,10.735,10.715,10.715,1487.0,,,,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,10.715,10.745,10.715,10.73,1724.0,,,,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,10.735,10.745,10.725,10.745,2258.0,,,,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,10.745,10.75,10.735,10.735,624.0,,,,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,10.735,10.745,10.73,10.735,1070.0,,,,,,,,,,,,,,#000000
