date,Close,High,Low,Open,Volume,aVWAP_peak_143,aVWAP_peak_125,aVWAP_peak_103,aVWAP_peak_83,aVWAP_valley_171,aVWAP_valley_136,aVWAP_valley_97,aVWAP_valley_27,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,15.29,15.4138,14.94,14.95,60514,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,14.41,15.61,14.14,15.14,87975,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,12.97,14.37,12.78,14.37,691208,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,13.3501,14.36,12.95,13.07,362283,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,12.02,13.18,11.76,13.18,361834,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,12.96,13.0999,11.9,12.2,528673,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,13.67,14.4351,12.8227,13.01,330722,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,13.86,13.9499,13.33,13.76,169952,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,14.08,14.2,13.0,13.98,241624,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,16.06,16.06,13.91,14.08,392861,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,14.82,16.33,14.785,16.2,509980,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,14.7,14.94,12.7856,14.73,404424,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,14.56,14.71,14.03,14.71,271027,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,15.58,15.62,14.01,14.42,244650,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,16.06,16.09,14.27,15.77,353952,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,16.01,16.25,14.5,16.0,259024,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,14.56,16.72,14.49,15.96,384389,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,14.41,15.4,12.9,14.34,395187,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,12.72,14.29,12.24,14.13,496044,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,10.6,12.32,10.03,12.28,518103,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,12.1,12.26,10.53,10.63,478735,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,12.29,12.51,11.9,12.23,287166,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,12.1,12.96,11.87,12.46,412085,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,11.19,12.55,10.6033,12.0,500087,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,9.62,10.75,9.0401,10.75,437940,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,9.3,10.16,8.36,9.74,344904,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,8.46,9.73,8.21,9.57,588074,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,8.84,9.315,8.07,8.29,456378,,,,,,,,8.741666666666665,,8.741666666666665,#000000
2022-07-15 00:00:00+00:00,8.46,8.89,8.14,8.7,447963,,,,,,,,8.62030654365997,,8.62030654365997,#000000
2022-07-22 00:00:00+00:00,8.77,9.25,8.4,8.66,534572,,,,,,,,8.689541378341383,,8.689541378341383,#000000
2022-07-29 00:00:00+00:00,9.9,9.9,8.47,8.87,514982,,,,,,,,8.882944631108632,,8.882944631108632,#000000
2022-08-05 00:00:00+00:00,9.44,10.2499,8.33,9.9,802272,,,,,,,,9.01597575096139,,9.01597575096139,#000000
2022-08-12 00:00:00+00:00,10.84,11.46,9.57,9.57,531452,,,,,,,,9.27580920546653,,9.27580920546653,#000000
2022-08-19 00:00:00+00:00,10.02,10.42,9.74,10.42,340462,,,,,,,,9.349398291897746,,9.349398291897746,#000000
2022-08-26 00:00:00+00:00,10.31,10.93,9.62,9.96,324285,,,,,,,,9.426299589730979,,9.426299589730979,#000000
2022-09-02 00:00:00+00:00,9.39,10.35,8.83,10.25,331596,,,,,,,,9.433810394272095,,9.433810394272095,#000000
2022-09-09 00:00:00+00:00,11.08,11.105,9.43,9.53,231811,,,,,,,,9.490509561175907,,9.490509561175907,#000000
2022-09-16 00:00:00+00:00,10.6,11.56,10.0359,11.13,361901,,,,,,,,9.582619974445471,,9.582619974445471,#000000
2022-09-23 00:00:00+00:00,9.44,10.87,9.308,10.35,303656,,,,,,,,9.59961839345625,,9.59961839345625,#000000
2022-09-30 00:00:00+00:00,11.0,11.4182,9.28,9.33,510487,,,,,,,,9.686297090196916,,9.686297090196916,#000000
2022-10-07 00:00:00+00:00,12.14,12.3,11.19,11.19,257638,,,,,,,,9.78114988544329,,9.78114988544329,#000000
2022-10-14 00:00:00+00:00,12.32,12.905,11.49,12.21,371586,,,,,,,,9.925596815730195,,9.925596815730195,#000000
2022-10-21 00:00:00+00:00,11.44,12.6,10.59,12.33,349073,,,,,,,,10.010259257692848,,10.010259257692848,#000000
2022-10-28 00:00:00+00:00,11.68,12.32,11.02,11.5,196420,,,,,,,,10.057832168558404,,10.057832168558404,#000000
2022-11-04 00:00:00+00:00,11.05,12.3,9.5565,11.57,505528,,,,,,,,10.120302695369809,,10.120302695369809,#000000
2022-11-11 00:00:00+00:00,12.83,13.55,10.73,11.09,374850,,,,,,,,10.229158847942681,,10.229158847942681,#000000
2022-11-18 00:00:00+00:00,11.58,12.7,11.37,12.7,395103,,,,,,,,10.30943004637468,,10.30943004637468,#000000
2022-11-25 00:00:00+00:00,12.23,12.45,11.0,11.43,197430,,,,,,,,10.346927748673124,,10.346927748673124,#000000
