date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_77,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,9.81,9.81,9.76,9.78,39768,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,9.8,9.8,9.77,9.79,7106,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,9.8,9.8,9.8,9.8,1909,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,9.8,9.8,9.8,9.8,15,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,9.8,9.8,9.8,9.8,0,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,9.79,9.79,9.78,9.78,10530,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,9.79,9.79,9.79,9.79,28,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,9.79,9.79,9.79,9.79,10,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,9.79,9.79,9.79,9.79,10,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,9.78,9.78,9.765,9.765,1156,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,9.78,9.78,9.78,9.78,18,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,9.78,9.78,9.78,9.78,12,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,9.74,9.77,9.74,9.77,116972,,9.75,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,9.75,9.76,9.74,9.74,10634,,9.75,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,9.74,9.74,9.74,9.74,411,,9.746531926936731,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,9.76,9.76,9.74,9.75,13361,,9.752052782128946,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,9.75,9.75,9.74,9.75,2137,,9.750532170861442,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,9.74,9.7406,9.74,9.7401,6749,,9.746334967899642,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,9.752,9.752,9.752,9.752,244,,9.74646551774724,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,9.76,9.762,9.75,9.762,4468,,9.749064157654653,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,9.78,9.79,9.74,9.74,24267,,9.761738191234581,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,9.77,9.78,9.75,9.78,3258,,9.761923149055775,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,9.75,9.76,9.75,9.76,20271,,9.758835583062362,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,9.74,9.7401,9.74,9.7401,50522,,9.749580258262716,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,9.749,9.75,9.74,9.74,25311,,9.748855712291022,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,9.74,9.75,9.74,9.74,2220,,9.74826328045431,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,9.75,9.7799,9.74,9.74,80904,,9.752858988071205,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,9.75,9.76,9.75,9.76,35789,,9.752839097516366,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,9.76,9.76,9.75,9.75,5685,,9.752930576004335,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,9.765,9.765,9.75,9.76,26188,,9.753660124247592,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,9.76,9.78,9.76,9.78,2242,,9.753776498379485,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,9.75,9.75,9.75,9.75,5216,,9.75368924277489,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,9.75,9.75,9.75,9.75,17,,9.753688965661462,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,9.7724,9.7724,9.765,9.765,1236,,9.753767406681073,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,9.75,9.75,9.75,9.75,1047,,9.753750179327662,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,9.78,9.78,9.78,9.78,130,,9.753763559029295,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,9.76,9.76,9.74,9.74,1225,,9.753726914869594,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,9.755,9.76,9.75,9.75,1243,,9.753795463545323,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,9.765,9.765,9.75,9.76,19399,,9.754577505723535,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,9.79,9.79,9.78,9.78,127850,,9.765663815840089,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,9.7925,9.81,9.77,9.78,282205,,9.776960820845897,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,9.78,9.79,9.78,9.79,40540,,9.77724947586591,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,9.78,9.78,9.77,9.77,1617,,9.777244109666112,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,9.78,9.78,9.78,9.78,63,,9.7772442227278,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,9.7923,9.7978,9.7923,9.7978,347,,9.777252336834692,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-09 00:00:00+00:00,9.78,9.78,9.7501,9.78,4450,,9.777193082632632,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-10 00:00:00+00:00,9.78,9.78,9.78,9.78,34550,,9.777261280233796,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,9.79,9.79,9.78,9.78,17742,,9.777462324260485,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-14 00:00:00+00:00,9.79,9.79,9.78,9.78,31258,,9.777796589261232,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-15 00:00:00+00:00,9.8,9.8,9.79,9.79,37136,,9.778633997532888,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-16 00:00:00+00:00,9.79,9.8,9.79,9.79,6718,,9.778749219810933,#000000,0,,,0.0,0.0,0.0,0.0
