date,Close,High,Low,Open,Volume,aVWAP_peak_137,aVWAP_peak_117,aVWAP_peak_89,aVWAP_peak_49,aVWAP_peak_33,aVWAP_peak_13,aVWAP_valley_171,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,7.0,7.9796,7.0,7.9796,5697879,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,6.48,7.42,6.32,7.04,7524570,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,6.56,7.2,6.4,6.708,8937112,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,5.76,6.5848,5.68,6.52,5096854,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,5.6,5.84,5.2,5.48,6714922,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,6.08,6.48,5.6,5.64,5458655,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,6.88,6.96,6.04,6.08,6768806,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,6.12,6.96,6.0932,6.68,5789215,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,5.96,6.12,5.2,6.08,3488066,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,5.52,6.08,5.4,5.848,3792510,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,5.36,5.8,5.08,5.44,3691732,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,6.08,6.2,5.12,5.32,5516979,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,7.04,7.12,5.86,6.04,9898502,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,6.72,7.48,6.4,6.76,10461308,,,,,,6.866666666666667,,6.866666666666667,,#000000
2022-04-08 00:00:00+00:00,5.92,7.04,5.84,6.8,7180350,,,,,,6.622460028038937,,6.622460028038937,,#000000
2022-04-15 00:00:00+00:00,6.96,7.28,5.76,5.88,6356952,,,,,,6.634169851226106,,6.634169851226106,,#000000
2022-04-22 00:00:00+00:00,5.84,6.96,5.78,6.96,5511181,,,,,,6.551840232506787,,6.551840232506787,,#000000
2022-04-29 00:00:00+00:00,5.64,5.96,5.4,5.72,6765765,,,,,,6.386746241095978,,6.386746241095978,,#000000
2022-05-06 00:00:00+00:00,5.36,6.028,5.2,5.6,8486612,,,,,,6.224186405478245,,6.224186405478245,,#000000
2022-05-13 00:00:00+00:00,4.92,5.32,4.4,5.28,10136830,,,,,,5.975988996107604,,5.975988996107604,,#000000
2022-05-20 00:00:00+00:00,4.84,5.4,4.72,4.88,6918531,,,,,,5.865265430867244,,5.865265430867244,,#000000
2022-05-27 00:00:00+00:00,4.64,4.88,4.44,4.8,5875845,,,,,,5.760068648156515,,5.760068648156515,,#000000
2022-06-03 00:00:00+00:00,4.48,4.76,4.32,4.76,3816954,,,,,,5.693878419147138,,5.693878419147138,,#000000
2022-06-10 00:00:00+00:00,4.2,4.72,4.12,4.52,3633058,,,,,,5.6287429668394235,,5.6287429668394235,,#000000
2022-06-17 00:00:00+00:00,3.7648,4.0,3.6396,3.9596,2332596,,,,,,5.5737285316732095,,5.5737285316732095,,#000000
2022-06-24 00:00:00+00:00,4.24,4.28,3.7096,3.8796,1575521,,,,,,5.543888966496522,,5.543888966496522,,#000000
2022-07-01 00:00:00+00:00,3.7608,4.48,3.6404,4.28,1650444,,,,,,5.511504867215492,,5.511504867215492,,#000000
2022-07-08 00:00:00+00:00,4.2,4.2,3.6,3.6812,1254960,,,,,,5.488360043702804,,5.488360043702804,,#000000
2022-07-15 00:00:00+00:00,4.06,4.4,3.8,4.12,3279228,,,,,,5.434433711057719,,5.434433711057719,,#000000
2022-07-22 00:00:00+00:00,4.2,4.8,4.04,4.04,4790806,,,,,,5.376547917927517,,5.376547917927517,,#000000
