date,Close,High,Low,Open,Volume,aVWAP_peak_179,aVWAP_peak_163,aVWAP_peak_155,aVWAP_peak_146,aVWAP_peak_128,aVWAP_peak_103,aVWAP_peak_87,aVWAP_peak_82,aVWAP_peak_72,aVWAP_peak_63,aVWAP_peak_51,aVWAP_peak_44,aVWAP_peak_32,aVWAP_valley_171,aVWAP_valley_158,aVWAP_valley_153,aVWAP_valley_132,aVWAP_OB_bull_132,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-13 00:00:00+00:00,36.9425377551,38.3978498484,34.8621877754,35.0394373253,137150,,,,,,,,,,,,,,,,,,,,,#000000,,36.675157456936184,,43.9257383459632,-38.47756763850684,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.12388223739500755,-0.11352875207606809,False,False,False,False,-289232,-155268.7071752395,False,False,False,False,65024.18707969539,False,False,False,False
2022-05-20 00:00:00+00:00,35.132726562,37.3250236258,34.7222539203,36.7466303579,72962,,,,,,,,,,,,,,,,,,,,,#000000,,36.565191436292395,,43.26105211439799,-36.561248308584084,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.24430038026653486,-0.17891456617130147,True,False,False,False,-362194,-170596.5066437403,False,False,False,False,65612.17322194017,False,False,False,False
2022-05-27 00:00:00+00:00,36.9518666787,37.5395888703,34.9927927069,35.2726604171,63202,,,,,,,,,,,,,,,,,,,,,#000000,,36.564072622894116,,44.45169587344351,-32.99366205298804,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.19548570674037702,-0.18720013645583924,False,False,False,False,-298992,-180107.28392938917,False,False,False,False,65433.64187216682,False,False,False,False
2022-06-03 00:00:00+00:00,36.2895130978,37.777476424,35.104739791,35.104739791,40684,,,,,,,,,,,,,,,,,,,,,#000000,,36.55703268451258,,44.79429885217523,-30.42111485813373,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.160857848436181,-0.1740289924460101,False,False,False,False,-339676,-191927.1888235085,False,False,False,False,63600.33506682113,False,False,False,False
2022-06-10 00:00:00+00:00,35.3659496539,38.8455448956,34.7035960729,36.3828023345,53262,,,,,,,,,,,,,,,,,,,,,#000000,,36.40923635340706,,44.34745130638525,-28.79110749939166,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.22625669116316086,0.026113849358575372,False,False,False,False,-392938,-206816.87854028566,False,False,False,False,62834.53246927883,False,False,False,False
2022-06-17 00:00:00+00:00,32.5255352023,34.7635015646,31.5152511063,34.0039267973,93269,,,,,,,,,,,,,,,,,,,,,#000000,,34.757919364689606,,42.1912363623443,-28.79110749939166,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.1583572025284093,False,False,False,False,-486207,-227512.44309285708,False,False,False,False,65088.93747155447,False,False,False,False
2022-06-24 00:00:00+00:00,33.5077558512,34.2935323703,32.4974717552,32.5723076142,67029,,,,,,,,,,,,,,,,,,,,,#000000,,34.646615049709055,,41.59413757469883,-28.006535567164033,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.29459105706210703,-0.22647412979525816,False,False,False,False,-419178,-241709.89175264543,False,False,False,False,65232.64580699488,False,False,False,False
2022-07-01 00:00:00+00:00,34.2748234056,35.7741598399,33.199057933,33.6854910162,31709,,,,,,,,,,,,,,,,,,,,,#000000,,34.68951507178758,,41.884199995594074,-26.121318996739568,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9199805482467246,1.064680798581514,False,False,False,False,-0.10076465379760531,-0.16361939179643173,False,False,False,False,-387469,-252506.86273393096,False,False,False,False,62749.41278425452,False,False,False,False
2022-07-08 00:00:00+00:00,35.2663985369,35.2663985369,33.704199981,33.704199981,10834,,,,,,,,,,,,,,,,,,,,,#000000,,34.709983112479804,,42.990162793026116,-23.57321240980357,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9211348805249937,1.0580381019533858,False,False,False,False,-0.09261201931908977,-0.12811570555776075,False,False,False,False,-376635,-261701.53956845458,False,False,False,False,58903.82665208752,False,False,False,False
2022-07-15 00:00:00+00:00,35.4534881843,35.4534881843,34.0222523816,34.6677116652,29271,,,,,,,,,,,,,,,,,,,,,#000000,,34.77143364996965,,43.949988258538966,-21.302933323052773,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9225445844130464,1.0777528223219999,False,False,False,False,-0.039801022370364134,-0.08395836396406245,False,False,False,False,-347364,-268046.9070078283,False,False,False,False,56708.802455636585,False,False,False,False
2022-07-22 00:00:00+00:00,36.127010915,36.4357088332,34.7519020065,35.294461984,20807,,,,,,,,,,,,,,,,,,,,,#000000,,34.84505436324207,,45.257262201315534,-18.825507970549126,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9351367290225182,1.0611599494231991,False,False,False,False,0.11614158659814766,0.016091611317042606,False,False,False,False,-326557,-272380.98797021137,False,False,False,False,54049.409681144985,False,False,False,False
2022-07-29 00:00:00+00:00,38.2598328954,40.5890990057,34.9764095834,36.5947350335,34254,,,,,,,,,,,,,,,,,,,,,#000000,,35.10426715129531,,47.96997919983411,-15.145202225879359,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9370243083256045,1.0341780211537328,False,False,False,False,0.34282823846455807,0.17945992489080034,False,False,False,False,-292303,-273856.6925650105,False,False,False,False,52583.08303809721,False,False,False,False
2022-08-05 00:00:00+00:00,39.588169392,40.822961065,38.3533777191,38.3533777191,27924,,,,,,,,,,,,,,,,,,,,,#000000,,35.37239722987136,,50.873191674098095,-11.455024340252898,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.003107871050074,1.022855111935594,False,False,False,False,0.3428282429301811,0.2611440839104907,False,False,False,False,-264379,-273154.64126389864,False,True,False,False,50756.48429453446,False,False,False,False
2022-08-12 00:00:00+00:00,37.1185860462,41.6274465488,37.1185860462,39.5975238744,24576,,,,,,,,,,,,,38.62153954706667,,,,,,38.62153954706667,,#000000,,36.18142914031876,,50.79596301455998,-10.74132767381088,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0160315982459598,0.9999307980897326,False,False,False,False,0.3183124178321028,0.2897282508712967,False,False,False,False,-288955,-274325.0382073135,False,False,False,False,48817.18916160598,False,False,False,False
2022-08-19 00:00:00+00:00,37.5956646471,39.4759156036,37.1466494933,37.1466494933,10228,,,,,,,,,,,,,38.46026243676746,,,,,,38.46026243676746,,#000000,,36.18790314411763,,51.109237486832825,-9.659363029531121,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0216299118891958,0.959170931473605,False,False,False,False,0.2020215606920265,0.2458749057816616,False,False,False,False,-278727,-274651.10945121624,False,False,False,False,45958.73070519072,False,False,False,False
2022-08-26 00:00:00+00:00,37.7453363651,40.3739459112,36.9408508812,37.5395377529,21333,,,,,,,,,,,,,38.41964445432134,,,,,,38.41964445432134,,#000000,,36.27735923341951,,51.452567437052096,-8.578021139953485,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0254864491253624,0.9634547805939387,False,False,False,False,0.23503494353055185,0.24045492465610674,False,False,False,False,-257394,-273372.8050474225,False,False,False,False,44134.60250480622,False,False,False,False
2022-09-02 00:00:00+00:00,37.3992205173,38.4843404723,34.8282345826,37.7172729179,23130,,,,,,,,,,,,,37.97736163338967,,,,,,37.97736163338967,,#000000,,36.215095455093746,,51.382478502873795,-7.9301747251327015,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9715791364100391,1.000269546365402,False,False,False,False,-0.049246377240697574,0.09560427370770458,False,False,False,False,-280524,-273902.52319205785,False,False,False,False,42578.70602296873,False,False,False,False
2022-09-09 00:00:00+00:00,37.5863101648,38.6807846021,36.4169998684,37.3524481055,20714,,,,,,,,,,,,,37.89117569023882,,,,,,37.89117569023882,,#000000,,36.251865036183226,,51.5006971546167,-7.123241697641959,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0080064362607197,1.0074028538489612,False,False,False,False,0.06633911785882314,0.08097169578326385,False,False,False,False,-259810,-272858.6325852387,False,False,False,False,40959.09816941549,False,False,False,False
2022-09-16 00:00:00+00:00,36.2018467739,37.7079184356,35.6499323141,37.7079184356,21098,,,,,,,,,,,,,37.65223093575328,,,,,,37.65223093575328,,#000000,,36.217002172590774,,50.29248752485041,-7.123241697641959,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.974090851552851,1.014733672101246,False,False,False,False,-0.06596824263010864,0.007501726576577605,False,False,False,False,-280908,-273454.8820233692,False,False,False,False,39487.90571242175,False,False,False,False
2022-09-23 00:00:00+00:00,33.5825917102,36.2018467739,33.3019572391,35.5283240432,29110,,,,,,,,,,,,,37.01453588015227,,,,,,37.01453588015227,,#000000,,36.00865949250006,,47.39782906062378,-7.123241697641959,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9418712657659043,1.021187115955204,False,False,False,False,-0.34282825441539394,-0.16766326391940817,False,False,False,False,-310018,-276163.26113274926,False,False,False,False,38719.17195594607,False,False,False,False
2022-09-30 00:00:00+00:00,34.387077194,35.6125143846,33.1522855211,33.3955020628,18111,,,,,,,,,,,,,36.731455801277946,,,,,,36.731455801277946,,#000000,,35.52427290411521,,46.13661346100541,-7.123241697641959,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9291348139159896,1.0481253263948664,False,False,False,False,-0.34282825441539394,-0.25524575916740105,False,False,False,False,-291907,-277329.4640118049,False,False,False,False,37192.64069995006,False,False,False,False
2022-10-07 00:00:00+00:00,37.1840674228,37.6050191295,34.8360923478,34.8360923478,17683,,,,,,,,,,,,,36.71341658925045,,,,,,36.71341658925045,,#000000,,35.803946898297426,,47.67022331912703,-7.123241697641959,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9892705567437561,0.9909650553903905,False,False,False,False,-0.09725970081926387,-0.17625272999333247,False,False,False,False,-274224,-277099.4296405601,False,False,False,False,35747.48212958339,False,False,False,False
2022-10-14 00:00:00+00:00,37.0343957049,38.3533777191,36.1924922915,38.3533777191,17790,,,,,,,,,,,,,36.75532250696354,,,,,,36.75532250696354,,#000000,,35.98641509062541,,48.640645775642476,-7.123241697641959,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0117209124171533,0.9666084093530182,False,False,False,False,0.05231570958548012,-0.06196851020392617,False,False,False,False,-292014,-278204.2126301483,False,False,False,False,34417.29826813277,False,False,False,False
2022-10-21 00:00:00+00:00,38.3533777191,38.7604847919,36.5947350335,36.8285970927,18786,,,,,,,,,,,,,36.852185582408,,,,,,36.852185582408,,#000000,,36.17101794677909,,50.37197888764952,-6.010784641947893,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0121492544198776,0.9776728227829204,False,False,False,False,0.18067495791454272,0.05935322385530827,False,False,False,False,-273228,-277835.60428717436,False,False,False,False,33259.424322345156,False,False,False,False
2022-10-28 00:00:00+00:00,39.0081914851,39.0269004498,37.4272839645,38.3533777191,20047,,,,,,,,,,,,,36.98731133712095,,,,,,36.98731133712095,,#000000,,36.36040644258074,,52.10043509180814,-4.096625851712908,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0083982013170996,0.9753726093659713,False,False,False,False,0.2699375511304119,0.1646453874928601,False,False,False,False,-253181,-276009.3373029392,False,False,False,False,32280.726224393664,False,False,False,False
2022-11-04 00:00:00+00:00,38.6246577079,39.7846135218,37.3524481055,37.3524481055,18914,,,,,,,,,,,,38.5872397784,37.10302350650896,,,,,,37.845131642454476,,#000000,,37.18423660108314,,52.959603542529564,-3.045435555933075,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0195177454052435,0.9723988845231288,False,False,False,False,0.3428282367222634,0.25373681210756177,False,False,False,False,-272095,-275719.3863916104,False,False,False,False,31290.598355920058,False,False,False,False
2022-11-11 00:00:00+00:00,38.5311128842,38.9427101085,36.9595598459,38.9427101085,19034,,,,,,,,,,,,38.365150279820504,37.173679138676306,,,,,,37.76941470924841,,#000000,,37.198570019828665,,53.47804769725599,-2.314498354881927,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0131599332808392,0.9755405670098954,False,False,False,False,0.23699902203894568,0.24536791707325373,False,False,False,False,-291129,-276860.83925149107,False,False,False,False,30382.70218140746,False,False,False,False
2022-11-18 00:00:00+00:00,38.0820977304,38.5498218489,36.0989474678,37.4647018939,32380,,,,,,,,,,,,38.002254405267614,37.215407089249574,,,,,,37.608830747258594,,#000000,,37.15085296429773,,53.37617382547399,-2.168744933369986,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0029053970048243,0.9657858070235933,False,False,False,False,0.13465149527766782,0.19000970617546076,False,False,False,False,-323509,-280316.25856619544,False,False,False,False,30530.65016796987,False,False,False,False
2022-11-25 00:00:00+00:00,37.9791984243,38.3533777191,37.5901455025,38.1849970365,3241,,,,,,,,,,,,38.001020286150165,37.22318562721704,,,,,,37.6121029566836,,#000000,,37.15784164426299,,53.1917920601641,-2.086981074435151,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0208531599637962,0.9709100179146797,False,False,False,False,0.24043996460010664,0.2152248353877837,True,False,False,False,-326750,-283755.79496869945,False,False,False,False,28509.194599972103,False,False,False,False
2022-12-02 00:00:00+00:00,39.0483614131,39.2888259562,35.6349119524,38.5311128842,14282,,,,,,,,,,,,37.999342473080794,37.25635677215549,,,,,,37.62784962261814,,#000000,,37.676056786192866,,54.08208763756376,-0.959124962634057,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9907204997954854,0.9612535219557735,False,False,False,False,0.15679215556885218,0.18600849547831794,False,False,False,False,-312468,-285882.624971018,False,False,False,False,27455.328333307505,False,False,False,False
2022-12-09 00:00:00+00:00,39.1702703224,40.2128728252,38.1387333975,39.0577390215,15108,,,,,,,,,,,,38.17170335651807,37.34019377002101,,,,,,37.75594856326954,,#000000,,37.92534670947297,,54.83236236177839,0.010770343629275203,False,False,True,False,True,1.9062309917692382,0.0,0.0,0.0,0.0,1,1.0336547476148075,0.9622042375127303,False,False,False,False,0.3428282293529375,0.2644183624156277,False,True,False,False,-297360,-286732.80089909077,False,False,False,False,26540.71141972917,False,False,False,False
2022-12-16 00:00:00+00:00,38.082467747,39.8454581278,37.5278759857,39.0764942383,16460,,,,,,,,,,,,38.21492313136956,37.39225622451098,,,,,,37.803589677940266,,#000000,,37.95634429339207,,54.063624115183245,0.010770343629275203,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,1.082855345091404,0.9139385629651314,False,False,False,False,0.1617414509560021,0.2130799066858149,False,False,False,False,-313820,-288739.2600917507,False,False,False,False,25793.99205530479,False,False,False,False
2022-12-23 00:00:00+00:00,38.1574886143,40.2955833314,36.9196443043,36.9196443043,12882,,,,,,,,,,,38.45757208333333,38.23854958770169,37.42886103288573,,,,,,38.04166090130692,,#000000,,38.234494650967484,,53.59540223289265,0.010770343629275203,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0572630533530767,0.9022805131507701,False,False,False,False,0.12814678840950966,0.17061334754766228,False,False,False,False,-300938,-289642.8704553247,False,False,False,False,24837.548199356286,False,False,False,False
2022-12-30 00:00:00+00:00,39.3765777074,39.3765777074,37.9980692713,38.5701033842,5269,,,,,,,,,,,38.590959792914276,38.26453744730834,37.4494867400356,,,,,,38.10166132675274,,#000000,,38.289117715862616,,54.530061236701016,0.2824142507234839,False,False,True,False,True,2.2895401860516067,0.0,0.0,0.0,0.0,1,1.064004381902025,0.9368333904069901,False,False,False,False,0.15714599780851302,0.16387967267808765,False,True,False,False,-295669,-290089.250421597,False,True,False,False,23388.02611051508,False,True,False,False
2023-01-06 00:00:00+00:00,37.6886081938,39.207780756,36.7414697446,38.5267788334,9533,,,,,,,,,,,38.34589462670708,38.239571268232325,37.460000427304344,,,,,,38.01515544074792,,#000000,,38.20075672765783,,53.22101990952302,0.2824142507234839,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0342263012950024,0.9302797821359164,False,False,False,False,-0.09851751073505233,0.03268108097151766,False,False,False,False,-305202,-291208.71335333056,False,False,False,False,22361.727880106555,False,False,False,False
2023-01-13 00:00:00+00:00,36.3007221494,38.4294392581,36.2069460653,37.3228814659,19995,,,,,,,,,,,37.772679128169024,38.08873519477787,37.436527658579266,,,,,,37.765980660508724,,#000000,,37.92497299551791,,50.904554697515486,0.2824142507234839,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0212764832148253,0.945304436283881,False,False,False,False,-0.34282825441539394,-0.15507358672193813,False,False,False,False,-325197,-293726.3642160468,False,False,False,False,22186.414703802366,False,False,False,False
2023-01-20 00:00:00+00:00,35.672422386,35.672422386,34.4252004677,35.0347450142,12652,,,,,,,,,,,37.2450499015354,37.88939644525482,37.3712286916443,,,,,,37.50189167947817,,#000000,,37.628640982245784,,48.6718885570357,2.790879620797206,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.990819508839236,0.9911269171205188,False,False,False,False,-0.34282825441539394,-0.24895092056866602,False,False,False,False,-337849,-296994.7076074508,False,False,False,False,21480.161762779968,False,False,False,False
2023-01-27 00:00:00+00:00,35.4848702178,36.0475267224,34.099891232,35.6817999944,13358,,,,,,,,,,,36.8762837611803,37.7041053685121,37.304993720092085,,,,,,37.29512761659483,,#000000,,37.3898847071258,,46.90303825038423,1.0788521984433146,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9817672239273803,1.0492414670616184,False,False,False,False,-0.3383665224294869,-0.29365872149907646,False,False,False,False,-351207,-301010.43296986184,False,False,False,False,20878.520150722194,False,False,False,False
2023-02-03 00:00:00+00:00,34.753416762,37.3148167227,33.7687678791,34.3689348172,20421,,,,,,,,,,,36.52968804973968,37.472178710086325,37.214290729804965,,,,,,37.072052496543655,,#000000,,37.127103508034416,,44.96242779256729,-0.7773731971098528,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9268047092343022,1.0341388233323652,False,False,False,False,-0.2566517327062071,-0.2751552271026418,False,False,False,False,-371628,-306241.36386098317,False,False,False,False,20844.629769187217,False,False,False,False
