date,Open,High,Low,Close,Volume,aVWAP_peak_602,aVWAP_peak_569,aVWAP_peak_536,aVWAP_peak_503,aVWAP_peak_478,aVWAP_peak_449,aVWAP_peak_432,aVWAP_peak_407,aVWAP_peak_369,aVWAP_peak_323,aVWAP_peak_304,aVWAP_peak_287,aVWAP_peak_276,aVWAP_peak_252,aVWAP_peak_231,aVWAP_peak_220,aVWAP_peak_198,aVWAP_peak_163,aVWAP_peak_145,aVWAP_peak_126,aVWAP_peak_115,aVWAP_peak_73,aVWAP_valley_607,aVWAP_valley_605,aVWAP_valley_572,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,13.675,13.795,13.58,13.61,14000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,14000.0,False,False,False,False
2023-10-31 16:00:00+00:00,14.085,14.31,13.99,14.01,13865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13865.0,214.96124031007753,False,False,False,False,13997.906976744187,False,False,False,False
2023-11-01 16:00:00+00:00,13.95,13.955,13.345,13.76,12098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1767.0,239.02385673937863,False,False,False,False,13968.451054624122,False,False,False,False
2023-11-02 16:00:00+00:00,14.555,14.57,14.22,14.435,12135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13902.0,450.85294423179135,False,False,False,False,13940.025456878011,False,False,False,False
2023-11-03 16:00:00+00:00,15.075,15.46,15.075,15.275,16238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,30140.0,911.149797809593,False,False,False,False,13975.652969174476,False,False,False,False
2023-11-06 16:00:00+00:00,14.855,14.94,14.57,14.755,12551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17589.0,1169.7211187737853,False,False,False,False,13953.56532624154,False,False,False,False
2023-11-06 20:00:00+00:00,14.73,14.73,14.57,14.65,12520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5069.0,1230.1750549168275,False,False,False,False,13931.339507230043,False,False,False,False
2023-11-07 16:00:00+00:00,15.9,16.715,15.85,16.7,38589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,43658.0,1887.9707904995123,False,False,False,False,14313.62881719547,False,False,False,False
2023-11-07 20:00:00+00:00,16.7,17.09,16.7,16.76,38899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,82557.0,3138.6534139026207,False,False,False,False,14694.797362665307,False,False,False,False
2023-11-08 16:00:00+00:00,15.82,16.07,15.725,16.07,19577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,62980.0,4066.426229190952,False,False,False,False,14770.49042681003,False,False,False,False
2023-11-08 20:00:00+00:00,16.065,16.115,15.82,15.83,9094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,53886.0,4838.822721761635,False,False,False,False,14682.482823293596,False,False,False,False
2023-11-09 16:00:00+00:00,15.91,16.135,15.65,15.78,16325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,37561.0,5346.1432997188185,False,False,False,False,14707.94820587819,False,False,False,False
2023-11-09 20:00:00+00:00,15.78,15.8,15.705,15.74,22484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15077.0,5497.009295072015,False,False,False,False,14828.507148422716,False,False,False,False
2023-11-10 16:00:00+00:00,15.81,16.085,15.45,15.96,22838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,37915.0,5999.613802125163,False,False,False,False,14952.6853321681,False,False,False,False
2023-11-10 20:00:00+00:00,15.96,15.965,15.74,15.755,15577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,22338.0,6252.9221152705095,False,False,False,False,14962.364629343787,False,False,False,False
2023-11-13 16:00:00+00:00,15.76,16.12,15.76,16.11,12651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,34989.0,6698.442702630657,False,False,False,False,14926.529518811325,False,False,False,False
2023-11-13 20:00:00+00:00,16.13,16.195,15.995,16.09,9104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,25885.0,6995.908707241034,False,False,False,False,14836.257743325878,False,False,False,False
2023-11-14 16:00:00+00:00,17.045,17.475,16.88,17.295,16102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,41987.0,7538.406246663653,False,False,False,False,14855.881654282066,False,False,False,False
2023-11-14 20:00:00+00:00,17.295,17.54,17.295,17.48,8481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,50468.0,8203.981343614603,False,False,False,False,14757.046279797072,False,False,False,False
2023-11-15 16:00:00+00:00,17.835,17.905,17.545,17.705,13367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,63835.0,9066.477756891896,False,False,False,False,14735.495174683938,False,False,False,False
2023-11-15 20:00:00+00:00,17.7,17.78,17.59,17.635,5555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,58280.0,9829.478101746285,False,False,False,False,14593.161916161705,False,False,False,False
2023-11-16 16:00:00+00:00,17.365,17.94,17.35,17.885,16808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,75088.0,10841.238131176575,False,False,False,False,14627.500491104935,False,False,False,False
2023-11-16 20:00:00+00:00,17.88,17.99,17.855,17.975,6695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,81783.0,11941.110408212597,False,False,False,False,14504.515987366873,False,False,False,False
2023-11-17 16:00:00+00:00,18.575,19.04,18.27,19.015,14521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,96304.0,13249.062184829456,False,False,False,False,14504.771553454208,False,False,False,False
2023-11-17 20:00:00+00:00,19.0,19.44,18.97,19.425,12160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,108464.0,14725.262771111169,False,False,False,False,14468.418506113832,False,False,False,False
2023-11-20 16:00:00+00:00,19.39,19.505,19.14,19.45,14639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,123103.0,16405.537766907895,False,False,False,False,14471.06318043765,False,False,False,False
2023-11-20 20:00:00+00:00,19.475,19.53,19.41,19.51,7178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,130281.0,18171.048809281416,False,False,False,False,14357.99243345412,False,False,False,False
2023-11-21 16:00:00+00:00,19.3,19.43,19.26,19.38,14008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,116273.0,19692.00929285845,False,False,False,False,14352.56619417576,False,False,False,False
2023-11-21 20:00:00+00:00,19.38,19.4,19.19,19.2,9193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,107080.0,21046.86186196142,False,False,False,False,14272.572919847455,False,False,False,False
2023-11-22 16:00:00+00:00,19.465,19.545,19.15,19.18,9308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,97772.0,22236.398887357365,False,False,False,False,14195.602797059122,False,False,False,False
2023-11-22 20:00:00+00:00,19.18,19.29,19.085,19.095,8195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,89577.0,23280.439214685157,False,False,False,False,14102.570195554328,False,False,False,False
2023-11-23 16:00:00+00:00,19.095,19.095,19.095,19.095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,89577.0,24308.292870271434,False,False,False,False,13883.925696398446,False,False,False,False
2023-11-23 20:00:00+00:00,19.095,19.095,19.095,19.095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,89577.0,25320.21081026723,False,False,False,False,13668.67103443878,False,False,False,False
2023-11-24 16:00:00+00:00,19.615,19.645,19.285,19.285,6285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,95862.0,26413.88196049564,False,False,False,False,13554.195514525,False,False,False,False
2023-11-24 20:00:00+00:00,19.285,19.285,19.285,19.285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,95862.0,27490.59696886005,False,False,False,False,13344.052948408333,False,False,False,False
2023-11-27 16:00:00+00:00,19.23,19.27,18.97,19.0,16025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,79837.0,28302.169108877722,False,False,False,False,13385.618018975645,False,False,False,False
