date,Open,High,Low,Close,Volume,aVWAP_peak_606,aVWAP_valley_614,aVWAP_valley_558,aVWAP_valley_529,aVWAP_valley_485,aVWAP_valley_436,aVWAP_valley_425,aVWAP_valley_399,aVWAP_valley_355,aVWAP_valley_317,aVWAP_valley_290,aVWAP_valley_271,aVWAP_valley_254,aVWAP_valley_222,aVWAP_valley_135,aVWAP_valley_109,aVWAP_valley_97,aVWAP_valley_57,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,57.305,58.15,57.305,57.8,57850.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,57850.0,False,False,False,False
2023-10-31 16:00:00+00:00,56.44,57.095,56.3,57.06,27730.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-27730.0,-429.92248062015506,False,False,False,False,57383.02325581395,False,False,False,False
2023-11-01 16:00:00+00:00,58.83,58.91,57.83,58.03,19829.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7901.0,-545.7531398353465,False,False,False,False,56800.79033711916,False,False,False,False
2023-11-02 16:00:00+00:00,58.5,59.065,58.44,58.57,47203.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,39302.0,72.04148248768217,False,False,False,False,56651.98738615607,False,False,False,False
2023-11-03 16:00:00+00:00,58.1,58.14,57.4,57.425,12610.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26692.0,484.7540176429119,False,False,False,False,55969.165876293184,False,False,False,False
2023-11-06 16:00:00+00:00,57.62,57.91,57.34,57.42,6839.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19853.0,785.0369010903086,False,False,False,False,55207.45787821112,False,False,False,False
2023-11-06 20:00:00+00:00,57.45,57.52,57.255,57.275,4983.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,14870.0,1003.408422003637,False,False,False,False,54428.78411265746,False,False,False,False
2023-11-07 16:00:00+00:00,56.465,56.8,56.08,56.23,16035.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1165.0,969.7896867787745,False,False,False,False,53833.53164579455,False,False,False,False
2023-11-07 20:00:00+00:00,56.23,56.35,55.87,55.91,13410.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-14575.0,728.7851955108864,False,False,False,False,53206.81022492952,False,False,False,False
2023-11-08 16:00:00+00:00,54.39,54.785,53.54,54.675,30720.0,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-45295.0,15.238138216143966,False,False,False,False,52858.17750826394,False,False,False,False
