date,Close,High,Low,Open,Volume,aVWAP_peak_836,aVWAP_peak_814,aVWAP_peak_796,aVWAP_peak_728,aVWAP_peak_718,aVWAP_peak_684,aVWAP_peak_667,aVWAP_peak_646,aVWAP_peak_613,aVWAP_peak_592,aVWAP_peak_562,aVWAP_peak_548,aVWAP_peak_494,aVWAP_peak_450,aVWAP_peak_432,aVWAP_peak_397,aVWAP_peak_375,aVWAP_peak_332,aVWAP_peak_293,aVWAP_peak_281,aVWAP_peak_271,aVWAP_peak_230,aVWAP_peak_205,aVWAP_peak_157,aVWAP_peak_119,aVWAP_peak_33,aVWAP_peak_12,aVWAP_valley_826,aVWAP_valley_805,aVWAP_valley_780,aVWAP_valley_747,aVWAP_valley_724,aVWAP_valley_707,aVWAP_valley_691,aVWAP_valley_673,aVWAP_valley_656,aVWAP_valley_631,aVWAP_valley_605,aVWAP_valley_566,aVWAP_valley_532,aVWAP_valley_513,aVWAP_valley_467,aVWAP_valley_442,aVWAP_valley_422,aVWAP_valley_421,aVWAP_valley_408,aVWAP_valley_380,aVWAP_valley_350,aVWAP_valley_335,aVWAP_valley_273,aVWAP_valley_234,aVWAP_valley_212,aVWAP_valley_193,aVWAP_valley_129,aVWAP_valley_111,aVWAP_valley_99,aVWAP_valley_36,aVWAP_valley_23,aVWAP_OB_bull_838,aVWAP_OB_bull_780,aVWAP_OB_bull_442,aVWAP_OB_bear_814,aVWAP_OB_bear_646,aVWAP_OB_bear_494,aVWAP_OB_bear_281,aVWAP_OB_bear_205,aVWAP_OB_bear_33,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-31 00:00:00+00:00,42.51,43.83,42.0,43.53,2552972,,,,,,,,,,,,,,,,,,,,,,,,,,,43.97897672390968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.97897672390968,43.97897672390968,,#000000,,43.97897672390968,
2022-02-01 00:00:00+00:00,41.99,43.09,41.79,42.47,1356494,,,,,,,,,,,,,,,,,,,,,,,,,,,43.81469784557835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.81469784557835,43.81469784557835,,#000000,,43.81469784557835,
2022-02-02 00:00:00+00:00,41.58,42.39,41.28,42.0,906203,,,,,,,,,,,,,,,,,,,,,,,,,,,43.68872365076233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.68872365076233,43.68872365076233,,#000000,,43.68872365076233,
2022-02-03 00:00:00+00:00,40.2,41.45,40.2,41.42,926545,,,,,,,,,,,,,,,,,,,,,,,,,,,43.50833289790009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.50833289790009,43.50833289790009,,#000000,,43.50833289790009,
2022-02-04 00:00:00+00:00,39.89,40.15,39.16,40.0,2237755,,,,,,,,,,,,,,,,,,,,,,,,,,,43.03946436667259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.733333333333334,,,,,,,,,,41.38639885000296,43.03946436667259,39.733333333333334,#000000,,41.38639885000296,
2022-02-07 00:00:00+00:00,42.22,42.49,39.65,40.12,1334162,,,,,,,,,,,,,,,,,,,,,,,,,,,42.930107912953915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.37577789181552,,,,,,,,,,41.652942902384716,42.930107912953915,40.37577789181552,#000000,,41.652942902384716,
2022-02-08 00:00:00+00:00,42.21,42.94,41.86,42.28,964358,,,,,,,,,,,,,,,,,,,,,,,,,,,42.90193759634321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7926394747526,,,,,,,,,,41.847288535547904,42.90193759634321,40.7926394747526,#000000,,41.847288535547904,
2022-02-09 00:00:00+00:00,41.44,42.15,40.91,42.06,1643825,,,,,,,,,,,,,,,,,,,,,,,,,,,42.79699102279227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.98078803471357,,,,,,,,,,41.88888952875292,42.79699102279227,40.98078803471357,#000000,,41.88888952875292,
2022-02-10 00:00:00+00:00,41.94,42.46,41.07,41.43,1409825,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73825136723229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.13729042777103,,,,,,,,,,41.93777089750166,42.73825136723229,41.13729042777103,#000000,,41.93777089750166,
2022-02-11 00:00:00+00:00,43.15,43.18,41.84,41.89,1285362,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73747361136636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.366988834276576,,,,,,,,,,42.05223122282147,42.73747361136636,41.366988834276576,#000000,,42.05223122282147,
2022-02-14 00:00:00+00:00,41.87,43.19,41.62,43.13,1819249,,,,,,,,,,,,,,,,,,,,,,,,,,,42.70237129538686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.51322874939751,,,,,,,,,,42.10780002239218,42.70237129538686,41.51322874939751,#000000,,42.10780002239218,
2022-02-15 00:00:00+00:00,42.65,42.73,41.73,41.73,1034593,,,,,,,,,,,,,,,,,,,,,,,,,,,42.689870696361616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.588802096614906,,,,,,,,,,42.13933639648826,42.689870696361616,41.588802096614906,#000000,,42.13933639648826,
2022-02-16 00:00:00+00:00,43.96,44.16,42.85,42.85,849962,,,,,,,,,,,,,,,,,,,,,,,,,,,42.71884788287959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.72852652548582,,,,,,,,,,42.2236872041827,42.71884788287959,41.72852652548582,#000000,,42.2236872041827,
2022-02-17 00:00:00+00:00,43.89,44.17,43.415,43.87,517807,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73868352024999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.81141398787713,,,,,,,,,,42.27504875406356,42.73868352024999,41.81141398787713,#000000,,42.27504875406356,
2022-02-18 00:00:00+00:00,43.26,44.18,43.12,43.88,467269,,,,,,,,,,,,,,,,,,,,,,,,,,43.519999999999996,42.75112539639368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.87027269090686,,,,,,,,,43.519999999999996,42.71379936243351,43.135562698196836,41.87027269090686,#000000,,42.71379936243351,
2022-02-22 00:00:00+00:00,41.59,42.95,41.495,42.95,941560,,,,,,,,,,,,,,,,,,,,,,,,,,42.51193845858275,42.72813548929269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.87945050817975,,,,,,,,,42.51193845858275,42.373174818685065,42.620036973937715,41.87945050817975,#000000,,42.373174818685065,
2022-02-23 00:00:00+00:00,40.49,41.775,40.4,41.56,946636,,,,,,,,,,,,,,,,,,,,,,,,,,41.85942905540944,42.672370429436214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.81873311512292,,,,,,,,,41.85942905540944,42.11684419998952,42.26589974242283,41.81873311512292,#000000,,42.11684419998952,
2022-02-24 00:00:00+00:00,34.64,37.39,32.6,35.39,5324479,,,,,,,,,,,,,,,,,,,,,,,,,,37.01830369032206,41.53690275369565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.87666666666667,40.03969051464446,,,,,,,,,37.01830369032206,38.36789090633221,39.27760322200885,37.458178590655564,#000000,,38.36789090633221,
2022-02-25 00:00:00+00:00,36.63,36.98,34.31,34.51,2969494,,,,,,,,,,,,,,,,,,,,,,,,,,36.72692369400151,41.118918828611775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.26930660975144,39.531190034748946,,,,,,,,,36.72692369400151,38.16158479177842,38.92292126130664,37.40024832225019,#000000,,38.16158479177842,
2022-02-28 00:00:00+00:00,35.58,36.82,35.239,35.35,1762722,,,,,,,,,,,,,,,,,,,,,,,,,,36.60659986626019,40.89523844875327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37628957982717,39.278863172093615,,,,,,,,,36.60659986626019,38.03924776673357,38.75091915750673,37.32757637596039,#000000,,38.03924776673357,
2022-03-01 00:00:00+00:00,35.66,36.035,34.75,35.21,1596927,,,,,,,,,,,,,,,,,,,,,,,,,,36.478366227649246,40.69365124922878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.39072968395577,39.05515443677845,,,,,,,,,36.478366227649246,37.90447539940306,38.58600873843901,37.22294206036711,#000000,,37.90447539940306,
2022-03-02 00:00:00+00:00,36.84,37.14,35.38,35.8,1039226,,,,,,,,,,,,,,,,,,,,,,,,,,36.47663747342753,40.593327507443014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.47773027989201,38.959085512724236,,,,,,,,,36.47663747342753,37.876695193371695,38.53498249043527,37.21840789630812,#000000,,37.876695193371695,
2022-03-03 00:00:00+00:00,36.51,37.18,36.34,36.73,897921,,,,,,,,,,,,,,,,,,,,,,,,,,36.48790097383914,40.51486523767408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.55694214489752,38.88852040243686,,,,,,,,,36.48790097383914,37.8620571897119,38.50138310575661,37.22273127366719,#000000,,37.8620571897119,
2022-03-04 00:00:00+00:00,35.33,36.014,34.3,35.95,1197192,,,,,,,,,,,,,,,,,,,,,,,,,,36.398986078609184,40.37698087578779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.529232478613295,38.74307525768133,,,,,,,,,36.398986078609184,37.762068672672896,38.38798347719849,37.13615386814732,#000000,,37.762068672672896,
2022-03-07 00:00:00+00:00,35.3,35.43,34.69,35.02,1200073,,,,,,,,,,,,,,,,,,,,,,,,,,36.31662037508039,40.243884099872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.50001641688194,38.60554667196686,,,,,,,,,36.31662037508039,37.6665168909503,38.28025223747619,37.052781544424406,#000000,,37.6665168909503,
2022-03-08 00:00:00+00:00,35.45,36.27,34.46,35.25,832414,,,,,,,,,,,,,,,,,,,,,,,,,,36.276541080834065,40.159856878759285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4947368611704,38.52269391538284,,,,,,,,,36.276541080834065,37.61345718403665,38.218198979796675,37.00871538827662,#000000,,37.61345718403665,
2022-03-09 00:00:00+00:00,34.75,36.13,34.69,36.0,1052368,,,,,,,,,,,,,,,,,,,,,,,,,,36.22001422795145,40.05334638273797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.476793671853386,38.41745155703441,,,,,,,,,36.22001422795145,37.541901459894305,38.13668030534471,36.9471226144439,#000000,,37.541901459894305,
2022-03-10 00:00:00+00:00,33.8,34.51,33.63,34.25,748858,,,,,,,,,,,,,,,,,,,,,,,,,,36.14004848168285,39.96211689004925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.416601128717,38.31992800565429,,,,,,,,,36.14004848168285,37.45967362652585,38.05108268586605,36.86826456718565,#000000,,37.45967362652585,
2022-03-11 00:00:00+00:00,33.73,34.08,33.42,34.03,723617,,,,,,,,,,,,,,,,,,,,,,,,,,36.060129430682814,39.873142816816205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.35401199411612,38.22475774771102,,,,,,,,,36.060129430682814,37.37801049733154,37.96663612374951,36.789384870913565,#000000,,37.37801049733154,
2022-03-14 00:00:00+00:00,33.35,33.83,33.095,33.78,636356,,,,,,,,,,,,,,,,,,,,,,,,,,35.98505793424265,39.79302043304533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.292578702029246,38.13855935691916,,,,,,,,,35.98505793424265,37.30230410655909,37.88903918364399,36.7155690294742,#000000,,37.30230410655909,
2022-03-15 00:00:00+00:00,33.66,33.81,32.69,33.27,667913,,,,,,,,,,,,,,,,,,,,,,,,,,35.90961792464907,39.71054539959208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.23093170203142,38.050645732417095,,,,,,,,,35.90961792464907,37.22543518967242,37.810081662120574,36.640788717224254,#000000,,37.22543518967242,
2022-03-16 00:00:00+00:00,33.76,34.425,33.09,33.99,870976,,,,,,,,,,,,,,,,,,,,,,,,,,35.83114091134161,39.61226976056296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.171332915236555,37.94953110020759,,,,,,,,,35.83114091134161,37.141068671837175,37.72170533595229,36.56043200772207,#000000,,37.141068671837175,
2022-03-17 00:00:00+00:00,34.1,34.78,33.53,33.65,763256,,,,,,,,,,,,,,,,,,,,,,,,,,35.77865078819814,39.53417447828294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.135893918937434,37.87241164656726,,,,,,,,,35.77865078819814,37.080282707996446,37.65641263324054,36.50415278275234,#000000,,37.080282707996446,
2022-03-18 00:00:00+00:00,33.8,34.12,33.38,33.79,1143203,,,,,,,,,,,,,,,,,,,,,,,,,,35.68943873148644,39.413544742092135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.069077637016605,37.75168691705251,,,,,,,,,35.68943873148644,36.98093700691192,37.55149173678929,36.41038227703456,#000000,,36.98093700691192,
2022-03-21 00:00:00+00:00,33.46,34.44,33.37,33.75,948839,,,,,,,,,,,,,,,,,,,,,,,,,,35.620834152516615,39.31702019701585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.01799151981152,37.65651235970672,,,,,,,,,35.620834152516615,36.903089557262675,37.468927174766236,36.33725193975911,#000000,,36.903089557262675,
2022-03-22 00:00:00+00:00,33.98,34.505,33.395,33.72,1630571,,,,,,,,,,,,,,,,,,,,,,,,,,35.525350039342726,39.16441133765898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.95165669612287,37.511128737721634,,,,,,,,,35.525350039342726,36.788136702711554,37.34488068850085,36.23139271692225,#000000,,36.788136702711554,
2022-03-23 00:00:00+00:00,31.73,34.25,31.46,34.04,1530834,,,,,,,,,,,,,,,,,,,,,,,,,,35.369394747304675,38.990292660122776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.814253810279716,37.33197325426121,,,,,,,,,35.369394747304675,36.62647861799209,37.17984370371373,36.07311353227046,#000000,,36.62647861799209,
2022-03-24 00:00:00+00:00,30.8,32.08,30.22,31.68,1324667,,,,,,,,,,,,,,,,,,,,,,,,,,35.185399834182064,38.81489350749883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.64072193801061,37.14369077468029,,,,,,,,,35.185399834182064,36.446176513592945,37.00014667084045,35.89220635634545,#000000,,36.446176513592945,
2022-03-25 00:00:00+00:00,30.88,31.01,30.28,30.88,963094,,,,,,,,,,,,,,,,,,,,,,,,,,35.05185951788867,38.68725859401088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.514223582240845,37.007123463337166,,,,,,,,,35.05185951788867,36.31511628936939,36.86955905594978,35.760673522789006,#000000,,36.31511628936939,
2022-03-28 00:00:00+00:00,31.4,31.585,30.55,31.0,986709,,,,,,,,,,,,,,,,,,,,,,,,,,34.93662379873948,38.56783969582931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40739559254351,36.8828084294079,,,,,,,,,34.93662379873948,36.19866687913005,36.7522317472844,35.645102010975705,#000000,,36.19866687913005,
2022-03-29 00:00:00+00:00,31.51,32.64,31.26,31.84,1039953,,,,,,,,,,,,,,,,,,,,,,,,,,34.84136660805608,38.456323793841094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.322373267534154,36.771138960169544,,,,,,,,,34.84136660805608,36.097800657400214,36.648845200948585,35.54675611385185,#000000,,36.097800657400214,
2022-03-30 00:00:00+00:00,30.35,31.58,30.06,31.44,953920,,,,,,,,,,,,,,,,,,,,,,,,,,34.72801647085955,38.34023641850453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.21597578389759,36.65040530805171,,,,,,,,,34.72801647085955,35.98365849532835,36.534126444682045,35.433190545974654,#000000,,35.98365849532835,
2022-03-31 00:00:00+00:00,30.36,30.67,30.065,30.44,1341315,,,,,,,,,,,,,,,,,,,,,,,,,,34.56769316253197,38.17661487016887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.064706648562144,36.480428812015894,,,,,,,,,34.56769316253197,35.82236087331972,36.37215401635042,35.27256773028902,#000000,,35.82236087331972,
2022-04-01 00:00:00+00:00,30.89,30.9,29.38,30.75,1954388,,,,,,,,,,,,,,,,,,,,,,,,,,34.35538106167751,37.9506019271175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.86577183010706,36.24954193112905,,,,,,,,,34.35538106167751,35.60532418750778,36.15299149439751,35.057656880618055,#000000,,35.60532418750778,
2022-04-04 00:00:00+00:00,31.13,31.43,30.81,31.0,1043013,,,,,,,,,,,,,,,,,,,,,,,,,,34.27003706107469,37.846457819594434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.788764075004636,36.14788714722152,,,,,,,,,34.27003706107469,35.51328652572382,36.05824744033456,34.96832561111307,#000000,,35.51328652572382,
2022-04-05 00:00:00+00:00,30.75,31.12,30.52,30.94,1359040,,,,,,,,,,,,,,,,,,,,,,,,,,34.15450628302384,37.709066565826504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6831529702784,36.0131002285622,,,,,,,,,34.15450628302384,35.38995651192273,35.93178642442517,34.8481265994203,#000000,,35.38995651192273,
2022-04-06 00:00:00+00:00,29.74,30.73,29.5,30.5,1392862,,,,,,,,,,,,,,,,,,,,,,,,,,34.017219798564945,37.557907396922715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.55421707080708,35.86152723414579,,,,,,,,,34.017219798564945,35.247717875110126,35.78756359774383,34.70787215247643,#000000,,35.247717875110126,
2022-04-07 00:00:00+00:00,29.57,29.95,28.73,29.74,1760067,,,,,,,,,,,,,,,,,,,,,,,,,,33.83323972367943,37.361315539009624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.37939665477786,35.662898998721104,,,,,,,,,33.83323972367943,35.059212729047005,35.597277631344525,34.521147826749484,#000000,,35.059212729047005,
2022-04-08 00:00:00+00:00,30.1,30.745,29.47,29.84,1362519,,,,,,,,,,,,,,,,,,,,,,,,,,33.72128641650379,37.228159470348444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.275687831947025,35.533386527778575,,,,,,,,,33.72128641650379,34.93963006164446,35.474722943426116,34.4045371798628,#000000,,34.93963006164446,
2022-04-11 00:00:00+00:00,30.86,31.9,30.07,30.07,2353287,,,,,,,,,,,,,,,,,,,,,,,,,,33.58431474037762,37.03508738206557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.154716953649725,35.35579815668712,,,,,,,,,33.58431474037762,34.78247930819501,35.309701061221595,34.25525755516843,#000000,,34.78247930819501,
2022-04-12 00:00:00+00:00,30.51,31.37,30.35,30.98,992551,,,,,,,,,,,,,,,,,,,,,,,,,,33.52643678911725,36.9546079518942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.10309524258552,35.28173911895232,,,,,,,,,33.52643678911725,34.71646977563732,35.24052237050572,34.19241718076892,#000000,,34.71646977563732,
2022-04-13 00:00:00+00:00,30.27,30.62,30.08,30.12,867706,,,,,,,,,,,,,,,,,,,,,,,,,,33.47038767285377,36.88127478176775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0520281856093,35.21310292972163,,,,,,,,,33.47038767285377,34.65419839248811,35.17583122731076,34.132565557665465,#000000,,34.65419839248811,
2022-04-14 00:00:00+00:00,29.72,30.59,29.66,30.35,913680,,,,,,,,,,,,,,,,,,,,,,,,,,33.40741999500015,36.80195225149532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.99391923924744,35.13806571635096,,,,,,,,,33.40741999500015,34.585339300523465,35.10468612324773,34.0659924777992,#000000,,34.585339300523465,
2022-04-18 00:00:00+00:00,28.17,29.81,28.12,29.7,1190759,,,,,,,,,,,,,,,,,,,,,,,,,,33.29898199006063,36.682209327580175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.890284098904,35.01974055196481,,,,,,,,,33.29898199006063,34.4728039921274,34.9905956588204,33.9550123254344,#000000,,34.4728039921274,
2022-04-19 00:00:00+00:00,29.08,29.2,27.82,28.0,3847493,,,,,,,,,,,,,,,,,,,,,,,,,,32.9803893002931,36.3183967325746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.58714764213518,34.665481327600254,,,,,,,,,32.9803893002931,34.137853750650784,34.64939301643385,33.62631448486772,#000000,,34.137853750650784,
2022-04-20 00:00:00+00:00,28.26,29.36,28.16,29.31,2818529,,,,,,,,,,,,,,,,,,,,,,,,,,32.768507634955135,36.068800722879864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.38614549118929,34.42596711125508,,,,,,,,,32.768507634955135,33.91235524006984,34.4186541789175,33.406056301222186,"rgba(239, 83, 80, 0.5)",5.658775412681732,33.91235524006984,-0.9988654484153051
2022-04-21 00:00:00+00:00,28.46,28.89,28.22,28.48,2662566,,,,,,,,,,,,,,,,,,,,,,,,,,32.58327485065125,35.845318838470114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.21082920843158,34.2139239991957,,,,,,,,,32.58327485065125,33.71333672418716,34.21429684456068,33.21237660381364,"rgba(239, 83, 80, 0.5)",5.729471972274689,33.71333672418716,-0.9168971852220269
2022-04-22 00:00:00+00:00,27.35,28.6,26.92,28.6,1960020,,,,,,,,,,,,,,,,,,,,,,,,,,32.42891704494307,35.66987996433522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06251534862482,34.04412808363744,,,,,,,,,32.42891704494307,33.55136011038514,34.04939850463914,33.05332171613113,"rgba(239, 83, 80, 1.0)",5.818941924191826,33.55136011038514,-1.0657195399396302
