date,Open,High,Low,Close,Volume,aVWAP_OB_bull_756,aVWAP_OB_bull_736,aVWAP_OB_bull_615,aVWAP_OB_bull_404,aVWAP_OB_bull_163,aVWAP_OB_bear_860,aVWAP_OB_bear_840,aVWAP_OB_bear_791,aVWAP_OB_bear_471,aVWAP_OB_bear_170,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-06 15:00:00+00:00,5.89,5.89,5.89,5.89,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-06 16:00:00+00:00,5.89,5.89,5.765,5.765,8.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-8.0,-0.12403100775193798,False,False,False,False,0.12403100775193798,False,False,False,False
2024-12-06 17:00:00+00:00,5.765,5.765,5.765,5.765,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-8.0,-0.2461390541433808,False,False,False,False,0.12210804639144282,False,False,False,False
2024-12-06 18:00:00+00:00,5.765,5.765,5.765,5.765,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-8.0,-0.36635395252875474,False,False,False,False,0.12021489838537394,False,False,False,False
2024-12-06 19:00:00+00:00,5.765,6.66,5.765,6.66,200.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,25.858082217650534,-26.296757967153678,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,192.0,2.616070139758513,False,False,False,False,3.219126295309632,False,False,False,False
2024-12-06 20:00:00+00:00,6.66,6.66,6.06,6.06,8.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,33.97809804359932,-20.289970249903433,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,184.0,5.428224091080086,False,False,False,False,3.293248368250568,False,False,False,False
2024-12-09 15:00:00+00:00,6.06,6.22,6.06,6.22,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,41.150729408886015,-15.064020232389538,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,186.0,8.227786508272644,False,False,False,False,3.2731980059521097,False,False,False,False
2024-12-09 16:00:00+00:00,6.22,6.22,6.09,6.09,100.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,44.824870461004856,-12.87528771386517,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,86.0,9.43355726008237,False,False,False,False,4.7728383469451,False,False,False,False
2024-12-09 17:00:00+00:00,6.09,6.09,6.035,6.035,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,46.85641951058573,-11.830674839665804,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,84.0,10.589626139771015,False,False,False,False,4.729848605131998,False,False,False,False
2024-12-09 18:00:00+00:00,6.035,6.05,6.035,6.05,102.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,48.46399575905164,-10.801127446191117,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,186.0,13.309166819774564,False,False,False,False,6.23791296784313,False,False,False,False
2024-12-09 19:00:00+00:00,6.05,6.05,6.05,6.05,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,49.612264507955864,-9.892592153293847,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,186.0,15.98654407838271,False,False,False,False,6.1412011388843215,False,False,False,False
2024-12-09 20:00:00+00:00,6.05,6.07,6.01,6.03,115.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,50.161789271100474,-9.291318890936964,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,71.0,16.839465875617087,False,False,False,False,7.8289344545605335,False,False,False,False
2024-12-10 15:00:00+00:00,6.03,6.03,6.03,6.03,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,50.55430695906091,-8.632988214685888,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,71.0,17.67916407909589,False,False,False,False,7.7075556258076565,False,False,False,False
2024-12-10 16:00:00+00:00,6.03,6.03,6.03,6.03,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,50.83467673617551,-7.936187588969375,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,71.0,18.505843705776574,False,False,False,False,7.588058639361026,False,False,False,False
