date,Open,High,Low,Close,Volume,aVWAP_peak_599,aVWAP_peak_576,aVWAP_peak_546,aVWAP_peak_533,aVWAP_peak_495,aVWAP_peak_482,aVWAP_peak_445,aVWAP_peak_419,aVWAP_peak_385,aVWAP_peak_365,aVWAP_peak_343,aVWAP_valley_609,aVWAP_valley_593,aVWAP_valley_592,aVWAP_valley_556,aVWAP_valley_541,aVWAP_valley_529,aVWAP_valley_499,aVWAP_valley_486,aVWAP_valley_449,aVWAP_valley_427,aVWAP_valley_397,aVWAP_valley_375,aVWAP_valley_355,aVWAP_valley_317,aVWAP_valley_292,aVWAP_valley_256,aVWAP_valley_233,aVWAP_valley_221,aVWAP_valley_178,aVWAP_valley_160,aVWAP_valley_127,aVWAP_valley_111,aVWAP_valley_88,aVWAP_valley_87,aVWAP_valley_51,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,5.41,5.41,5.36,5.375,808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,808.0,False,False,False,False
2023-10-31 16:00:00+00:00,5.415,5.57,5.37,5.43,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,894.0,13.86046511627907,False,False,False,False,809.3333333333334,False,False,False,False
2023-11-01 16:00:00+00:00,5.52,5.57,5.36,5.36,1755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,-1.0,5.57,5.36,4.0,,,False,False,False,False,,,False,False,False,False,-861.0,0.2967369749414086,False,False,False,False,823.9948320413437,False,False,False,False
2023-11-02 16:00:00+00:00,5.525,5.525,5.29,5.29,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1290.0,-19.707863598313498,False,False,False,False,817.8708811569817,False,False,False,False
2023-11-03 16:00:00+00:00,5.9,6.09,5.895,5.905,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-498.0,-27.123245558029566,False,False,False,False,817.4697822243153,False,False,False,False
2023-11-06 16:00:00+00:00,5.905,5.905,5.835,5.86,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1018.0,-42.48567585945546,False,False,False,False,812.8578476161863,False,False,False,False
2023-11-06 20:00:00+00:00,5.86,5.87,5.84,5.87,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-676.0,-52.30760336551041,False,False,False,False,805.5577259477183,False,False,False,False
2023-11-07 16:00:00+00:00,5.87,5.96,5.865,5.95,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-604.0,-60.860973855967615,False,False,False,False,794.1847379485288,False,False,False,False
2023-11-07 20:00:00+00:00,5.95,6.0,5.95,5.96,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-216.0,-63.26623007525494,False,False,False,False,787.8873001508772,False,False,False,False
2023-11-08 16:00:00+00:00,5.96,5.96,5.84,5.84,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-416.0,-68.73497069424323,False,False,False,False,778.7727683655922,False,False,False,False
