date,Close,High,Low,Open,Volume,aVWAP_peak_164,aVWAP_peak_124,aVWAP_peak_87,aVWAP_peak_33,aVWAP_valley_170,aVWAP_valley_136,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,9.35,9.67,9.17,9.43,38800408,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,8.86,9.49,8.47,9.32,38304735,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,9.04,9.35,8.51,8.82,30513063,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,8.54,9.32,8.52,8.94,34796318,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,7.88,8.3791,7.44,8.23,53888995,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,7.37,8.35,7.13,7.52,64048909,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,7.04,7.587,6.985,7.41,37680919,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,6.65,7.215,6.64,6.98,30776152,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,6.72,6.72,5.8,6.47,33646398,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,6.48,7.0,6.45,6.68,27994136,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,6.24,6.77,6.2,6.51,31179246,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,7.03,7.12,5.88,6.24,33913602,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,7.39,7.8599,7.08,7.28,45658833,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,6.75,7.97,6.52,7.35,76959557,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,6.8,7.18,6.6,6.8,36803833,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,6.68,7.03,6.5996,6.73,20012372,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,6.06,6.74,5.905,6.64,28544952,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,5.72,6.095,5.57,5.97,30046025,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,5.61,6.13,5.545,5.69,31895786,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,5.83,5.87,4.7008,5.51,63089295,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,5.89,6.25,5.68,5.77,61148798,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,6.57,6.7696,5.62,5.91,57675860,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,5.83,6.51,5.635,6.5,49256875,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,5.54,6.19,5.49,5.91,50391664,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,5.19,5.505,5.0,5.3,41768987,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,5.75,5.76,5.13,5.4,39544645,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,5.45,5.995,5.255,5.76,46415533,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,5.94,6.11,5.26,5.36,28567556,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,5.75,5.94,5.5,5.85,33499712,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,5.93,6.251,5.73,5.83,25531643,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,6.13,6.17,5.625,5.92,23436370,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,6.75,6.77,6.0,6.08,27235290,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,6.78,7.15,6.57,6.84,30800799,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,6.37,7.2,6.35,6.69,29150209,,,,6.640000000000001,,,6.640000000000001,,#000000
