date,Open,High,Low,Close,Volume,aVWAP_OB_bull_870,aVWAP_OB_bull_847,aVWAP_OB_bull_812,aVWAP_OB_bull_716,aVWAP_OB_bull_685,aVWAP_OB_bear_422,aVWAP_OB_bear_174,aVWAP_OB_bear_91,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,132.51,132.855,130.42,131.55,845895.0,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,131.6375,131.6375,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,845895.0,False,False,False,False
2024-12-16 16:00:00+00:00,131.53,132.165,130.7,131.385,525746.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,131.4325,131.4325,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-525746.0,-8151.100775193799,False,False,False,False,840931.449612403,False,False,False,False
2024-12-16 17:00:00+00:00,131.385,131.56,130.455,131.47,651245.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.230215827337894,-68.34532374100684,False,False,False,True,True,,,,131.0075,131.4325,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125499.0,-6079.006189531879,False,False,False,False,837990.5744246138,False,False,False,False
2024-12-16 18:00:00+00:00,131.47,132.035,130.71,131.11,706072.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.603738998330325,-66.78613130437986,False,False,False,True,True,,,,131.0075,131.4325,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-580573.0,-14985.889814500377,False,False,False,False,835945.3252087283,False,False,False,False
2024-12-16 19:00:00+00:00,131.11,132.78,131.05,131.915,507050.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.628035759102346,-48.62984107757053,False,False,False,True,True,,,,131.0075,131.91500000000002,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73523.0,-15893.441910399595,False,False,False,False,830846.1728799108,False,False,False,False
2024-12-16 20:00:00+00:00,131.92,132.74,131.52,132.04,533292.0,,,,,,,,,,#000000,,,,43.722486558571205,-35.59004446631776,False,False,False,False,True,,,,131.0075,132.13,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,459769.0,-8518.830407912781,False,False,False,False,826232.9298895246,False,False,False,False
2024-12-17 15:00:00+00:00,127.47,129.3,126.86,128.895,783642.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.36662199869888,-35.59004446631776,False,False,False,True,True,,,,128.08,132.13,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-323873.0,-13408.042339573047,False,False,False,False,825572.6053951134,False,False,False,False
2024-12-17 16:00:00+00:00,128.89,130.62,128.28,129.755,550040.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.7861838249756,-35.59004446631776,False,False,False,True,True,,,,128.08,132.13,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,226167.0,-9693.700597874238,False,False,False,False,821300.7820556542,False,False,False,False
2024-12-17 17:00:00+00:00,129.76,131.59,129.52,130.92,371842.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.245355828453356,-35.59004446631776,False,False,False,True,True,,,,128.08,132.13,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,598009.0,-271.9533017831636,False,False,False,False,814332.428845489,False,False,False,False
2024-12-17 18:00:00+00:00,130.91,131.19,129.255,129.76,365073.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.05510818950843,-35.18328849776796,False,False,False,True,True,,,,128.08,132.13,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,232936.0,3343.6738811902187,False,False,False,False,807367.1663827682,False,False,False,False
