date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_164,aVWAP_BoS_CHoCH_bull_268,aVWAP_BoS_CHoCH_bull_322,aVWAP_BoS_CHoCH_bull_503,aVWAP_BoS_CHoCH_bull_603,aVWAP_BoS_CHoCH_bull_664,aVWAP_BoS_CHoCH_bull_786,aVWAP_BoS_CHoCH_bull_809,aVWAP_BoS_CHoCH_bear_252,aVWAP_BoS_CHoCH_bear_584,aVWAP_BoS_CHoCH_bear_715,aVWAP_BoS_CHoCH_bear_794,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,33.3772105571,33.9245274834,33.0123326062,33.0123326062,154063,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,33.8333079957,34.4208527161,33.2677471718,33.7238446104,496942,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,33.2495032742,34.5630638974,33.2495032742,34.179942049,545307,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,34.4444785634,34.6086736413,33.3954544546,34.0248689199,561231,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,35.101258875,35.1651125164,34.2852093378,34.6634053339,537313,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,35.0830149774,35.3293075943,34.5356980511,35.2016003115,427235,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,35.5573563136,35.9587220596,35.3384295431,35.5299904673,386001,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,36.0134537522,36.5151609347,35.7854050329,35.8310147767,535436,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,36.3600878055,36.9074047319,35.9860879059,36.1958927276,462974,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,37.0168681171,37.181063195,35.2016003115,36.4695511908,372221,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,37.181063195,38.4946238182,37.062477861,37.7283801213,912927,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,37.6097947873,37.8971361736,36.8825930312,37.6554045312,345867,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,37.7557459677,38.7500383838,37.263160734,37.263160734,392341,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,36.6793560126,37.3999899655,36.3053561129,37.2266729389,341027,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,36.5516487297,36.6337462687,34.9461857459,35.3384295431,923337,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,37.4273558119,37.7192581726,35.4843807234,36.4148194982,899857,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,37.4729655557,38.3851604329,37.2175509901,38.2483312014,563104,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,37.7101362238,38.5402335621,37.0168681171,38.0750141747,370468,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,37.1354534512,38.3577945866,36.9530144757,37.3999899655,422415,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,37.3270143754,37.5550630947,36.861794988,37.1536973487,540624,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,39.461550388,39.4797942856,36.9438925269,38.3121848428,850469,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,39.2517455663,40.4467208554,38.8595017691,39.543647927,557335,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,39.2699894638,39.5892576708,38.6588188961,38.6679408449,517388,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,39.2335016687,40.1365745972,38.8321359228,39.4980381831,452155,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,40.0727209558,40.6017939845,39.0679382985,39.2973553101,521020,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,39.4341845417,40.1456965459,38.823013974,40.0818429045,783583,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,39.5345259782,39.9632575705,39.2973553101,39.7716966463,344086,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,39.4524284393,39.9906234168,39.0785197591,39.1514041298,264632,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,41.0031597305,41.3497937839,39.6804771586,39.981501468,619869,,,,,,,,,,,,,40.677810224333335,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,40.2916477263,40.9301841403,40.0818429045,40.902818294,615865,,,,,,,,,,,,,40.55657833070476,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,39.9358917242,39.9906234168,38.941599308,39.662233261,439738,,,,,,,,,,,,,40.311477444827425,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,39.9997453656,40.9900241243,39.8720380828,40.3190135726,391821,,,,,,,,,,,,,40.30688917298493,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,40.3007696751,40.6017939845,39.7260869024,39.9176478266,396001,,,,,,,,,,,,,40.29124088428816,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,39.6166235172,40.26428188,39.5527698758,40.0271112119,284319,,,,,,,,,,,,,40.24156954762907,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,39.2882333614,40.7203793186,38.7865261789,40.7203793186,288947,,,,,,,,,,,,,40.18036614637087,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,39.5710137733,40.0362331607,38.7946447133,39.4706723368,317299,,,,,,,,,,,,,40.112904735914505,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,39.22437972,40.2734038288,38.5311116133,40.2734038288,483715,,,,,,,,,,,,,39.679410570332735,#000000,0,,,0.0,0.0,0.0,0.0
