date,Open,High,Low,Close,Volume,aVWAP_peak_843,aVWAP_valley_846,aVWAP_valley_823,aVWAP_valley_786,aVWAP_valley_766,aVWAP_valley_665,aVWAP_valley_624,aVWAP_valley_594,aVWAP_valley_539,aVWAP_valley_516,aVWAP_valley_453,aVWAP_valley_432,aVWAP_valley_384,aVWAP_OB_bull_846,aVWAP_OB_bull_786,aVWAP_OB_bull_665,aVWAP_OB_bull_539,aVWAP_OB_bull_453,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,239.08,239.08,234.87,234.87,2979.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2979.0,False,False,False,False
2025-01-06 16:00:00+00:00,234.87,235.21,232.11,232.24,2471.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2471.0,-38.310077519379846,False,False,False,False,2971.124031007752,False,False,False,False
2025-01-06 17:00:00+00:00,232.345,233.01,231.92,232.97,2892.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.9319087287214005,-61.8978630930821,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,421.0,-31.188991046211164,False,False,False,False,2969.897301844841,False,False,False,False
2025-01-06 18:00:00+00:00,233.34,234.44,232.935,234.06,1589.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.473759251455597,-49.81700674974918,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2010.0,0.45734990024172006,False,False,False,False,2948.4880413511223,False,False,False,False
2025-01-06 19:00:00+00:00,234.03,234.04,232.27,232.41,2289.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.866217018395474,-46.24720039427193,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-279.0,-3.8753221912348956,False,False,False,False,2938.2634205549807,False,False,False,False
2025-01-06 20:00:00+00:00,232.25,233.785,231.96,232.585,6612.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.99642255750963,-42.511975615898564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6333.0,94.3708068349858,False,False,False,False,2995.2205768254457,False,False,False,False
2025-01-07 15:00:00+00:00,233.27,233.27,228.02,231.91,1693.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.52916849440542,-40.86495603263013,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4640.0,164.8456780468465,False,False,False,False,2975.0311105180745,False,False,False,False
2025-01-07 16:00:00+00:00,232.36,234.08,231.52,231.52,1047.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.08833543145481,-39.90097228711589,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3593.0,217.9953574569729,False,False,False,False,2945.139155316244,False,False,False,False
2025-01-07 17:00:00+00:00,231.52,232.06,230.82,232.03,633.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.485836530802878,-36.164566231542295,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4226.0,280.13496431810506,False,False,False,False,2909.2920366291705,False,False,False,False
2025-01-07 18:00:00+00:00,232.03,232.315,230.35,230.83,513.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.517860004880646,-35.74642512757861,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3713.0,333.3576780496073,False,False,False,False,2872.140222107788,False,False,False,False
