date,Close,High,Low,Open,Volume,aVWAP_peak_157,aVWAP_peak_114,aVWAP_valley_171,aVWAP_valley_151,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,15.0,17.8,14.7,17.0,60852,,,,,,,#000000
2022-01-07 00:00:00+00:00,15.5,16.4,14.25,15.1,53847,,,,,,,#000000
2022-01-14 00:00:00+00:00,13.2,16.8,12.0,16.3,92810,,,,,,,#000000
2022-01-21 00:00:00+00:00,14.8,17.4,11.9,13.2,11484613,,,,,,,#000000
2022-01-28 00:00:00+00:00,18.3,23.5,12.9,13.0,4083380,,,,,,,#000000
2022-02-04 00:00:00+00:00,22.6,23.2,16.602,17.9,305048,,,,,,,#000000
2022-02-11 00:00:00+00:00,22.0,23.3,21.12,22.8,99934,,,,,,,#000000
2022-02-18 00:00:00+00:00,17.6,22.634,17.5,21.9,57582,,,,,,,#000000
2022-02-25 00:00:00+00:00,14.5,17.65,13.219,17.2,31772,,,,,,,#000000
2022-03-04 00:00:00+00:00,12.8,15.399,12.6,14.2,42402,,,,,,,#000000
2022-03-11 00:00:00+00:00,13.1,14.5,12.1,12.8,76329,,,,,,,#000000
2022-03-18 00:00:00+00:00,14.6,15.4,11.2,13.1,76282,,,,,,,#000000
2022-03-25 00:00:00+00:00,13.7,16.5,13.5,14.6,77338,,,,,,,#000000
2022-04-01 00:00:00+00:00,15.9,17.2,13.6,13.7,114232,,,,,,,#000000
2022-04-08 00:00:00+00:00,14.9,17.8,13.7,15.6,71524,,,,,,,#000000
2022-04-15 00:00:00+00:00,14.3,15.4,13.6,14.708,10435,,,,,,,#000000
2022-04-22 00:00:00+00:00,14.2,15.0,13.6,13.7,11142,,,,,,,#000000
2022-04-29 00:00:00+00:00,10.4,15.3,8.9,13.7,44098,,,,,,,#000000
2022-05-06 00:00:00+00:00,9.5,11.6,9.264,11.3,55743,,,,,,,#000000
2022-05-13 00:00:00+00:00,10.3,10.8,8.553,10.2,45925,,,,,,,#000000
2022-05-20 00:00:00+00:00,10.2,11.4,9.6,9.991,78572,,,,,,,#000000
2022-05-27 00:00:00+00:00,12.7,13.8,10.0,10.1,88932,,,,,,,#000000
2022-06-03 00:00:00+00:00,12.5,13.5,11.6,13.1,30279,,,,,,,#000000
2022-06-10 00:00:00+00:00,12.134,14.1,11.6,12.2,64383,,,,,,,#000000
2022-06-17 00:00:00+00:00,11.5,12.5,10.599,11.1,17936,,,,,,,#000000
