date,Open,High,Low,Close,Volume,aVWAP_OB_bull_494,aVWAP_OB_bull_324,aVWAP_OB_bull_196,aVWAP_OB_bull_169,aVWAP_OB_bull_121,aVWAP_OB_bear_860,aVWAP_OB_bear_780,aVWAP_OB_bear_719,aVWAP_OB_bear_614,aVWAP_OB_bear_96,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,42.28,42.405,42.2,42.4,3338.0,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,42.3025,42.3025,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3338.0,False,False,False,False
2024-12-16 16:00:00+00:00,42.4,42.4,42.24,42.3,2389.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,42.3025,42.32,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2389.0,-37.03875968992248,False,False,False,False,3323.2868217054265,False,False,False,False
2024-12-16 17:00:00+00:00,42.3,42.325,42.195,42.2,1623.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,42.260000000000005,42.260000000000005,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4012.0,-98.66606574124151,False,False,False,False,3296.9257857099938,False,False,False,False
2024-12-16 18:00:00+00:00,42.2,42.255,42.14,42.25,823.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.648725212464393,-43.11614730878205,False,False,False,True,True,,,,42.197500000000005,42.260000000000005,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3189.0,-146.57821976075712,False,False,False,False,3258.570347171854,False,False,False,False
2024-12-16 19:00:00+00:00,42.25,42.25,42.11,42.145,1343.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.059080335217853,-41.40575121105179,False,False,False,True,True,,,,42.18,42.260000000000005,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4532.0,-214.5692551133035,False,False,False,False,3228.8715820994216,False,False,False,False
2024-12-16 20:00:00+00:00,42.14,42.15,42.01,42.025,2115.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.122045459645745,-41.40575121105179,False,False,False,True,True,,,,42.08,42.08,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6647.0,-314.2968635611593,False,False,False,False,3211.602255245167,False,False,False,False
2024-12-17 15:00:00+00:00,41.995,42.08,41.93,41.975,1766.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.72905088332168,-41.40575121105179,False,False,False,True,False,,,,42.004999999999995,42.004999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8413.0,-439.8581524981955,False,False,False,False,3189.1898171793505,False,False,False,False
2024-12-17 16:00:00+00:00,41.975,42.03,41.815,41.955,1024.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.305498548222747,-41.40575121105179,False,False,False,True,False,,,,41.9225,42.004999999999995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9437.0,-579.3487237772932,False,False,False,False,3155.6209828044766,False,False,False,False
2024-12-17 17:00:00+00:00,41.955,41.98,41.85,41.855,1988.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.364429963667668,-39.387903292411835,False,False,False,True,False,,,,41.915,42.004999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11425.0,-747.4983559667925,False,False,False,False,3137.518331908283,False,False,False,False
2024-12-17 18:00:00+00:00,41.855,41.86,41.76,41.83,1743.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.603826676705368,-40.11739713057489,False,False,False,True,False,,,,41.81,42.004999999999995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13168.0,-940.0642729285476,False,False,False,False,3115.897892653891,False,False,False,False
2024-12-17 19:00:00+00:00,41.83,41.97,41.8,41.93,1314.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.896122938464607,-38.94064187995378,False,False,False,True,True,,,,41.81,42.004999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11854.0,-1109.2725787746165,False,False,False,False,3087.9614912173965,False,False,False,False
2024-12-17 20:00:00+00:00,41.93,41.96,41.78,41.9,5899.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.488144645502054,-35.951464471330475,False,False,False,True,True,,,,41.81,42.004999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17753.0,-1367.3148643750098,False,False,False,False,3131.543483601623,False,False,False,False
2024-12-18 15:00:00+00:00,41.84,41.93,41.74,41.91,456.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.509840986898094,-33.48017375038579,False,False,False,True,True,,,,41.81,42.004999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17297.0,-1614.286726942839,False,False,False,False,3090.0621892822182,False,False,False,False
2024-12-18 16:00:00+00:00,41.91,41.93,41.68,41.69,2090.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.143461499775686,-33.48017375038579,False,False,False,True,True,,,,41.81,42.004999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19387.0,-1889.8326691607795,False,False,False,False,3074.557349138308,False,False,False,False
2024-12-18 17:00:00+00:00,41.69,41.77,41.64,41.705,365.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.025660161779655,-33.48017375038579,False,False,False,True,False,,,,41.81,41.30708333333333,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19022.0,-2155.4476665381317,False,False,False,False,3032.548708066396,False,False,False,False
2024-12-18 18:00:00+00:00,41.705,41.74,41.62,41.705,1115.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.947125936448966,-33.48017375038579,False,False,False,True,False,,,,41.81,41.28104166666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19022.0,-2416.9446019406414,False,False,False,False,3002.8192707320336,False,False,False,False
2024-12-18 19:00:00+00:00,41.64,41.65,41.145,41.18,1454.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.401705409145492,-30.26554896587068,False,False,False,True,False,,,,41.81,40.91104166666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20476.0,-2696.9299569493137,False,False,False,False,2978.8065688602187,False,False,False,False
2024-12-18 20:00:00+00:00,41.19,41.335,41.055,41.075,4547.0,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.729226830807061,-32.78089550967842,False,False,False,True,False,,,,41.710625,40.679375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25023.0,-3043.070577771805,False,False,False,False,3003.1196453119983,False,False,False,False
2024-12-19 15:00:00+00:00,41.14,41.34,41.01,41.33,1006.0,,,,,,,,,,,41.22666666666667,"rgba(239, 83, 80, 0.5)",,41.22666666666667,,18.155812873656842,-36.79769278586171,False,False,False,True,True,,,,41.710625,40.621874999999996,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24017.0,-3368.247778116428,False,False,False,False,2972.1565500358433,False,False,False,False
2024-12-19 16:00:00+00:00,41.3,41.485,41.23,41.35,267.0,,,,,,,,,,,41.25358339879549,"rgba(239, 83, 80, 0.5)",,41.25358339879549,,22.251213235534046,-33.21041415379407,False,False,False,True,True,,,,41.710625,40.79604166666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23750.0,-3684.2439365952428,False,False,False,False,2930.2161384073806,False,False,False,False
2024-12-19 17:00:00+00:00,41.34,41.415,41.3,41.315,303.0,,,,,,,,,,,41.27083862098139,"rgba(239, 83, 80, 0.5)",,41.27083862098139,,24.59362550305073,-31.208975924534048,False,False,False,True,True,,,,41.710625,40.799166666666665,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24053.0,-4000.038604244929,False,False,False,False,2889.4841052537777,False,False,False,False
2024-12-19 18:00:00+00:00,41.315,41.48,41.29,41.44,857.0,,,,,,,,,,,41.31750856281682,"rgba(239, 83, 80, 0.5)",,41.31750856281682,,29.293553918333902,-26.965159678160067,False,False,False,True,True,,,,41.710625,40.807916666666664,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23196.0,-4297.650408830279,False,False,False,False,2857.972723776975,False,False,False,False
2024-12-19 19:00:00+00:00,41.44,41.45,41.22,41.23,1489.0,,,,,,,,,,,41.31086138024817,"rgba(239, 83, 80, 0.5)",,41.31086138024817,,29.834002918671363,-26.520318822098474,False,False,False,True,True,,,,41.710625,40.745416666666664,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24685.0,-4613.733348228259,False,False,False,False,2836.748340462603,False,False,False,False
