date,Open,High,Low,Close,Volume,aVWAP_peak_371,aVWAP_peak_271,aVWAP_peak_230,aVWAP_valley_376,aVWAP_valley_357,aVWAP_OB_bear_230,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-27 17:00:00+00:00,15.35,15.4,15.24,15.255,2168.0,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2168.0,False,False,False,False
2023-11-28 17:00:00+00:00,15.135,15.135,14.86,14.885,7463.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7463.0,-115.70542635658914,False,False,False,False,2250.093023255814,False,False,False,False
2023-11-29 17:00:00+00:00,14.99,15.27,14.98,15.245,8130.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.41935483870964,-76.12903225806446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,667.0,-103.57045850609938,False,False,False,False,2341.254371732468,False,False,False,False
2023-11-30 17:00:00+00:00,15.475,15.515,15.145,15.38,5287.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.906947993296306,-61.3482629350655,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5954.0,-9.654637443989316,False,False,False,False,2386.924846589329,False,False,False,False
2023-12-01 17:00:00+00:00,15.49,15.57,15.42,15.44,7547.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.645489033774346,-49.765734813716925,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13501.0,199.8128763148322,False,False,False,False,2466.9260117584863,False,False,False,False
2023-12-04 17:00:00+00:00,15.64,15.86,15.42,15.815,13848.0,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.206314928251615,-37.124390823030595,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27349.0,620.7305061394085,False,False,False,False,2643.3767712661065,False,False,False,False
2023-12-05 17:00:00+00:00,15.71,15.715,15.13,15.13,18247.0,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.81314908501025,-37.124390823030595,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9102.0,752.2230564318207,False,False,False,False,2885.293410471283,False,False,False,False
2023-12-06 17:00:00+00:00,14.99,15.325,14.97,15.19,17713.0,,,,,,,,,#000000,,,,49.310568854212136,-37.124390823030595,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26815.0,1156.2971175724126,False,False,False,False,3115.180334339945,False,False,False,False
2023-12-07 17:00:00+00:00,15.315,15.51,15.28,15.355,6368.0,,,,,,,,,#000000,,,,50.310851812630204,-33.21145067687033,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33183.0,1652.8351467573366,False,False,False,False,3165.611646985837,False,False,False,False
2023-12-08 17:00:00+00:00,15.27,15.685,15.22,15.63,20638.0,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.733598525545915,-26.808183245343816,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53821.0,2461.6439041719514,False,False,False,False,3436.5013888930334,False,False,False,False
