date,Close,High,Low,Open,Volume,aVWAP_OB_bull_108,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-14 00:00:00+00:00,24.7696732894,24.7696732894,24.7696732894,24.7696732894,3,,,#000000,,,,,,False,False,False,False,False,,,24.7696732894,24.7696732894,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3.0,False,False,False,False
2025-01-15 00:00:00+00:00,24.7597555023,24.7597555023,24.7597555023,24.7597555023,4,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,24.7597555023,24.7696732894,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4,-0.1568627450980392,False,False,False,False,3.0392156862745097,False,False,False,False
2025-01-16 00:00:00+00:00,24.6091043162,24.6091043162,24.6091043162,24.6091043162,2,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,24.6091043162,24.6091043162,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6,-0.3860053825451749,False,False,False,False,2.998462129950019,False,False,False,False
2025-01-17 00:00:00+00:00,25.0027412863,25.0027412863,25.0027412863,25.0027412863,29,,,"rgba(239, 83, 80, 0.5)",,,,24.353187624238075,-27.676244677781764,False,False,False,True,True,,,24.6091043162,25.0027412863,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23,0.5310928677507143,False,False,False,False,4.018130281716685,False,False,False,False
2025-01-21 00:00:00+00:00,25.0295193115,25.0295193115,25.0295193115,25.0295193115,2,,,"rgba(239, 83, 80, 0.5)",,,,41.05414534602234,-13.719988300826081,False,False,False,True,True,,,25.0295193115,25.0295193115,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25,1.4906578533291177,False,False,False,False,3.9389879177277956,False,False,False,False
2025-01-22 00:00:00+00:00,25.4416033656,26.1829579515,25.4416033656,26.1829579515,6558,,,"rgba(38, 166, 154, 0.5)",,,,56.16760937722245,-1.6394073826111537,False,False,True,False,True,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6583,259.5890634277083,False,False,False,False,260.9609883915424,False,False,False,False
2025-01-23 00:00:00+00:00,25.3256644344,25.3256644344,25.2903571123,25.2903571123,1046,,,"rgba(38, 166, 154, 0.5)",,,,62.604166984328145,2.3714631721025157,False,False,True,False,True,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5537,466.5463550579942,False,False,False,False,291.74683198403096,False,False,False,False
2025-01-24 00:00:00+00:00,25.4985314636,25.4985314636,25.3796171962,25.4391239188,1122,,,"rgba(38, 166, 154, 0.5)",,,,68.29850842603548,6.191013035401603,False,False,True,False,True,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6659,709.3876744674847,False,False,False,False,324.30577974936307,False,False,False,False
2025-01-27 00:00:00+00:00,25.433569958,25.6771508093,25.433569958,25.6771508093,425,,,"rgba(38, 166, 154, 0.5)",,,,70.33465391337117,7.091860452415638,False,False,True,False,True,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6234,926.0391382138579,False,False,False,False,328.25457270036844,False,False,False,False
2025-01-28 00:00:00+00:00,25.342822206,25.342822206,25.342822206,25.342822206,45,,,"rgba(38, 166, 154, 0.5)",,,,69.40005977042198,7.091860452415638,False,False,True,False,True,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6189,1132.429760244687,False,False,False,False,317.14655024153046,False,False,False,False
2025-01-29 00:00:00+00:00,25.3687076304,25.3687076304,25.3687076304,25.3687076304,45,,,"rgba(38, 166, 154, 0.5)",,,,69.08197941867243,7.091860452415638,False,False,True,False,True,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6234,1332.4913382743073,False,False,False,False,306.47413650656847,False,False,False,False
2025-01-30 00:00:00+00:00,25.5275905798,25.5275905798,25.5275905798,25.5275905798,0,,,"rgba(38, 166, 154, 0.5)",,,,70.55118672839774,7.091860452415638,False,False,True,False,True,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6234,1524.7073642243345,False,False,False,False,294.4555429180756,False,False,False,False
2025-01-31 00:00:00+00:00,25.3847744455,25.3847744455,25.3847744455,25.3847744455,5,,,"rgba(38, 166, 154, 0.5)",,,,68.1874012645535,7.091860452415638,False,False,True,False,True,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6229,1709.1894283723998,False,False,False,False,283.10434515658244,False,False,False,False
2025-02-03 00:00:00+00:00,25.1083657189,25.1083657189,25.1083657189,25.1083657189,0,,,"rgba(38, 166, 154, 0.5)",,,,61.8490711804691,7.091860452415638,False,False,True,False,False,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6229,1886.4369017695606,False,False,False,False,272.0022139739714,False,False,False,False
2025-02-04 00:00:00+00:00,25.2289660101,25.2289660101,25.2289660101,25.2289660101,0,,,"rgba(38, 166, 154, 0.5)",,,,59.27571232192912,7.091860452415638,False,False,True,False,False,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6229,2056.733493857029,False,False,False,False,261.33546048479604,False,False,False,False
2025-02-05 00:00:00+00:00,25.0256513745,25.0256513745,25.0256513745,25.0256513745,38,,25.0256513745,"rgba(38, 166, 154, 0.5)",,25.0256513745,,54.79693331032061,17.481522226324785,False,False,True,False,False,,,25.0295193115,25.81228065855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6191,2218.8615921371456,False,False,False,False,252.57720713245112,False,False,False,False
2025-02-06 00:00:00+00:00,25.6903414661,25.6903414661,25.6903414661,25.6903414661,2,,25.05888587908,"rgba(38, 166, 154, 0.5)",,25.05888587908,,58.22274603128979,17.481522226324785,False,False,True,False,False,,,25.0295193115,25.81228065855,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6193,2374.7101571513754,False,False,False,False,242.75064999000207,False,False,False,False
2025-02-07 00:00:00+00:00,26.0307199195,26.0307199195,26.0307199195,26.0307199195,2,,25.10516369052857,"rgba(38, 166, 154, 0.5)",,25.10516369052857,,62.44735828957174,17.481522226324785,False,False,True,False,True,,,26.83892747467857,25.81228065855,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6195,2524.5254451062237,False,False,False,False,233.30944802960985,False,False,False,False
2025-02-10 00:00:00+00:00,26.4436965745,26.4436965745,26.4436965745,26.4436965745,0,,25.10516369052857,"rgba(38, 166, 154, 0.5)",,25.10516369052857,,67.0293131718964,17.481522226324785,False,False,True,False,True,,,27.334660978921423,25.81228065855,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6195,2668.4656237295094,False,False,False,False,224.16005791080164,False,False,False,False
2025-02-11 00:00:00+00:00,26.2051737946,26.2051737946,26.2051737946,26.2051737946,6,,25.2426649535375,"rgba(38, 166, 154, 0.5)",,25.2426649535375,,67.45168121448033,17.481522226324785,False,False,True,False,True,,,26.90008480042857,25.81228065855,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6189,2806.52579534796,False,False,False,False,215.60476152214278,False,False,False,False
2025-02-12 00:00:00+00:00,26.6243986555,26.6243986555,26.6243986555,26.6243986555,1,,25.270863600516325,"rgba(38, 166, 154, 0.5)",,25.270863600516325,,69.49732605654188,7.835863305373657,False,False,True,False,True,,,27.376733648671422,25.872063662328575,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6190,2939.2110582754913,False,False,False,False,207.18888852127444,False,False,False,False
