date,Open,High,Low,Close,Volume,aVWAP_OB_bull_854,aVWAP_OB_bull_768,aVWAP_OB_bull_731,aVWAP_OB_bull_599,aVWAP_OB_bull_294,aVWAP_OB_bear_838,aVWAP_OB_bear_507,aVWAP_OB_bear_270,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,8.215,8.445,8.215,8.425,27199.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,27199.0,False,False,False,False
2024-12-05 16:00:00+00:00,8.425,8.455,8.13,8.145,15952.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-15952.0,-247.31782945736433,False,False,False,False,27024.62790697674,False,False,False,False
2024-12-05 17:00:00+00:00,8.14,8.355,8.12,8.335,12006.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,12.21151037101959,-74.42302074203917,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-3946.0,-304.6617390781804,False,False,False,False,26791.780962682526,False,False,False,False
2024-12-05 18:00:00+00:00,8.325,8.375,8.275,8.345,11001.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,21.329058709293726,-65.04764223436959,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,7055.0,-190.5584563017745,False,False,False,False,26546.96265318357,False,False,False,False
2024-12-05 19:00:00+00:00,8.345,8.355,8.19,8.225,14570.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,24.79459348804243,-60.68138937666801,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-7515.0,-304.1156895374059,False,False,False,False,26361.27330972336,False,False,False,False
2024-12-05 20:00:00+00:00,8.225,8.3,8.14,8.15,26730.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,25.9078252029366,-58.04998433694468,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-34245.0,-830.3309501647329,False,False,False,False,26366.990002595867,False,False,False,False
2024-12-06 15:00:00+00:00,8.02,8.18,7.955,8.045,9282.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,25.227877533358456,-56.789034793970714,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-43527.0,-1492.294811402489,False,False,False,False,26102.106436664148,False,False,False,False
2024-12-06 16:00:00+00:00,8.045,8.09,7.975,8.005,7423.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,24.270836282640595,-55.588625519994736,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-50950.0,-2259.080938357489,False,False,False,False,25812.5078872585,False,False,False,False
2024-12-06 17:00:00+00:00,7.995,8.025,7.92,7.93,4115.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,22.79743784819228,-54.857148131758706,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-55065.0,-3077.777357917838,False,False,False,False,25476.112416138214,False,False,False,False
2024-12-06 18:00:00+00:00,7.93,7.995,7.865,7.87,5548.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,21.198561834570622,-54.289917103541626,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-60613.0,-3969.7963136090343,False,False,False,False,25167.14943294227,False,False,False,False
