date,Open,High,Low,Close,Volume,aVWAP_peak_580,aVWAP_peak_541,aVWAP_peak_507,aVWAP_peak_463,aVWAP_peak_445,aVWAP_peak_431,aVWAP_peak_386,aVWAP_peak_385,aVWAP_peak_351,aVWAP_peak_339,aVWAP_peak_302,aVWAP_peak_276,aVWAP_peak_228,aVWAP_peak_202,aVWAP_peak_180,aVWAP_peak_153,aVWAP_peak_81,aVWAP_valley_609,aVWAP_valley_595,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,5.65,5.71,5.55,5.56,18340.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18340.0,False,False,False,False
2023-10-31 16:00:00+00:00,5.765,5.83,5.535,5.535,28931.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-28931.0,-448.5426356589147,False,False,False,False,18504.2015503876,False,False,False,False
2023-11-01 16:00:00+00:00,5.42,5.58,5.41,5.495,23356.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-52287.0,-1252.2396490595515,False,False,False,False,18579.42323177694,False,False,False,False
2023-11-02 16:00:00+00:00,5.63,5.725,5.615,5.635,20387.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-31900.0,-1727.3987242679304,False,False,False,False,18607.4476777959,False,False,False,False
2023-11-03 16:00:00+00:00,5.795,5.85,5.77,5.805,13066.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-18834.0,-1992.617348697885,False,False,False,False,18521.53376031069,False,False,False,False
2023-11-06 16:00:00+00:00,6.1,6.175,5.855,5.89,14188.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4646.0,-2033.7550642219487,False,False,False,False,18454.34719038339,False,False,False,False
2023-11-06 20:00:00+00:00,5.89,5.9,5.81,5.815,7857.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12503.0,-2196.068939195252,False,False,False,False,18290.047233943333,False,False,False,False
2023-11-07 16:00:00+00:00,5.97,6.065,5.92,5.96,16223.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3720.0,-2104.346940137961,False,False,False,False,18257.99999000623,False,False,False,False
2023-11-07 20:00:00+00:00,5.96,6.0,5.93,5.95,13230.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9510.0,-2219.16326664745,False,False,False,False,18180.04650178908,False,False,False,False
2023-11-08 16:00:00+00:00,5.985,6.095,5.96,6.045,12708.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3198.0,-2135.176239257567,False,False,False,False,18095.208571528783,False,False,False,False
2023-11-08 20:00:00+00:00,6.045,6.11,6.03,6.075,12157.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15355.0,-1864.0107161683022,False,False,False,False,18003.14332235779,False,False,False,False
2023-11-09 16:00:00+00:00,6.09,6.09,5.865,5.875,8770.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6585.0,-1733.0183019641424,False,False,False,False,17859.993813484027,False,False,False,False
2023-11-09 20:00:00+00:00,5.875,5.9,5.82,5.825,4273.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2312.0,-1670.3048399181866,False,False,False,False,17649.342746608305,False,False,False,False
2023-11-10 16:00:00+00:00,5.695,5.84,5.69,5.84,8198.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10510.0,-1481.462904415579,False,False,False,False,17502.810300924455,False,False,False,False
2023-11-10 20:00:00+00:00,5.83,5.835,5.75,5.755,4967.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5543.0,-1372.5565027967327,False,False,False,False,17308.45665284811,False,False,False,False
2023-11-13 16:00:00+00:00,5.555,5.685,5.51,5.595,7854.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2311.0,-1387.1060143812795,False,False,False,False,17161.875929548136,False,False,False,False
2023-11-13 20:00:00+00:00,5.595,5.645,5.58,5.645,5708.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3397.0,-1312.933828111802,False,False,False,False,16984.296457772194,False,False,False,False
2023-11-14 16:00:00+00:00,5.755,5.91,5.755,5.895,21104.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,24501.0,-912.7177997689835,False,False,False,False,17048.16783051991,False,False,False,False
2023-11-14 20:00:00+00:00,5.89,5.95,5.84,5.845,5842.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18659.0,-609.2803145012472,False,False,False,False,16874.428794387815,False,False,False,False
2023-11-15 16:00:00+00:00,6.06,6.08,5.95,6.03,7668.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26327.0,-191.66356543921228,False,False,False,False,16731.693464242268,False,False,False,False
2023-11-15 20:00:00+00:00,6.03,6.035,5.91,5.95,5987.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20340.0,126.65679991643441,False,False,False,False,16565.10906944781,False,False,False,False
2023-11-16 16:00:00+00:00,5.575,5.62,5.44,5.49,19725.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,615.0,134.22801232083077,False,False,False,False,16614.099626510633,False,False,False,False
2023-11-16 20:00:00+00:00,5.495,5.52,5.42,5.435,9056.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8441.0,1.2787408119806685,False,False,False,False,16496.919787339924,False,False,False,False
2023-11-17 16:00:00+00:00,5.485,5.66,5.47,5.64,17024.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8583.0,134.32868281489567,False,False,False,False,16505.091573582715,False,False,False,False
2023-11-17 20:00:00+00:00,5.64,5.64,5.585,5.6,8649.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-66.0,131.22281176350194,False,False,False,False,16383.291704224843,False,False,False,False
2023-11-20 16:00:00+00:00,6.15,6.25,5.95,5.975,23831.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23765.0,497.63796196871897,False,False,False,False,16498.760049895776,False,False,False,False
2023-11-20 20:00:00+00:00,5.975,5.98,5.9,5.905,15136.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8629.0,623.705590465328,False,False,False,False,16477.631987106695,False,False,False,False
2023-11-21 16:00:00+00:00,5.815,5.91,5.76,5.815,14359.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5730.0,525.1985270472609,False,False,False,False,16444.784979554654,False,False,False,False
2023-11-21 20:00:00+00:00,5.81,5.84,5.74,5.785,11330.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17060.0,252.55979019381493,False,False,False,False,16365.485987623573,False,False,False,False
2023-11-22 16:00:00+00:00,5.555,5.745,5.54,5.685,15399.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-32459.0,-254.59617554562408,False,False,False,False,16350.501708745687,False,False,False,False
2023-11-22 20:00:00+00:00,5.685,5.7,5.64,5.69,8842.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23617.0,-616.8039867774748,False,False,False,False,16234.090829540328,False,False,False,False
2023-11-23 16:00:00+00:00,5.69,5.69,5.69,5.69,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23617.0,-973.3961730289868,False,False,False,False,15982.39949884978,False,False,False,False
2023-11-23 20:00:00+00:00,5.69,5.69,5.69,5.69,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23617.0,-1324.4597982533437,False,False,False,False,15734.610359332728,False,False,False,False
2023-11-24 16:00:00+00:00,5.775,5.825,5.725,5.76,14922.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8695.0,-1438.731739365695,False,False,False,False,15722.011749110514,False,False,False,False
2023-11-24 20:00:00+00:00,5.76,5.76,5.76,5.76,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8695.0,-1551.2320224763043,False,False,False,False,15478.259628969265,False,False,False,False
