date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_88,aVWAP_BoS_CHoCH_bull_327,aVWAP_BoS_CHoCH_bull_581,aVWAP_BoS_CHoCH_bull_757,aVWAP_BoS_CHoCH_bear_108,aVWAP_BoS_CHoCH_bear_197,aVWAP_BoS_CHoCH_bear_243,aVWAP_BoS_CHoCH_bear_478,aVWAP_BoS_CHoCH_bear_570,aVWAP_BoS_CHoCH_bear_773,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-01-16 15:00:00+00:00,3.385,3.46,3.35,3.37,5285.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 16:00:00+00:00,3.37,3.445,3.365,3.385,6643.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,3.385,3.41,3.375,3.39,2267.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 18:00:00+00:00,3.39,3.405,3.37,3.385,2394.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,3.385,3.41,3.37,3.4,3033.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,3.4,3.495,3.37,3.465,22020.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 15:00:00+00:00,3.425,3.475,3.36,3.465,1510.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 16:00:00+00:00,3.465,3.475,3.345,3.35,3588.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 17:00:00+00:00,3.345,3.35,3.32,3.33,1572.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 18:00:00+00:00,3.33,3.375,3.33,3.355,802.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 19:00:00+00:00,3.345,3.365,3.31,3.33,16139.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 20:00:00+00:00,3.335,3.36,3.32,3.345,2411.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 15:00:00+00:00,3.345,3.345,3.345,3.345,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 16:00:00+00:00,3.345,3.345,3.345,3.345,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 17:00:00+00:00,3.345,3.345,3.345,3.345,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 18:00:00+00:00,3.345,3.345,3.345,3.345,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 19:00:00+00:00,3.345,3.345,3.345,3.345,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 20:00:00+00:00,3.345,3.345,3.345,3.345,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 15:00:00+00:00,3.255,3.335,3.255,3.335,316.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 16:00:00+00:00,3.34,3.4,3.34,3.38,1954.0,,,,,,,,,,,3.373333333333334,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 17:00:00+00:00,3.38,3.38,3.355,3.375,395.0,,,,,,,,,,,3.372772811125302,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 18:00:00+00:00,3.375,3.39,3.335,3.34,1635.0,,,,,,,,,,,3.365478999330656,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 19:00:00+00:00,3.34,3.345,3.31,3.32,2271.0,,,,,,,,,,,3.3507823074873433,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 20:00:00+00:00,3.32,3.345,3.3,3.305,3478.0,,,,,,,,,,,3.3385913901161,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 15:00:00+00:00,3.3,3.3,3.11,3.12,2173.0,,,,,,,,,,,3.3090380200459153,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 16:00:00+00:00,3.135,3.135,2.97,3.02,1867.0,,,,,,,,,,,3.2727944771170647,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 17:00:00+00:00,3.02,3.07,3.02,3.065,383.0,,,,,,,,,,,3.266811717057549,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 18:00:00+00:00,3.065,3.065,2.955,2.96,1718.0,,,,,,,,,,,3.2372138927386502,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 19:00:00+00:00,2.96,3.005,2.935,2.95,908.0,,,,,,,,,,,3.2223954236682157,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 20:00:00+00:00,2.95,3.02,2.935,3.02,3910.0,,,,,,,,,,,3.178796475288356,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 15:00:00+00:00,2.945,2.945,2.79,2.845,3137.0,,,,,,,,,,,3.1368280946186013,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 16:00:00+00:00,2.845,2.855,2.78,2.845,610.0,,,,,,,,,,,2.9778765497769957,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 17:00:00+00:00,2.845,2.845,2.81,2.82,305.0,,,,,,,,,,,2.9757246537881237,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 18:00:00+00:00,2.82,2.845,2.81,2.845,333.0,,,,,,,,,,,2.974749414511637,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 19:00:00+00:00,2.845,2.9,2.84,2.895,635.0,,,,,,,,,,,2.9802276610530045,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 20:00:00+00:00,2.895,2.945,2.875,2.93,3238.0,,,,,,,,,,,2.9917681918302463,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 15:00:00+00:00,2.885,2.885,2.79,2.815,3182.0,,,,,,,,,,,2.9671775935949243,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 16:00:00+00:00,2.815,2.845,2.795,2.825,2017.0,,,,,,,,,,,2.955478107476049,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 17:00:00+00:00,2.825,2.85,2.825,2.835,611.0,,,,,,,,,,,2.9529751906460397,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 18:00:00+00:00,2.835,2.845,2.795,2.845,1201.0,,,,,,,,,,,2.947869270546261,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 19:00:00+00:00,2.835,2.84,2.81,2.81,972.0,,,,,,,,,,,2.9436845833875926,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 20:00:00+00:00,2.815,2.84,2.79,2.805,3033.0,,,,,,,,,,,2.9314224265324977,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 15:00:00+00:00,2.65,2.655,2.555,2.635,2640.0,,,,,,,,,,,2.9028052257896073,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 16:00:00+00:00,2.64,2.64,2.6,2.615,1787.0,,,,,,,,,,,2.886838244235803,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 17:00:00+00:00,2.615,2.665,2.605,2.605,2260.0,,,,,,,,,,,2.8698518126466643,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 18:00:00+00:00,2.605,2.62,2.59,2.605,1746.0,,,,,,,,,,,2.8572658740817483,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 19:00:00+00:00,2.605,2.62,2.58,2.62,2711.0,,,,,,,,,,,2.840283130659567,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 20:00:00+00:00,2.615,2.65,2.6,2.6,6047.0,,,,,,,,,,,2.811577170658274,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-28 15:00:00+00:00,2.48,2.54,2.46,2.51,1559.0,,,,,,,,,,,2.801374423717516,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
