date,Close,High,Low,Open,Volume,aVWAP_peak_845,aVWAP_peak_809,aVWAP_peak_783,aVWAP_peak_726,aVWAP_peak_692,aVWAP_peak_658,aVWAP_peak_646,aVWAP_peak_626,aVWAP_peak_566,aVWAP_peak_525,aVWAP_peak_503,aVWAP_peak_481,aVWAP_peak_461,aVWAP_peak_450,aVWAP_peak_431,aVWAP_peak_403,aVWAP_peak_362,aVWAP_peak_313,aVWAP_peak_292,aVWAP_peak_268,aVWAP_peak_226,aVWAP_peak_163,aVWAP_peak_108,aVWAP_peak_28,aVWAP_peak_10,aVWAP_valley_817,aVWAP_valley_794,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_712,aVWAP_valley_675,aVWAP_valley_649,aVWAP_valley_632,aVWAP_valley_614,aVWAP_valley_593,aVWAP_valley_485,aVWAP_valley_466,aVWAP_valley_440,aVWAP_valley_411,aVWAP_valley_368,aVWAP_valley_353,aVWAP_valley_335,aVWAP_valley_301,aVWAP_valley_274,aVWAP_valley_252,aVWAP_valley_236,aVWAP_valley_183,aVWAP_valley_126,aVWAP_valley_77,aVWAP_valley_49,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_849,aVWAP_OB_bull_817,aVWAP_OB_bull_368,aVWAP_OB_bull_183,aVWAP_OB_bull_36,aVWAP_OB_bear_809,aVWAP_OB_bear_692,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-03 00:00:00+00:00,60.5541332611,61.0982535569,59.2722227336,59.4290031579,5856867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-04 00:00:00+00:00,62.5369445086,62.7030395345,60.913805999,61.1443654464,8469169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-05 00:00:00+00:00,62.9335067581,64.5013110003,62.7951710897,63.6159627224,8747164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-06 00:00:00+00:00,64.6949809361,64.9024844388,63.4684046761,64.353752954,7923752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-07 00:00:00+00:00,65.414326412,65.4881054351,64.3906424656,64.6488690467,6443503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-10 00:00:00+00:00,64.971652273,65.857000551,64.4275319772,65.4327711678,5922719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-11 00:00:00+00:00,67.0374649216,67.1389110784,65.1192103193,65.7739991499,6848592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-12 00:00:00+00:00,67.3971376595,68.1164831353,66.7423488289,67.3233586363,6861786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-13 00:00:00+00:00,67.4340271711,68.3700985274,67.1896341568,67.6369194848,5486543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-14 00:00:00+00:00,68.9280523901,68.9511083349,67.268024369,67.3233586363,7237116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-18 00:00:00+00:00,68.7528272101,69.9794034702,67.7798663421,69.1401670817,7793347,,,,,,,,,,,,,,,,,,,,,,,,,68.83736567413332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.83736567413332,68.83736567413332,,#000000,,68.83736567413332,
2022-01-19 00:00:00+00:00,67.6461418627,69.7672887786,67.52625095,69.4168384186,6578559,,,,,,,,,,,,,,,,,,,,,,,,,68.59744788623979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.59744788623979,68.59744788623979,,#000000,,68.59744788623979,
2022-01-20 00:00:00+00:00,66.3918984689,68.4761558732,66.2258956668,66.9867418431,7200607,,,,,,,,,,,,,,,,,,,,,,,,,68.07469490881824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.07469490881824,68.07469490881824,,#000000,,68.07469490881824,
2022-01-21 00:00:00+00:00,65.2022117204,66.0552816757,64.4090872214,65.8938900625,10194344,,,,,,,,,,,,,,,,,,,,,,,,,67.15929493006998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.15929493006998,67.15929493006998,,#000000,,67.15929493006998,
2022-01-24 00:00:00+00:00,64.9163180056,65.2206564762,62.241828416,63.6805193676,9625161,,,,,,,,,,,,,,,,,,,,,,,,,66.45400493779313,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1262676326,,,,,,,,65.29013628519657,66.45400493779313,64.1262676326,#000000,,65.29013628519657,
2022-01-25 00:00:00+00:00,65.940001952,66.2627851784,63.3946256529,64.4644214888,10674235,,,,,,,,,,,,,,,,,,,,,,,,,66.19674139096466,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69042560543082,,,,,,,,65.44358349819774,66.19674139096466,64.69042560543082,#000000,,65.44358349819774,
2022-01-26 00:00:00+00:00,65.4604383015,67.5078061942,64.9439851393,66.7607935847,7942808,,,,,,,,,,,,,,,,,,,,,,,,,66.16682823924057,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0505007938032,,,,,,,,65.60866451652188,66.16682823924057,65.0505007938032,#000000,,65.60866451652188,
2022-01-27 00:00:00+00:00,66.3088970678,67.5861964063,65.0546536741,66.9821306542,9216685,,,,,,,,,,,,,,,,,,,,,,,,,66.18676643922785,,,,,,,,,,,,,,,,,,,,,,,,,,,65.36201764603736,,,,,,,,65.7743920426326,66.18676643922785,65.36201764603736,#000000,,65.7743920426326,
2022-01-28 00:00:00+00:00,66.2166732889,66.8991292531,64.6673138025,66.2166732889,7761322,,,,,,,,,,,,,,,,,,,,,,,,,66.16064964037452,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45910886004778,,,,,,,,65.80987925021114,66.16064964037452,65.45910886004778,#000000,,65.80987925021114,
2022-01-31 00:00:00+00:00,66.1705613994,66.3365642015,64.8609837383,65.9031124404,6729390,,,,,,,,,,,,,,,,,,,,,,,,,66.13080500717945,,,,,,,,,,,,,,,,,,,,,,,,,,,65.50188983405994,,,,,,,,65.81634742061969,66.13080500717945,65.50188983405994,#000000,,65.81634742061969,
2022-02-01 00:00:00+00:00,68.2640411817,68.4346551727,65.2760829673,65.5434397025,7660296,,,,,,,,,,,,,,,,,,,,,,,,,66.23091059464308,,,,,,,,,,,,,,,,,,,,,,,,,,,65.73616301229873,,,,,,,,65.98353680347091,66.23091059464308,65.73616301229873,#000000,,65.98353680347091,
2022-02-02 00:00:00+00:00,72.3956664788,72.6538930599,70.1361838944,70.3575209639,12585441,,,,,,,,,,,,,,,,,,,,,,,,,66.89644683443663,,,,,,,,,,,,,,,,,,,,,,,,,,,66.78079036550082,,,,,,,,66.83861859996873,66.89644683443663,66.78079036550082,#000000,,66.83861859996873,
2022-02-03 00:00:00+00:00,70.9846426608,72.7645615946,70.6664706234,72.4694455019,7069255,,,,,,,,,,,,,,,,,,,,,,,,,67.18776056556297,,,,,,,,,,,,,,,,,,,,,,,,,,,67.19916873329457,,,,,,,,67.19346464942876,67.18776056556297,67.19916873329457,#000000,,67.19346464942876,
2022-02-04 00:00:00+00:00,72.109772764,72.7968399172,71.2982035092,71.584097224,6173156,,,,,,,,,,,,,,,,,,,,,,,,,67.4448166648459,,,,,,,,,,,,,,,,,,,,,,,,,,,67.55097732831352,,,,,,,,67.49789699657971,67.4448166648459,67.55097732831352,#000000,,67.49789699657971,
2022-02-07 00:00:00+00:00,73.6222427389,74.2954763252,71.7224328924,72.0913280082,7263922,,,,,,,,,,,,,,,,,,,,,,,,,67.78146741296901,,,,,,,,,,,,,,,,,,,,,,,,,,,67.99467246181422,,,,,,,,67.8880699373916,67.78146741296901,67.99467246181422,#000000,,67.8880699373916,
2022-02-08 00:00:00+00:00,73.1242343325,74.2032525463,72.3126650777,73.7329112736,7949606,,,,,,,,,,,,,,,,,,,,,,,,,68.10756773829523,,,,,,,,,,,,,,,,,,,,,,,,,,,68.40685501605009,,,,,,,,68.25721137717267,68.10756773829523,68.40685501605009,#000000,,68.25721137717267,
2022-02-09 00:00:00+00:00,73.5853532273,74.49375745,73.1057895767,73.1057895767,5570258,,,,,,,,,,,,,,,,,,,,,,,,,68.33446312322177,,,,,,,,,,,,,,,,,,,,,,,,,,,68.68591163074713,,,,,,,,68.51018737698445,68.33446312322177,68.68591163074713,#000000,,68.51018737698445,
2022-02-10 00:00:00+00:00,73.5392413378,74.9871546674,73.1150119546,73.437795181,6398131,,,,,,,,,,,,,,,,,,,,,,,,,68.5802206457114,,,,,,,,,,,,,,,,,,,,,,,,,,,68.98102403662543,,,,,,,,68.78062234116842,68.5802206457114,68.98102403662543,#000000,,68.78062234116842,
2022-02-11 00:00:00+00:00,74.8764861326,75.0563225016,73.4931294483,73.9726930989,6516873,,,,,,,,,,,,,,,,,,,,,,,,74.47531269416667,68.83480448690669,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2815664370265,,,,,,,,70.86389453936663,71.65505859053668,69.2815664370265,#000000,,70.86389453936663,
2022-02-14 00:00:00+00:00,73.0043434199,74.7934847316,72.4325559904,74.5721476621,6547174,,,,,,,,,,,,,,,,,,,,,,,,73.94148506593136,69.0250574625307,,,,,,,,,,,,,,,,,,,,,,,,,,,69.49663337439635,,,,,,,,70.82105863428613,71.48327126423104,69.49663337439635,#000000,,70.82105863428613,
