date,Open,High,Low,Close,Volume,aVWAP_OB_bull_758,aVWAP_OB_bull_659,aVWAP_OB_bull_545,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,38.995,39.095,38.845,39.025,54394.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,54394.0,False,False,False,False
2024-12-05 16:00:00+00:00,39.025,39.075,38.925,39.01,29511.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-29511.0,-457.5348837209302,False,False,False,False,54008.217054263565,False,False,False,False
2024-12-05 17:00:00+00:00,39.01,39.175,38.945,39.15,32040.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,26.035502958579805,-102.07100591715962,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,2529.0,-411.2320173066522,False,False,False,False,53667.62454179436,False,False,False,False
2024-12-05 18:00:00+00:00,39.15,39.335,39.135,39.31,11483.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,45.98627644153538,-81.6131716445687,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,14012.0,-187.61601703833202,False,False,False,False,53013.59935509987,False,False,False,False
2024-12-05 19:00:00+00:00,39.31,39.405,39.235,39.385,30528.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,60.491977669702386,-65.80861307911039,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,44540.0,505.83539407854136,False,False,False,False,52664.985411609945,False,False,False,False
2024-12-05 20:00:00+00:00,39.385,39.425,39.14,39.155,31994.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,59.20465570831236,-64.18176675447471,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,12546.0,692.5046127749981,False,False,False,False,52344.5050176315,False,False,False,False
2024-12-06 15:00:00+00:00,38.24,38.4,38.175,38.335,16831.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,48.31963449434927,-64.18176675447471,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-4285.0,615.3339986234478,False,False,False,False,51793.908040613955,False,False,False,False
2024-12-06 16:00:00+00:00,38.335,38.54,38.25,38.535,19755.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,43.7726608930851,-64.18176675447471,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,15470.0,845.6388978695959,False,False,False,False,51297.18078417033,False,False,False,False
2024-12-06 17:00:00+00:00,38.525,38.54,38.325,38.335,10690.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,39.26480449615444,-64.18176675447471,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,4780.0,906.6367444142533,False,False,False,False,50667.6120898421,False,False,False,False
2024-12-06 18:00:00+00:00,38.335,38.53,38.325,38.5,18383.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,38.30640350969436,-64.18176675447471,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,23163.0,1251.696639849691,False,False,False,False,50167.07546829416,False,False,False,False
2024-12-06 19:00:00+00:00,38.5,38.515,38.29,38.295,19216.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.281749501976776,-64.18176675447471,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,3947.0,1293.4842888442695,False,False,False,False,49687.21383312681,False,False,False,False
2024-12-06 20:00:00+00:00,38.295,38.485,38.28,38.405,55766.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.24210500308479,-62.453430562619495,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,59713.0,2199.213214598622,False,False,False,False,49781.458579900034,False,False,False,False
2024-12-09 15:00:00+00:00,38.795,38.935,38.735,38.81,30831.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,40.31398895617102,-54.144031131158236,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,90544.0,3568.8998314265505,False,False,False,False,49487.653020521735,False,False,False,False
2024-12-09 16:00:00+00:00,38.815,39.025,38.74,38.825,21625.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,43.35080739099529,-47.1826168146053,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,112169.0,5252.622314660247,False,False,False,False,49055.6739039245,False,False,False,False
2024-12-09 17:00:00+00:00,38.82,38.85,38.63,38.66,10641.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,44.08017275602218,-42.6626896397524,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,101528.0,6745.263829161639,False,False,False,False,48460.09756432877,False,False,False,False
2024-12-09 18:00:00+00:00,38.66,38.67,38.47,38.525,13948.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,43.528971819086415,-39.60685433139323,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,87580.0,7998.515552740528,False,False,False,False,47925.02628426165,False,False,False,False
2024-12-09 19:00:00+00:00,38.525,38.55,38.36,38.4,10593.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,42.20957492418441,-37.61087507079115,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,76987.0,9068.10445889959,False,False,False,False,47346.235179079296,False,False,False,False
2024-12-09 20:00:00+00:00,38.4,38.465,38.18,38.185,34816.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,39.85564668444013,-37.03027361155364,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,42171.0,9581.327645583317,False,False,False,False,47151.96796700055,False,False,False,False
2024-12-10 15:00:00+00:00,37.98,38.28,37.81,38.265,14461.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,39.10620617894095,-35.05746852666278,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,56632.0,10310.795434023885,False,False,False,False,46645.13125433387,False,False,False,False
2024-12-10 16:00:00+00:00,38.265,38.31,38.075,38.13,10274.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,37.67736310388606,-34.04372034504573,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,46358.0,10869.666822643669,False,False,False,False,46081.237746514744,False,False,False,False
2024-12-10 17:00:00+00:00,38.135,38.2,38.065,38.14,5611.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.78473806165848,-32.71112345007754,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,51969.0,11506.865786633689,False,False,False,False,45453.79220005715,False,False,False,False
2024-12-10 18:00:00+00:00,38.14,38.29,38.085,38.205,9800.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,37.01384223617059,-30.41426656950727,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,61769.0,12286.123681414561,False,False,False,False,44901.020227963236,False,False,False,False
2024-12-10 19:00:00+00:00,38.205,38.265,38.1,38.13,12063.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.5808305548099,-28.963309044949906,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,49706.0,12866.27680263294,False,False,False,False,44391.90363528163,False,False,False,False
2024-12-10 20:00:00+00:00,38.13,38.135,37.86,37.89,25507.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,34.6124570332151,-28.963309044949906,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,24199.0,13041.977937475838,False,False,False,False,44099.114431633854,False,False,False,False
2024-12-11 15:00:00+00:00,37.995,38.02,37.8,37.92,15958.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,33.648361734324936,-28.917566689287636,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,40157.0,13462.365876429702,False,False,False,False,43662.81808385658,False,False,False,False
2024-12-11 16:00:00+00:00,37.925,38.115,37.865,37.985,7779.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,33.93840707763312,-27.328923849735535,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,47936.0,13996.840824081954,False,False,False,False,43106.47981899059,False,False,False,False
2024-12-11 17:00:00+00:00,37.985,38.0,37.81,37.875,11640.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,33.30510560180473,-26.80021521706444,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,36296.0,14342.564222158202,False,False,False,False,42618.62741869616,False,False,False,False
2024-12-11 18:00:00+00:00,37.88,38.005,37.88,37.945,7062.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,33.94663071138206,-25.124495712969775,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,43358.0,14792.415939644121,False,False,False,False,42067.361877321026,False,False,False,False
2024-12-11 19:00:00+00:00,37.945,38.02,37.88,37.965,17514.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,34.72375732674224,-23.441963363131688,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,60872.0,15506.82809561863,False,False,False,False,41686.68960015326,False,False,False,False
2024-12-11 20:00:00+00:00,37.965,38.16,37.95,38.14,28978.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,37.864125289839556,-19.70771317329743,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,89850.0,16659.435411965627,False,False,False,False,41489.65565286406,False,False,False,False
