date,Close,High,Low,Open,Volume,aVWAP_valley_24,aVWAP_OB_bull_24,Peaks_Valleys_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2025-06-26 00:00:00+00:00,20.48,21.07,19.01,19.515,6116098,19.241979428381228,19.241979428381228,19.241979428381228,19.241979428381228,#000000,,19.241979428381228,
2025-06-27 00:00:00+00:00,19.97,21.1474,19.64,21.125,5056323,19.406976059539904,19.406976059539904,19.406976059539904,19.406976059539904,#000000,,19.406976059539904,
2025-06-30 00:00:00+00:00,21.9,22.4,20.41,20.5,10562811,19.957133853852227,19.957133853852227,19.957133853852227,19.957133853852227,#000000,,19.957133853852227,
2025-07-01 00:00:00+00:00,21.31,22.1499,20.8,21.88,7094338,20.170566089318026,20.170566089318026,20.170566089318026,20.170566089318026,#000000,,20.170566089318026,
2025-07-02 00:00:00+00:00,22.22,22.8299,20.8001,21.51,7822788,20.417174420270797,20.417174420270797,20.417174420270797,20.417174420270797,#000000,,20.417174420270797,
2025-07-03 00:00:00+00:00,21.75,22.65,21.59,22.29,3814440,20.5171545367589,20.5171545367589,20.5171545367589,20.5171545367589,#000000,,20.5171545367589,
2025-07-07 00:00:00+00:00,19.69,21.4363,19.2,21.335,7332534,20.47285254317908,20.47285254317908,20.47285254317908,20.47285254317908,#000000,,20.47285254317908,
2025-07-08 00:00:00+00:00,19.46,20.08,19.15,20.08,3688011,20.425795091463264,20.425795091463264,20.425795091463264,20.425795091463264,#000000,,20.425795091463264,
2025-07-09 00:00:00+00:00,20.17,20.26,19.05,19.92,6587804,20.37510823527659,20.37510823527659,20.37510823527659,20.37510823527659,#000000,,20.37510823527659,
2025-07-10 00:00:00+00:00,20.41,20.6,19.35,20.16,3929791,20.362852300618787,20.362852300618787,20.362852300618787,20.362852300618787,#000000,,20.362852300618787,
2025-07-11 00:00:00+00:00,20.63,21.84,20.36,20.545,6119917,20.403258844053603,20.403258844053603,20.403258844053603,20.403258844053603,#000000,,20.403258844053603,
2025-07-14 00:00:00+00:00,21.45,21.95,20.855,20.95,4279414,20.450373887917905,20.450373887917905,20.450373887917905,20.450373887917905,#000000,,20.450373887917905,
2025-07-15 00:00:00+00:00,20.86,21.57,20.4,21.0,4208976,20.471895664247306,20.471895664247306,20.471895664247306,20.471895664247306,#000000,,20.471895664247306,
2025-07-16 00:00:00+00:00,24.36,24.75,21.15,21.16,14157924,20.849401976473526,20.849401976473526,20.849401976473526,20.849401976473526,#000000,,20.849401976473526,
2025-07-17 00:00:00+00:00,26.04,26.17,23.67,24.285,11744485,21.2761197138701,21.2761197138701,21.2761197138701,21.2761197138701,#000000,,21.2761197138701,
2025-07-18 00:00:00+00:00,27.13,28.2,25.32,27.71,20131419,22.068596137823786,22.068596137823786,22.068596137823786,22.068596137823786,#000000,,22.068596137823786,
