date,Close,High,Low,Open,Volume,aVWAP_OB_bull_818,aVWAP_OB_bull_354,aVWAP_OB_bear_217,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,65.6049649196,67.2034992681,65.140274702,66.487876333,2637555,,,,,#000000,,,,,,False,False,False,False,False,,,66.17188698505001,66.17188698505001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2637555.0,False,False,False,False
2022-01-04 00:00:00+00:00,66.1068303546,67.1012674202,65.5677897022,66.3112940503,2867315,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,66.17188698505001,66.3345285612,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2867315,112443.72549019608,False,False,False,False,2646565.1960784313,False,False,False,False
2022-01-05 00:00:00+00:00,64.0993686146,67.175617855,64.0530854689,67.0919736159,3275002,,,,,"rgba(38, 166, 154, 0.5)",,,,72.83950617283962,-58.64197530864152,False,False,True,False,True,,,65.61435166195,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-407687,92046.44213763937,False,False,False,False,2671209.7766243755,False,False,False,False
2022-01-06 00:00:00+00:00,64.3503013321,64.8521667671,61.9524998093,64.5175898104,2915137,,,,,"rgba(38, 166, 154, 0.5)",,,,57.46891307997815,-58.64197530864152,False,False,True,False,True,,,63.4023332882,65.61435166195,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2507450,186768.1502891045,False,False,False,False,2680775.5500900866,False,False,False,False
2022-01-07 00:00:00+00:00,64.2573632886,65.2239189411,64.0993686146,64.3595951364,1763616,,,,,"rgba(239, 83, 80, 0.5)",,,,46.870580163858726,-58.64197530864152,False,False,False,True,True,,,63.4023332882,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,743834,208613.8698856102,False,False,False,False,2644808.5089100837,False,False,False,False
2022-01-10 00:00:00+00:00,62.7052979618,63.7369102449,61.1718202437,63.5975031796,2573073,,,,,"rgba(239, 83, 80, 0.5)",,,,36.21024866138062,-58.64197530864152,False,False,False,True,True,,,62.4543652443,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1829239,128698.07106656668,False,False,False,False,2641995.3516979236,False,False,False,False
2022-01-11 00:00:00+00:00,64.2759508973,64.638409267,61.971087418,62.7610607879,2226121,,,,,"rgba(239, 83, 80, 0.5)",,,,38.14237494332626,-58.64197530864152,False,False,False,True,True,,,62.4543652443,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396882,139215.08788748563,False,False,False,False,2625686.5535921226,False,False,False,False
2022-01-12 00:00:00+00:00,63.1049315489,65.8094286153,62.7192386683,65.0473366585,3185082,,,,,"rgba(239, 83, 80, 0.5)",,,,36.52967790193596,-58.64197530864152,False,False,False,True,True,,,62.4543652443,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2788200,24414.49620562345,False,False,False,False,2647623.6299218438,False,False,False,False
2022-01-13 00:00:00+00:00,60.9487689393,63.1699881794,60.8744185045,62.2127263312,2951737,,,,,"rgba(239, 83, 80, 0.5)",,,,32.17326538075598,-58.64197530864152,False,False,False,True,True,,,62.022203341950004,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5739937,-201638.50364557747,False,False,False,False,2659549.644434713,False,False,False,False
2022-01-14 00:00:00+00:00,61.7480361136,62.1058475811,59.3130593734,60.1587955694,2966131,,,,,"rgba(239, 83, 80, 0.5)",,,,32.01316607865962,-58.64197530864152,False,False,False,True,True,,,60.70945347725,65.61435166195,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2773806,-302507.8172281039,False,False,False,False,2671572.442692175,False,False,False,False
2022-01-18 00:00:00+00:00,63.4302147012,63.6439722013,61.6039821461,61.785211331,3088230,,,,,"rgba(239, 83, 80, 0.5)",,,,36.44582454571771,-58.64197530864152,False,False,False,True,True,,,60.70945347725,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,314424,-278314.4126309234,False,False,False,False,2687911.9547434626,False,False,False,False
2022-01-19 00:00:00+00:00,62.1755511137,64.4599682234,62.0361440485,63.6439722013,3687082,,,,,"rgba(239, 83, 80, 0.5)",,,,37.27772045177671,-58.64197530864152,False,False,False,True,True,,,60.70945347725,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3372658,-399661.2199787303,False,False,False,False,2727095.093773131,False,False,False,False
2022-01-20 00:00:00+00:00,59.7591619823,62.6960041574,59.7126929605,62.3986024182,2790145,,,,,"rgba(239, 83, 80, 0.5)",,,,34.85365475904335,-58.64197530864152,False,False,False,True,True,,,60.70945347725,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6162803,-625666.7799795645,False,False,False,False,2729567.639115361,False,False,False,False
2022-01-21 00:00:00+00:00,61.3391087221,62.3893086138,58.64390546,59.6941053518,7154009,,,,60.79077426530001,"rgba(239, 83, 80, 0.5)",,60.79077426530001,,36.542816649904545,-53.43443269599693,False,False,False,True,True,,,60.70945347725,65.61435166195,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,991206,-562260.0042940914,False,False,False,False,2903075.1434637783,False,False,False,False
2022-01-24 00:00:00+00:00,63.5324465491,64.5268836148,60.2889088303,60.4097282869,7002533,,,,61.77610317739898,"rgba(239, 83, 80, 0.5)",,61.77610317739898,,41.230659871606036,-45.162420593413934,False,False,False,True,True,,,60.70945347725,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7993739,-226730.63157667604,False,False,False,False,3063838.1966612777,False,False,False,False
2022-01-25 00:00:00+00:00,66.4135258982,67.147736442,61.4878095917,63.2071633968,6337230,,,,62.778077616304465,#000000,,62.778077616304465,,47.721967252399864,-35.71213042526799,False,False,False,False,True,,,73.35390000459999,65.61435166195,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14330969,344159.5500537819,False,False,False,False,3192206.502674561,False,False,False,False
2022-01-26 00:00:00+00:00,63.0119935054,67.3522001377,62.0919068746,66.3391754634,4869290,,,,63.04185450860747,#000000,,63.04185450860747,,47.80409293843435,-32.65327445302886,False,False,False,False,True,,,73.35390000459999,65.61435166195,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9461679,701709.332404614,False,False,False,False,3257974.482961833,False,False,False,False
2022-01-27 00:00:00+00:00,63.5510341578,65.5399082891,62.3242519834,63.792673071,3827796,,,,63.141934243818135,#000000,,63.141934243818135,,48.470779138800935,-29.128933643065615,False,False,False,False,True,,,73.35390000459999,54.37014952887857,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,13289475,1195347.2017220801,False,False,False,False,3280320.4248064673,False,False,False,False
2022-01-28 00:00:00+00:00,66.0789489415,66.1161241589,63.5231527448,63.7833792666,3461204,,,,63.36427201481902,#000000,,63.36427201481902,,51.49166906560863,-23.608643487331257,False,False,False,False,True,,,73.35390000459999,54.94304618285001,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,16750679,1805360.2134192535,False,False,False,False,3287413.8983434686,False,False,False,False
2022-01-31 00:00:00+00:00,64.0064305711,65.6514339413,63.0119935054,65.5213206804,2978141,,,,63.4360724698013,#000000,,63.4360724698013,,51.16715269350641,-21.527277382772372,False,False,False,False,True,,,73.35390000459999,54.45910451337856,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,13772538,2274661.303089087,False,False,False,False,3275285.5493888226,False,False,False,False
2022-02-01 00:00:00+00:00,69.2016672037,69.4525999212,64.4990022017,64.8893419845,5439580,,,,64.00316975645072,"rgba(38, 166, 154, 0.5)",,64.00316975645072,,55.10104925102722,-15.62005298302256,False,False,True,False,True,,,73.35390000459999,56.50772452981428,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,19212118,2938875.2912032404,False,False,False,False,3360159.841569653,False,False,False,False
2022-02-02 00:00:00+00:00,69.2946052472,70.4563307912,66.6365772026,68.7183893774,4016245,,,,64.43009866785768,"rgba(38, 166, 154, 0.5)",,64.43009866785768,,57.784464685776165,-11.214302770897845,False,False,True,False,True,,,73.35390000459999,57.92204239920714,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23228363,3734541.475861937,False,False,False,False,3385888.6713120197,False,False,False,False
2022-02-03 00:00:00+00:00,68.4024000295,69.313192856,67.5101948117,68.6626265513,3507936,,,,64.71730128551731,"rgba(38, 166, 154, 0.5)",,64.71730128551731,,58.532335130650736,-8.80494550501092,False,False,True,False,True,,,73.35390000459999,57.89283329985714,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19720427,4361438.947396763,False,False,False,False,3390674.8410644894,False,False,False,False
2022-02-04 00:00:00+00:00,69.7592954648,70.4377431825,67.8447717684,68.2444053555,3544909,,,,65.03209171562297,"rgba(38, 166, 154, 0.5)",,65.03209171562297,,60.0490513811614,-5.779220854238076,False,False,True,False,True,,,73.35390000459999,58.66521482580001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23265336,5102768.243577282,False,False,False,False,3396723.2394541176,False,False,False,False
2022-02-07 00:00:00+00:00,67.3429063334,70.6143254652,66.6923400287,69.6663574213,3568819,,,,65.23609697642705,"rgba(38, 166, 154, 0.5)",,65.23609697642705,,58.32245099039759,-5.779220854238076,False,False,True,False,True,,,73.35390000459999,57.774005372735715,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19696517,5675072.116378173,False,False,False,False,3403472.0928088585,False,False,False,False
2022-02-08 00:00:00+00:00,68.0585292685,68.1328797033,65.5399082891,67.3150249203,2121843,,,,65.30976127420936,"rgba(38, 166, 154, 0.5)",,65.30976127420936,,57.78348953446993,-5.410499655085452,False,False,True,False,True,,,73.35390000459999,55.920820784992856,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21818360,6308142.229461383,False,False,False,False,3353212.128384982,False,False,False,False
2022-02-09 00:00:00+00:00,67.8819469858,69.2515749331,67.5380762248,68.7741522035,1849760,,,,65.40008396394929,"rgba(38, 166, 154, 0.5)",,65.40008396394929,,57.21770813716551,-4.760700856067928,False,False,True,False,True,,,73.35390000459999,57.75135504387141,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19968600,6843846.455757015,False,False,False,False,3294253.2213894925,False,False,False,False
2022-02-10 00:00:00+00:00,68.5511008991,71.0318031567,66.5529329635,67.3522001377,4033016,,,,65.60972619875682,"rgba(38, 166, 154, 0.5)",,65.60972619875682,,57.47801192071617,-3.345202557221988,False,False,True,False,True,,,73.35390000459999,57.99172601657855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24001616,7516700.163374388,False,False,False,False,3323224.3107467676,False,False,False,False
2022-02-11 00:00:00+00:00,71.3206545959,71.7853448135,67.175617855,68.4395752469,4717743,,,,65.91887471196954,"rgba(38, 166, 154, 0.5)",,65.91887471196954,,59.96817343572542,0.040308758212049156,False,False,True,False,True,,,73.35390000459999,58.60017811058571,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28719359,8348176.980496961,False,False,False,False,3377911.318168463,False,False,False,False
2022-02-14 00:00:00+00:00,66.6923400287,70.5841264536,64.6484521941,70.4534669573,5943104,,,,66.0299031556668,"rgba(38, 166, 154, 0.5)",,66.0299031556668,,56.578968357780695,0.040308758212049156,False,False,True,False,True,,,73.35390000459999,56.519069910578565,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22776255,8913983.961653944,False,False,False,False,3478507.109612837,False,False,False,False
2022-02-15 00:00:00+00:00,67.4016344371,67.9616037069,62.4832376844,65.7497250913,4018479,,,,65.98728612588474,"rgba(38, 166, 154, 0.5)",,65.98728612588474,,54.952508004937535,0.040308758212049156,False,False,True,False,False,,,73.35390000459999,54.07847140536428,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,26794734,9615189.845510652,False,False,False,False,3499682.477863314,False,False,False,False
2022-02-16 00:00:00+00:00,69.4548550929,70.7427844134,64.2751393476,64.5084598767,5742090,,,,66.70973794665878,"rgba(38, 166, 154, 0.5)",,66.70973794665878,,55.59908777116006,0.040308758212049156,False,False,True,False,False,,,73.35390000459999,55.66815785590715,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,32536824,10514077.459412195,False,False,False,False,3587620.027751027,False,False,False,False
