date,Close,High,Low,Open,Volume,aVWAP_peak_149,aVWAP_peak_113,aVWAP_valley_126,aVWAP_valley_110,aVWAP_valley_71,aVWAP_valley_45,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,67.36,70.66,66.73,68.16,234779,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,53.21,68.0346,52.36,67.33,689926,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,55.87,56.68,48.335,52.35,754504,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,52.45,56.13,51.5701,54.2,595988,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,53.82,54.38,48.44,51.02,716621,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,53.53,57.99,51.03,54.09,408069,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,54.49,56.78,53.0,53.68,370052,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,49.58,57.24,49.25,54.6,358275,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,51.27,51.44,45.35,49.1935,432260,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,43.43,53.3601,42.8571,50.97,567433,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,40.71,46.05,39.71,43.33,515751,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,49.05,49.85,38.31,40.52,359836,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,48.87,51.68,47.51,49.01,242287,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,50.91,52.84,48.37,48.54,231023,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,49.05,52.12,47.36,51.1,244068,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,48.89,51.19,47.6843,48.06,170946,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,45.48,50.06,44.8583,48.89,237635,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,42.88,46.18,42.82,44.95,214098,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,40.37,47.24,38.43,42.76,239953,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,32.68,39.82,28.72,38.99,701524,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,35.35,35.38,30.48,32.33,520273,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,34.74,36.74,32.52,35.37,262746,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,33.11,35.54,31.95,34.92,280684,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,31.1,34.67,30.49,33.68,305662,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,25.7,29.75,25.09,29.6,474473,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,32.67,33.0461,26.06,26.13,318348,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,28.38,33.09,27.43,33.09,236260,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,30.49,31.68,26.76,27.24,264703,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,26.85,30.0,26.2504,30.0,219421,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,29.95,31.38,26.14,27.32,189230,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,31.49,31.7499,28.44,29.92,168688,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,35.18,35.45,30.63,31.22,405779,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,36.45,40.555,34.44,35.67,394341,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,31.44,36.505,31.31,35.97,222156,,,,,,,,,#000000
2022-08-26 00:00:00+00:00,29.39,32.48,29.25,30.65,438489,,,,,,,,,#000000
2022-09-02 00:00:00+00:00,29.59,31.57,28.63,29.0,455993,,,,,,,,,#000000
2022-09-09 00:00:00+00:00,31.55,32.08,28.97,29.94,249925,,,,,,,,,#000000
2022-09-16 00:00:00+00:00,28.7,32.125,28.39,31.79,338633,,,,,,,,,#000000
2022-09-23 00:00:00+00:00,26.2,28.65,25.485,28.4,388949,,,,,,,,,#000000
2022-09-30 00:00:00+00:00,27.01,28.39,26.03,26.03,186215,,,,,,,,,#000000
2022-10-07 00:00:00+00:00,27.23,29.41,26.645,26.81,134827,,,,,,,,,#000000
2022-10-14 00:00:00+00:00,26.25,27.23,24.85,27.19,302651,,,,,,,,,#000000
2022-10-21 00:00:00+00:00,28.33,29.6777,27.05,27.12,152025,,,,,,,,,#000000
2022-10-28 00:00:00+00:00,29.63,30.28,26.9,28.33,165949,,,,,,,,,#000000
2022-11-04 00:00:00+00:00,26.25,30.4,25.29,29.27,424031,,,,,,,,,#000000
2022-11-11 00:00:00+00:00,30.63,31.165,23.4,26.59,646771,,,,,,28.398333333333333,,28.398333333333333,#000000
2022-11-18 00:00:00+00:00,30.16,32.02,29.2,30.0,229627,,,,,,28.93851522748036,,28.93851522748036,#000000
2022-11-25 00:00:00+00:00,30.88,31.45,29.6,30.11,124638,,,,,,29.150780439797703,,29.150780439797703,#000000
2022-12-02 00:00:00+00:00,32.87,33.31,29.91,30.49,370856,,,,,,29.929103988020437,,29.929103988020437,#000000
2022-12-09 00:00:00+00:00,32.22,32.75,29.85,32.75,170625,,,,,,30.114667020417496,,30.114667020417496,#000000
2022-12-16 00:00:00+00:00,33.75,35.15,31.87,32.16,439480,,,,,,30.885273301792754,,30.885273301792754,#000000
2022-12-23 00:00:00+00:00,31.94,33.99,31.6001,33.82,103825,,,,,,30.96614823276707,,30.96614823276707,#000000
2022-12-30 00:00:00+00:00,33.14,33.79,30.395,31.76,151068,,,,,,31.065797128677165,,31.065797128677165,#000000
2023-01-06 00:00:00+00:00,32.29,34.69,31.08,33.82,101720,,,,,,31.136298344957048,,31.136298344957048,#000000
2023-01-13 00:00:00+00:00,35.21,36.0,32.61,32.77,153512,,,,,,31.350069252562005,,31.350069252562005,#000000
2023-01-20 00:00:00+00:00,35.57,36.405,33.75,35.07,115805,,,,,,31.522875638070644,,31.522875638070644,#000000
2023-01-27 00:00:00+00:00,36.78,37.34,34.5,35.19,229629,,,,,,31.901911065073836,,31.901911065073836,#000000
2023-02-03 00:00:00+00:00,40.28,40.68,36.14,36.14,346110,,,,,,32.6771985987747,,32.6771985987747,#000000
2023-02-10 00:00:00+00:00,37.41,40.66,37.2,39.94,407643,,,,,,33.329431977077626,,33.329431977077626,#000000
2023-02-17 00:00:00+00:00,37.71,40.18,36.64,37.65,243128,,,,,,33.63677787312714,,33.63677787312714,#000000
2023-02-24 00:00:00+00:00,34.39,37.29,34.26,37.13,96980,,,,,,33.67813506025096,,33.67813506025096,#000000
2023-03-03 00:00:00+00:00,36.13,36.38,34.46,34.62,135963,,,,,,33.74427274416618,,33.74427274416618,#000000
2023-03-10 00:00:00+00:00,35.42,39.68,35.17,36.01,197447,,,,,,33.8837363479222,,33.8837363479222,#000000
2023-03-17 00:00:00+00:00,38.44,39.42,35.02,35.02,164813,,,,,,34.02299903622717,,34.02299903622717,#000000
2023-03-24 00:00:00+00:00,38.18,39.76,37.23,38.31,124930,,,,,,34.142784093961296,,34.142784093961296,#000000
2023-03-31 00:00:00+00:00,40.74,40.74,37.91,37.91,243803,,,,,,34.430055119551284,,34.430055119551284,#000000
2023-04-07 00:00:00+00:00,37.97,41.48,36.47,40.33,147404,,,,,,34.55552836979238,,34.55552836979238,#000000
2023-04-14 00:00:00+00:00,38.93,39.45,37.1,37.44,94107,,,,,,34.629056850151045,,34.629056850151045,#000000
2023-04-21 00:00:00+00:00,37.36,39.38,36.88,39.03,70952,,,,,,34.67409603846285,,34.67409603846285,#000000
2023-04-28 00:00:00+00:00,38.68,38.9,35.77,37.24,128482,,,,,,34.750342799228186,,34.750342799228186,#000000
2023-05-05 00:00:00+00:00,36.15,38.95,35.61,38.42,124499,,,,,,34.800315639186294,,34.800315639186294,#000000
2023-05-12 00:00:00+00:00,29.97,38.2,29.4,36.21,277015,,,,,32.523333333333326,34.688495564868205,,33.605914449100766,#000000
2023-05-19 00:00:00+00:00,33.5,33.5,29.77,29.77,542875,,,,,32.34676493188111,34.475002410501226,,33.41088367119117,#000000
2023-05-26 00:00:00+00:00,32.35,33.72,31.34,33.44,209944,,,,,32.37188787707534,34.40916550040553,,33.39052668874044,#000000
2023-06-02 00:00:00+00:00,34.6,35.26,32.41,32.41,124409,,,,,32.55707298203238,34.40307364780829,,33.48007331492033,#000000
2023-06-09 00:00:00+00:00,35.5,36.53,34.2529,34.37,355832,,,,,33.23348788256654,34.45611072229531,,33.84479930243093,#000000
2023-06-16 00:00:00+00:00,37.79,38.6,35.41,35.41,163101,,,,,33.62664167682699,34.52125281993317,,34.07394724838008,"rgba(38, 166, 154, 0.5)"
2023-06-23 00:00:00+00:00,36.91,39.069,35.63,38.39,129505,,,,,33.88356804629697,34.56971437933841,,34.22664121281769,#000000
2023-06-30 00:00:00+00:00,39.43,39.65,36.45,36.95,125446,,,,,34.18456864577213,34.63750056502079,,34.41103460539646,"rgba(38, 166, 154, 0.5)"
2023-07-07 00:00:00+00:00,37.26,39.67,37.22,39.4,109364,,,,,34.39204884304602,34.68792470467381,,34.539986773859916,#000000
2023-07-14 00:00:00+00:00,38.38,39.65,37.16,37.16,189208,,,,,34.732330905943435,34.78037212842534,,34.756351517184385,"rgba(38, 166, 154, 0.5)"
2023-07-21 00:00:00+00:00,38.56,39.46,37.13,38.25,123666,,,,,34.92443079944321,34.83813117538147,,34.88128098741234,"rgba(38, 166, 154, 0.5)"
2023-07-28 00:00:00+00:00,38.11,39.5,37.345,38.9464,108782,,,,,35.07456233100339,34.886525025991844,,34.98054367849762,"rgba(38, 166, 154, 0.5)"
2023-08-04 00:00:00+00:00,37.31,39.09,36.65,38.21,249794,,,,,35.31511956121106,34.97306619746311,,35.14409287933709,#000000
2023-08-11 00:00:00+00:00,36.12,37.31,34.94,37.29,299942,,,,,35.39568675350066,35.014273146866195,,35.20497995018343,#000000
2023-08-18 00:00:00+00:00,40.81,40.83,35.84,36.1,288587,,,,,35.725130802079576,35.15240537540976,,35.438768088744666,"rgba(38, 166, 154, 1.0)"
2023-08-25 00:00:00+00:00,44.97,46.515,40.83,40.83,357498,,,,,36.544778601600164,35.5072796376415,,36.02602911962083,"rgba(38, 166, 154, 1.0)"
2023-09-01 00:00:00+00:00,43.08,45.16,42.13,45.16,275129,,,,,37.028649827031415,35.742606422880606,,36.385628124956014,"rgba(38, 166, 154, 1.0)"
2023-09-08 00:00:00+00:00,40.37,43.27,39.8,43.0,178067,,,,,37.207143895083064,35.8441991937519,,36.52567154441748,"rgba(38, 166, 154, 0.5)"
2023-09-15 00:00:00+00:00,41.33,41.54,39.61,40.5,191656,,,,,37.36847698723823,35.9430149694261,,36.65574597833216,"rgba(38, 166, 154, 0.5)"
2023-09-22 00:00:00+00:00,39.01,42.36,39.0,41.18,121081,,,,,37.4439278424466,35.99474432205745,,36.71933608225203,#000000
2023-09-29 00:00:00+00:00,40.52,40.72,37.24,38.78,130471,,,,,37.50267671724775,36.04078120616426,,36.771728961706,"rgba(38, 166, 154, 0.5)"
2023-10-06 00:00:00+00:00,40.09,40.56,37.53,40.56,129056,,,,,37.55480882573132,36.08385731266345,,36.819333069197384,"rgba(38, 166, 154, 0.5)"
2023-10-13 00:00:00+00:00,40.68,41.4,39.12,39.81,112011,,,,,37.62130788990741,36.131459052768385,,36.8763834713379,"rgba(38, 166, 154, 0.5)"
2023-10-20 00:00:00+00:00,39.48,40.77,39.212,40.63,86930,,,,,37.66049128810167,36.16276794610257,,36.91162961710212,"rgba(38, 166, 154, 0.5)"
2023-10-27 00:00:00+00:00,37.26,41.63,37.0,39.18,116073,,,,,37.683018580925044,36.19041268654125,,36.936715633733144,#000000
2023-11-03 00:00:00+00:00,43.51,43.7,37.86,38.04,137094,,,,,37.7900481488943,36.26224339032487,,37.026145769609585,"rgba(38, 166, 154, 1.0)"
2023-11-10 00:00:00+00:00,45.65,46.02,42.57,44.15,258950,,,,,38.12417057176198,36.46651856578099,,37.29534456877148,"rgba(0, 255, 255, 0.75)"
2023-11-17 00:00:00+00:00,50.62,52.47,44.94,45.32,445962,,,,,38.98127803781151,36.97919013165923,,37.98023408473537,"rgba(0, 255, 0, 1.0)"
2023-11-24 00:00:00+00:00,47.93,52.665,47.61,50.94,340078,,,,,39.554929192678976,37.34523167249831,,38.45008043258864,"rgba(0, 255, 255, 0.75)"
2023-12-01 00:00:00+00:00,45.24,48.37,44.16,48.37,742849,,,,,40.23852836866018,37.86396617621248,,39.05124727243633,"rgba(38, 166, 154, 1.0)"
