date,Open,High,Low,Close,Volume,aVWAP_OB_bull_716,aVWAP_OB_bull_611,aVWAP_OB_bear_869,aVWAP_OB_bear_467,aVWAP_OB_bear_330,aVWAP_OB_bear_282,aVWAP_OB_bear_225,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,19.065,19.07,18.86,18.87,100629.0,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,18.965,18.965,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100629.0,False,False,False,False
2024-12-16 16:00:00+00:00,18.87,18.895,18.78,18.82,63304.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,18.8375,18.8375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63304.0,-981.4573643410853,False,False,False,False,100050.31782945736,False,False,False,False
2024-12-16 17:00:00+00:00,18.825,18.89,18.75,18.89,75616.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.388349514563025,-80.58252427184453,False,False,False,True,True,,,,18.82,18.8375,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12312.0,-775.3572501652544,False,False,False,False,99671.49119644251,False,False,False,False
2024-12-16 18:00:00+00:00,18.89,18.92,18.83,18.86,57285.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.33731267231395,-70.4896224784124,False,False,False,True,True,,,,18.82,18.875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44973.0,-1460.5920214805217,False,False,False,False,99014.33629417208,False,False,False,False
2024-12-16 19:00:00+00:00,18.855,18.86,18.785,18.81,57191.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.59178533023858,-66.6353989534152,False,False,False,True,True,,,,18.82,18.875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-102164.0,-3021.8851684343117,False,False,False,False,98365.9124756578,False,False,False,False
2024-12-16 20:00:00+00:00,18.815,18.87,18.705,18.735,165759.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.72599083566044,-66.23484497117857,False,False,False,True,True,,,,18.7875,18.7875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-267923.0,-7128.87919683068,False,False,False,False,99410.76654580263,False,False,False,False
2024-12-17 15:00:00+00:00,18.635,18.71,18.52,18.71,28914.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.996082735149457,-65.38884742430564,False,False,False,True,True,,,,18.615000000000002,18.7875,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-296837.0,-11620.477968972838,False,False,False,False,98317.79342106149,False,False,False,False
2024-12-17 16:00:00+00:00,18.705,18.73,18.645,18.685,30603.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.44881413501984,-64.2868660637443,False,False,False,True,True,,,,18.615000000000002,18.7875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-327440.0,-16516.9046671283,False,False,False,False,97267.95166259541,False,False,False,False
2024-12-17 17:00:00+00:00,18.685,18.745,18.67,18.71,36596.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.82573514088535,-59.242689975672576,False,False,False,True,True,,,,18.615000000000002,18.7875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-290844.0,-20770.037928103055,False,False,False,False,96327.30124922184,False,False,False,False
2024-12-17 18:00:00+00:00,18.705,18.72,18.67,18.71,38808.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.743682478129024,-54.74675711487897,False,False,False,True,True,,,,18.615000000000002,18.7875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-290844.0,-24957.23113852006,False,False,False,False,95435.52913683081,False,False,False,False
