date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_846,aVWAP_peak_810,aVWAP_peak_765,aVWAP_peak_744,aVWAP_peak_661,aVWAP_peak_616,aVWAP_peak_582,aVWAP_peak_555,aVWAP_peak_525,aVWAP_peak_482,aVWAP_peak_461,aVWAP_peak_438,aVWAP_peak_416,aVWAP_peak_382,aVWAP_peak_350,aVWAP_valley_854,aVWAP_valley_823,aVWAP_valley_774,aVWAP_valley_760,aVWAP_valley_732,aVWAP_valley_714,aVWAP_valley_646,aVWAP_valley_602,aVWAP_valley_564,aVWAP_valley_546,aVWAP_valley_499,aVWAP_OB_bear_846,aVWAP_OB_bear_765,aVWAP_OB_bear_350,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,24.2,24.815,23.97,24.43,6680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6680.0,False,False,False,False
2025-01-10 16:00:00+00:00,24.485,24.75,24.33,24.56,3820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3820.0,59.224806201550386,False,False,False,False,6635.658914728682,False,False,False,False
2025-01-10 17:00:00+00:00,24.56,24.905,24.49,24.88,1646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5466.0,143.05077819842558,False,False,False,False,6558.299861787152,False,False,False,False
2025-01-10 18:00:00+00:00,24.91,25.08,24.87,24.96,3090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8556.0,273.48409946666703,False,False,False,False,6504.52777090673,False,False,False,False
2025-01-10 19:00:00+00:00,24.98,25.06,24.93,24.975,3653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12209.0,458.5308576144706,False,False,False,False,6460.318038024456,False,False,False,False
2025-01-10 20:00:00+00:00,24.975,24.975,24.625,24.74,17172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.31336743950673,38.58203069555606,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4963.0,374.47611563595166,False,False,False,False,6626.390626582216,False,False,False,False
2025-01-13 15:00:00+00:00,24.74,24.74,24.74,24.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.85561239917789,31.7312491128897,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4963.0,291.7245479516733,False,False,False,False,6523.655888185593,False,False,False,False
2025-01-13 16:00:00+00:00,24.74,26.77,24.74,26.51,4451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.16251741203004,28.9427526526775,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-512.0,279.26370224699616,False,False,False,False,6491.521688368762,False,False,False,False
2025-01-13 17:00:00+00:00,26.51,26.78,26.5,26.64,4087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.20054519764443,30.98552630089449,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3575.0,330.36038903386446,False,False,False,False,6454.24228234754,False,False,False,False
2025-01-13 18:00:00+00:00,26.64,26.795,26.58,26.585,1753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.36035606650302,31.600994190802865,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1822.0,353.48658455271925,False,False,False,False,6381.3548051018415,False,False,False,False
