date,Close,High,Low,Open,Volume,aVWAP_peak_862,aVWAP_peak_830,aVWAP_peak_778,aVWAP_peak_755,aVWAP_peak_737,aVWAP_peak_705,aVWAP_peak_688,aVWAP_peak_657,aVWAP_peak_636,aVWAP_peak_595,aVWAP_peak_583,aVWAP_peak_565,aVWAP_peak_528,aVWAP_peak_499,aVWAP_peak_483,aVWAP_peak_467,aVWAP_peak_424,aVWAP_peak_396,aVWAP_peak_380,aVWAP_peak_368,aVWAP_peak_347,aVWAP_peak_337,aVWAP_peak_272,aVWAP_peak_261,aVWAP_peak_232,aVWAP_peak_219,aVWAP_peak_218,aVWAP_peak_217,aVWAP_peak_191,aVWAP_peak_154,aVWAP_peak_136,aVWAP_peak_119,aVWAP_peak_57,aVWAP_peak_31,aVWAP_valley_869,aVWAP_valley_817,aVWAP_valley_800,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_725,aVWAP_valley_696,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_626,aVWAP_valley_551,aVWAP_valley_480,aVWAP_valley_456,aVWAP_valley_413,aVWAP_valley_391,aVWAP_valley_372,aVWAP_valley_354,aVWAP_valley_341,aVWAP_valley_329,aVWAP_valley_248,aVWAP_valley_215,aVWAP_valley_194,aVWAP_valley_182,aVWAP_valley_170,aVWAP_valley_130,aVWAP_valley_111,aVWAP_valley_90,aVWAP_valley_48,aVWAP_valley_18,aVWAP_OB_bull_817,aVWAP_OB_bull_773,aVWAP_OB_bull_551,aVWAP_OB_bear_583,aVWAP_OB_bear_424,aVWAP_OB_bear_272,aVWAP_OB_bear_219,aVWAP_OB_bear_154,aVWAP_OB_bear_57,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-19 00:00:00+00:00,48.6,52.0,48.5,51.5,756586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-20 00:00:00+00:00,47.5,51.099,47.4,49.1,693776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-21 00:00:00+00:00,44.6,47.4,44.11,47.0,644558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-24 00:00:00+00:00,43.2,43.85,39.65,43.7,1651773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-25 00:00:00+00:00,42.1,43.3,40.5,42.4,536442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-26 00:00:00+00:00,40.6,43.7,40.0,43.3,782384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-27 00:00:00+00:00,37.9,40.91,37.7,40.8,748737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-28 00:00:00+00:00,39.1,39.4,37.1,37.8,693248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.53333333333333,,,,,,,,,,38.53333333333333,,38.53333333333333,#000000,,38.53333333333333,
2022-01-31 00:00:00+00:00,41.6,42.7,38.7,39.246,785117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.84330883554918,,,,,,,,,,39.84330883554918,,39.84330883554918,#000000,,39.84330883554918,
2022-02-01 00:00:00+00:00,44.7,45.6,41.4,42.4,562356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.96120031433335,,,,,,,,,,40.96120031433335,,40.96120031433335,#000000,,40.96120031433335,
2022-02-02 00:00:00+00:00,42.6,45.15,42.3,45.0,413256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.36348028798422,,,,,,,,,,41.36348028798422,,41.36348028798422,#000000,,41.36348028798422,
2022-02-03 00:00:00+00:00,39.6,42.2,39.5,41.4,445877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22046235201266,,,,,,,,,,41.22046235201266,,41.22046235201266,#000000,,41.22046235201266,
2022-02-04 00:00:00+00:00,42.1,42.4,39.2,40.0,558089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22253964278763,,,,,,,,,,41.22253964278763,,41.22253964278763,#000000,,41.22253964278763,
2022-02-07 00:00:00+00:00,41.8,44.174,41.6,42.2,389734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.354433035482614,,,,,,,,,,41.354433035482614,,41.354433035482614,#000000,,41.354433035482614,
2022-02-08 00:00:00+00:00,41.7,42.25,40.7,41.6,321025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.36949333117758,,,,,,,,,,41.36949333117758,,41.36949333117758,#000000,,41.36949333117758,
2022-02-09 00:00:00+00:00,46.4,46.5,42.6,42.78,669698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.895071908482144,,,,,,,,,,41.895071908482144,,41.895071908482144,#000000,,41.895071908482144,
2022-02-10 00:00:00+00:00,45.9,48.25,44.401,45.1,935065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.58964871072513,,,,,,,,,,42.58964871072513,,42.58964871072513,#000000,,42.58964871072513,
2022-02-11 00:00:00+00:00,44.9,48.1,42.85,44.8,1536745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.15591238514352,,,,,,,,,,43.15591238514352,,43.15591238514352,#000000,,43.15591238514352,
2022-02-14 00:00:00+00:00,43.3,46.599,43.101,43.7,522525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.23445862486092,,,,,,,,,,43.23445862486092,,43.23445862486092,#000000,,43.23445862486092,
2022-02-15 00:00:00+00:00,46.3,46.55,44.0,44.6,439778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.36110003215871,,,,,,,,,,43.36110003215871,,43.36110003215871,#000000,,43.36110003215871,
2022-02-16 00:00:00+00:00,47.0,49.0,45.35,46.9,546284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.11666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.59374014887367,,,,,,,,,,45.35520340777016,47.11666666666666,43.59374014887367,#000000,,45.35520340777016,
2022-02-17 00:00:00+00:00,43.8,47.2,43.4,46.2,452560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06702261147219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.65262095329375,,,,,,,,,,44.859821782382966,46.06702261147219,43.65262095329375,#000000,,44.859821782382966,
2022-02-18 00:00:00+00:00,41.3,44.368,41.0,44.2,486216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.80836143275916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.581366897246546,,,,,,,,,,44.194864165002855,44.80836143275916,43.581366897246546,#000000,,44.194864165002855,
2022-02-22 00:00:00+00:00,38.9,40.97,38.5,40.1,577556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.30982587290444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.35086707800164,,,,,,,,,,43.33034647545304,43.30982587290444,43.35086707800164,#000000,,43.33034647545304,
2022-02-23 00:00:00+00:00,37.4,40.607,37.3,40.0,486694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.379290143345976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12981388308298,,,,,,,,,,42.75455201321448,42.379290143345976,43.12981388308298,#000000,,42.75455201321448,
2022-02-24 00:00:00+00:00,38.4,38.6,34.7,35.3,683371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2914631504521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.77958216949667,,,,,,,,,,42.03552265997439,41.2914631504521,42.77958216949667,#000000,,42.03552265997439,
2022-02-25 00:00:00+00:00,37.7,39.0,36.55,38.9,412863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.89038745346831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.605348367523334,,,,,,,,,,41.74786791049582,40.89038745346831,42.605348367523334,#000000,,41.74786791049582,
2022-02-28 00:00:00+00:00,38.0,38.9,36.5,37.02,349106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.62030802164562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.46859499209394,,,,,,,,,,41.54445150686978,40.62030802164562,42.46859499209394,#000000,,41.54445150686978,
2022-03-01 00:00:00+00:00,36.6,38.263,36.3,37.8,384876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.306927515595675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.30389273578749,,,,,,,,,,41.30541012569158,40.306927515595675,42.30389273578749,#000000,,41.30541012569158,
2022-03-02 00:00:00+00:00,36.8,37.0,35.2,36.8,392902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.97979149564959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.124064806297966,,,,,,,,,,41.05192815097378,39.97979149564959,42.124064806297966,#000000,,41.05192815097378,
2022-03-03 00:00:00+00:00,35.5,37.2,35.05,36.5,405029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.66193595646151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.93713678630263,,,,,,,,,,40.799536371382075,39.66193595646151,41.93713678630263,#000000,,40.799536371382075,
2022-03-04 00:00:00+00:00,33.4,35.6,32.9,35.1,451786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.20485088634476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.678108587744845,,,,,,,,,,40.4414797370448,39.20485088634476,41.678108587744845,#000000,,40.4414797370448,
2022-03-07 00:00:00+00:00,31.5,33.6,31.4,33.0,592995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.534094150368404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.28898582861709,,,,,,,,,,39.91153998949275,38.534094150368404,41.28898582861709,#000000,,39.91153998949275,
2022-03-08 00:00:00+00:00,32.8,33.8,31.2,31.9,721305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.91765211477772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.87709138480651,,,,,,,,,,39.397371749792114,37.91765211477772,40.87709138480651,#000000,,39.397371749792114,
2022-03-09 00:00:00+00:00,34.2,34.8,33.1,33.8,590202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.61335024187838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.62154704980353,,,,,,,,,,39.11744864584095,37.61335024187838,40.62154704980353,#000000,,39.11744864584095,
2022-03-10 00:00:00+00:00,33.3,33.876,32.1,33.6,386116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.39292141490867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44200088883406,,,,,,,,,,38.917461151871365,37.39292141490867,40.44200088883406,#000000,,38.917461151871365,
2022-03-11 00:00:00+00:00,31.7,33.8,31.6,33.7,268183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.22829649628979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.310433812598205,,,,,,,,,,38.769365154444,37.22829649628979,40.310433812598205,#000000,,38.769365154444,
2022-03-14 00:00:00+00:00,29.3,31.8,28.9,31.8,604123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.73162938746121,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,39.94542431894416,,,,,,,,,,35.559017902135125,36.73162938746121,34.97271215947208,#000000,,35.559017902135125,
2022-03-15 00:00:00+00:00,30.3,30.51,28.992,29.7,531105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.34439892203795,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.969122563925485,39.64324300035492,,,,,,,,,,35.31892149543945,36.34439892203795,34.806182782140205,#000000,,35.31892149543945,
2022-03-16 00:00:00+00:00,32.5,32.8,30.7,31.1,583457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.08853546177216,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.658562255445297,39.3979355430221,,,,,,,,,,35.381677753413186,36.08853546177216,35.0282488992337,#000000,,35.381677753413186,
2022-03-17 00:00:00+00:00,34.8,34.8,31.805,32.4,429735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9934596639302,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.28725774988131,39.26870153915501,,,,,,,,,,35.51647298432218,35.9934596639302,35.27797964451816,#000000,,35.51647298432218,
2022-03-18 00:00:00+00:00,35.5,36.5,33.8,34.4,450376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9631143428783,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.976896440377264,39.17413272258858,,,,,,,,,,35.70471450194805,35.9631143428783,35.57551458148292,#000000,,35.70471450194805,
2022-03-21 00:00:00+00:00,34.7,36.3,34.35,35.5,539131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.92282232887582,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.51634412729593,39.062516654111285,,,,,,,,,,35.83389437009435,35.92282232887582,35.78943039070361,#000000,,35.83389437009435,
2022-03-22 00:00:00+00:00,36.8,37.1,34.6,35.0,455983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.932259547242055,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.97948455720928,38.99667305104644,,,,,,,,,,35.96947238516593,35.932259547242055,35.988078804127866,#000000,,35.96947238516593,
2022-03-23 00:00:00+00:00,36.4,40.45,36.2,38.9,974095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.06597745783197,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.98254728887848,38.935835907150164,,,,,,,,,,36.32812021795354,36.06597745783197,36.45919159801432,#000000,,36.32812021795354,
2022-03-24 00:00:00+00:00,40.4,41.1,35.3,37.1,2154700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.48032899073905,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5693280103272,38.93560331279813,,,,,,,,,,36.99508677128813,36.48032899073905,37.25246566156267,#000000,,36.99508677128813,
2022-03-25 00:00:00+00:00,44.6,45.6,39.8,45.55,4296008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.33333333333333,38.01315212583779,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.59638107720324,39.62312824887027,,,,,,,,,43.33333333333333,39.89149869631116,40.67324272958556,39.10975466303675,#000000,,39.89149869631116,
2022-03-28 00:00:00+00:00,40.9,43.8,39.95,42.9,1732014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.82093336199945,38.30571323336026,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.99759030432801,39.73737755229567,,,,,,,,,42.82093336199945,39.96540361299584,40.56332329767986,39.36748392831184,#000000,,39.96540361299584,
2022-03-29 00:00:00+00:00,41.4,43.893,40.2,41.4,1207897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.65568309618539,38.49798519542533,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.24277686936286,39.82051194942867,,,,,,,,,42.65568309618539,40.054239277600566,40.576834145805364,39.53164440939577,#000000,,40.054239277600566,
2022-03-30 00:00:00+00:00,41.6,45.4,40.619,41.7,1516370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.63558277348931,38.75698340742779,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56583384644069,39.9496233788378,,,,,,,,,42.63558277348931,40.227005851548896,40.69628309045855,39.75772861263924,#000000,,40.227005851548896,
2022-03-31 00:00:00+00:00,40.0,42.1,39.5,41.9,1089360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.402887373548886,38.83516106743812,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.62946175737772,39.968877640447445,,,,,,,,,42.402887373548886,40.20909695970305,40.6190242204935,39.79916969891258,#000000,,40.20909695970305,
2022-04-01 00:00:00+00:00,39.5,42.15,39.2,40.4,1534981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.11690855730856,38.9197232032401,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.68491575309258,39.98284422095417,,,,,,,,,42.11690855730856,40.176097933648855,40.51831588027433,39.83387998702338,#000000,,40.176097933648855,
2022-04-04 00:00:00+00:00,41.4,41.5,38.223,40.1,908935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98798590611556,38.96833810225165,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.717882233908355,39.99287664058734,,,,,,,,,41.98798590611556,40.166770720715725,40.4781620041836,39.85537943724785,#000000,,40.166770720715725,
2022-04-05 00:00:00+00:00,39.2,42.0,38.95,40.7,843041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.86353997664845,39.00085972508996,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.731986536321614,39.99420285531258,,,,,,,,,41.86353997664845,40.147647273343146,40.4321998508692,39.8630946958171,#000000,,40.147647273343146,
2022-04-06 00:00:00+00:00,37.7,40.0,36.9,39.5,1056783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.59061360380506,38.97177218973184,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.654553493988175,39.94346291621106,,,,,,,,,41.59061360380506,40.04010055093403,40.281192896768445,39.79900820509962,#000000,,40.04010055093403,
2022-04-07 00:00:00+00:00,35.3,37.6,34.5,37.5,697139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3193651588404,38.89755524164058,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.53017809066596,39.86757930539031,,,,,,,,,41.3193651588404,39.90366944913431,40.108460200240486,39.69887869802814,#000000,,39.90366944913431,
2022-04-08 00:00:00+00:00,34.9,35.873,34.3,35.5,447766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.13550037318267,38.84020612570582,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.43869102881049,39.81127079739577,,,,,,,,,41.13550037318267,39.806417081273686,39.98785324944424,39.62498091310313,#000000,,39.806417081273686,
2022-04-11 00:00:00+00:00,35.7,36.05,33.3,34.2,541787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.926636484613034,38.77291068948717,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.33265792395643,39.744758663878585,,,,,,,,,40.926636484613034,39.69424094048381,39.8497735870501,39.53870829391751,#000000,,39.69424094048381,
2022-04-12 00:00:00+00:00,35.8,37.841,35.4,36.0,442892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.80231606054962,38.738502632018125,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.27525960415802,39.70665974299864,,,,,,,,,40.80231606054962,39.6306845099311,39.77040934628387,39.49095967357833,#000000,,39.6306845099311,
2022-04-13 00:00:00+00:00,36.9,37.15,35.2,35.7,248215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.73659296640236,38.72019178281805,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.24478855260851,39.68611386704137,,,,,,,,,40.73659296640236,39.59692179221757,39.72839237461021,39.46545120982494,#000000,,39.59692179221757,
2022-04-14 00:00:00+00:00,35.4,36.85,35.25,36.7,311886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6459706654916,38.69186560940496,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.199700193974465,39.656116906869684,,,,,,,,,40.6459706654916,39.54841334393518,39.66891813744828,39.427908550422075,#000000,,39.54841334393518,
2022-04-18 00:00:00+00:00,33.6,35.5,33.2,35.5,579475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.428650449919964,38.60965189630984,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.07747172378082,39.576889439509095,,,,,,,,,40.428650449919964,39.42316587737993,39.519151173114906,39.32718058164495,#000000,,39.42316587737993,
2022-04-19 00:00:00+00:00,33.5,34.374,32.9,33.4,413579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.27039264161678,38.54633456018032,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.985203534680316,39.51658696719729,,,,,,,,,40.27039264161678,39.32962942591868,39.408363600898554,39.250895250938804,#000000,,39.32962942591868,
2022-04-20 00:00:00+00:00,32.3,34.0,32.1,34.0,411983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.10203071144736,38.47500793137026,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.88328706623819,39.449850485133794,,,,,,,,,40.10203071144736,39.2275440485474,39.28851932140881,39.16656877568599,"rgba(239, 83, 80, 0.5)",7.485075119833432,39.2275440485474,-0.925514298472607
2022-04-21 00:00:00+00:00,31.2,33.2,31.0,33.0,639026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.82161551717009,38.348921085604594,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.70676290698356,39.333741819779284,,,,,,,,,39.82161551717009,39.05276033238438,39.085268301387345,39.020252363381424,"rgba(239, 83, 80, 1.0)",7.330266025186256,39.05276033238438,-1.071279037541458
2022-04-22 00:00:00+00:00,30.5,31.9,29.9,31.1,453018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.60986546569892,38.24872835594673,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5689194190861,39.242542167060265,,,,,,,,,39.60986546569892,38.917513851948,38.92929691082283,38.90573079307318,"rgba(239, 83, 80, 1.0)",7.161169565758756,38.917513851948,-1.175438421706487
2022-04-25 00:00:00+00:00,31.0,31.1,29.7,30.0,547753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.36211427937652,38.12844311690703,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.40508415568447,39.132713159132685,,,,,,,,,39.36211427937652,38.75708867777518,38.745278698141774,38.76889865740858,"rgba(239, 83, 80, 1.0)",7.057477537278393,38.75708867777518,-1.0991304806570565
