date,Close,High,Low,Open,Volume,aVWAP_peak_142,aVWAP_peak_106,aVWAP_peak_83,aVWAP_peak_59,aVWAP_valley_155,aVWAP_valley_128,aVWAP_valley_95,aVWAP_valley_64,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,64.1679654714,64.6031159937,62.8959870218,62.9964063731,4844841,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,66.8700828489,67.0473675024,64.3771724533,64.3771724533,12068503,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,68.9215195529,69.5462369031,66.0174280872,66.8025458381,9525157,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,67.2753049139,70.1371857479,66.9713883652,69.7572900619,8613915,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,66.228481246,67.9169065168,64.4218662063,65.8570276865,12263033,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,69.8923640836,70.7196924663,65.8570276865,66.1693863616,9972099,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,71.403504701,72.6149498327,70.0949751161,70.3144704013,10694337,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,70.2553755168,72.0873169356,70.0063327894,71.023609015,10578675,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,69.5884475349,70.7196924663,65.9667753291,69.8248270728,10870189,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,65.3842686106,68.9806144374,64.1010654049,68.5500659933,14636292,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,64.9706044193,66.0005438345,62.649019672,64.4556347117,11628713,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,68.3136864554,68.6344872569,64.4556347117,65.5193426323,10681413,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,68.9806144374,69.7657321883,67.6763059157,68.5078553616,9572083,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,67.1149045132,69.5462369031,66.5323977948,68.6091608778,8582775,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,65.5726551781,68.7780034049,64.6865382162,67.2753049139,13606534,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,63.4766477491,66.015713659,62.7950193169,65.2148002512,8494736,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,62.4712458116,65.9901525928,62.3008387035,63.3744034842,8676442,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,61.5510474281,62.564969721,60.0216436333,61.951504132,16659538,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,61.5254863619,63.1486140661,60.396539271,61.7384952469,22786716,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,60.6052879784,61.5510474281,59.1227461384,60.5712065568,22218577,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,61.1505907242,62.5394086548,60.0623709321,60.7586543756,12398238,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,64.4224071987,64.5928143068,60.5712065568,62.1815537279,10579544,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,64.703578927,65.7345419307,64.2264390245,64.5672532406,7288355,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,61.0994685917,65.6408180213,60.7416136648,65.3426055822,7260930,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,56.532558096,60.1792702083,56.0639385488,60.025903811,11326655,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,55.348228695,58.1343849117,54.9222109249,57.8361724726,8332195,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,56.4217934757,57.1971458174,54.692161329,55.6294004233,8950612,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,55.2894055215,55.6683360266,53.7549222347,54.606957775,13315276,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,52.1287806264,54.9793714718,50.5011018657,54.9190870733,11259540,,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,54.7123977068,55.3841381477,52.6885643272,53.1363912878,7970538,,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,55.9525339054,56.141999158,54.3593033725,55.1602246674,8866826,,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,55.5305431156,56.4606452646,54.8157423901,55.6683360266,8223479,,,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,58.3122375056,58.3639098472,55.1171643828,55.9266977346,8453442,,,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,57.9591431713,59.5179254765,57.3476871289,57.5371523815,7335608,,,,,,,,,,,#000000
2022-08-26 00:00:00+00:00,57.3562991858,58.5890290155,56.1161629872,57.2185062749,9787939,,,,,,,,,,,#000000
2022-09-02 00:00:00+00:00,56.0386544748,57.2787906734,54.2559586893,57.1065495347,9888002,,,,,,,,,,,#000000
2022-09-09 00:00:00+00:00,58.2002807654,58.3440159957,54.4884842265,56.4003608661,6507377,,,,,,,,,,,#000000
2022-09-16 00:00:00+00:00,57.0204289654,59.1562190852,56.3573005814,58.8289609217,7626071,,,,,,,,,,,#000000
2022-09-23 00:00:00+00:00,53.4636494513,57.459643869,52.9554519716,56.3917488091,8251332,,,,,,,,,,,#000000
2022-09-30 00:00:00+00:00,52.8177451812,54.3334672017,52.2493494235,52.8521934089,9542616,,,,,,,,,,,#000000
2022-10-07 00:00:00+00:00,52.0725706334,56.4003608661,51.6852036336,53.627278533,15171639,,,,,,,,,,,#000000
2022-10-14 00:00:00+00:00,53.212909442,54.1704458462,49.8528271511,52.3076022963,9882860,,,,,,,,,,,#000000
2022-10-21 00:00:00+00:00,55.0148188571,55.358661475,53.4131215992,54.2836092394,7223631,,,,,,,,,,,#000000
2022-10-28 00:00:00+00:00,56.1029284073,56.7122697554,54.5534604078,55.0409334863,8042247,,,,,,,,,,,#000000
2022-11-04 00:00:00+00:00,56.8080233958,57.0387026204,54.231379981,55.8243723624,6646593,,,,,,,,,,,#000000
2022-11-11 00:00:00+00:00,58.026706092,58.6882766985,56.1116332837,57.0169404294,8425504,,,,,,,,,,,#000000
2022-11-18 00:00:00+00:00,58.1398694852,58.4358352829,56.8863672834,57.896132946,7128010,,,,,,,,,,,#000000
2022-11-25 00:00:00+00:00,59.2453887882,59.5065350803,57.6349866539,57.8351988112,3684221,,,,,,,,,,,#000000
2022-12-02 00:00:00+00:00,59.7067472375,60.0984666756,56.9560062946,58.914603485,8109072,,,,,,,,,,,#000000
2022-12-09 00:00:00+00:00,57.7568549236,59.7589764959,56.8646050924,59.4543058218,6745641,,,,,,,,,,,#000000
2022-12-16 00:00:00+00:00,55.0583432391,58.9842424962,54.7188530595,57.6959207888,14199997,,,,,,,,,,,#000000
2022-12-23 00:00:00+00:00,56.5642868566,56.7296795082,54.7971969471,55.2846700256,6065443,,,,,,,,,,,#000000
2022-12-30 00:00:00+00:00,56.3727795757,57.0865794407,55.8809540591,56.8080233958,5581882,,,,,,,,,,,#000000
2023-01-06 00:00:00+00:00,56.546051639,57.7742646764,55.7547333512,56.4685332162,12621732,,,,,,,,,,,#000000
2023-01-13 00:00:00+00:00,58.4033394497,58.4913625687,55.7186343205,56.810120996,8991300,,,,,,,,,,,#000000
2023-01-20 00:00:00+00:00,58.6674088066,59.3891983824,57.4614920765,58.6145949352,7009617,,,,,,,,,,,#000000
2023-01-27 00:00:00+00:00,60.4454758102,60.5907139566,58.0952585332,58.7290249899,7009495,,,,,,,,,,,#000000
2023-02-03 00:00:00+00:00,60.6919405434,61.1760676978,59.4420122538,60.0053602153,8320395,,,,,,,,,,,#000000
2023-02-10 00:00:00+00:00,61.3433116239,61.5633694214,59.7853024178,60.2166157009,7210317,,,,,,,,,,,#000000
2023-02-17 00:00:00+00:00,60.6567312958,62.20593819,60.2694295723,61.3081023763,5254073,,,,61.04403301936666,,,,,61.04403301936666,,#000000
2023-02-24 00:00:00+00:00,58.9402804755,60.3926619388,57.8840030476,60.3046388199,6070483,,,,59.987101535014695,,,,,59.987101535014695,,#000000
2023-03-03 00:00:00+00:00,57.6463406264,59.2923729515,56.6780863175,59.0899197778,9119218,,,,59.043751226190906,,,,,59.043751226190906,,#000000
2023-03-10 00:00:00+00:00,53.2979985483,58.0116365702,53.0163245675,57.7255614335,11806143,,,,57.48115152468517,,,,,57.48115152468517,,#000000
2023-03-17 00:00:00+00:00,49.926713091,54.0990089311,49.6121184637,52.276930368,28896635,,,,54.51876608356127,,,,,54.51876608356127,,#000000
2023-03-24 00:00:00+00:00,49.7770737887,51.0093974545,48.791214856,50.3316194383,18291319,,,,53.445863655448335,,,,49.859228699733336,53.445863655448335,49.859228699733336,#000000
2023-03-31 00:00:00+00:00,52.7258482748,52.8138713938,50.1731778241,50.4372471811,10324506,,,,53.26855226541087,,,,50.59708414444454,53.26855226541087,50.59708414444454,#000000
2023-04-07 00:00:00+00:00,52.6247004879,54.6799615164,51.8318109766,53.3684170435,15007969,,,,53.23659955379209,,,,51.4394137706117,53.23659955379209,51.4394137706117,#000000
2023-04-14 00:00:00+00:00,54.1926617688,54.5222899926,52.1168948459,52.1168948459,13571545,,,,53.27949201298126,,,,51.95460544488222,53.27949201298126,51.95460544488222,#000000
