date,Close,High,Low,Open,Volume,aVWAP_peak_59,aVWAP_peak_38,aVWAP_valley_101,aVWAP_valley_71,aVWAP_valley_45,aVWAP_valley_21,aVWAP_OB_bull_71,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-24 00:00:00+00:00,27.9267946454,28.1314222405,27.5516440544,27.7124228791,293849,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,293849.0,False,False,False,False
2024-12-26 00:00:00+00:00,27.6637020231,28.2191197812,27.5760044823,27.6442136807,611967,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-611967,-23998.70588235294,False,False,False,False,306324.2156862745,False,False,False,False
2024-12-27 00:00:00+00:00,27.4688185992,27.7611437351,27.3031676889,27.5467719688,755902,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1367869,-76699.5017301038,False,False,False,False,323954.71703191084,False,False,False,False
2024-12-30 00:00:00+00:00,27.3518885449,28.0047480149,26.8939124987,27.0010983818,848174,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2216043,-160595.32519166835,False,False,False,False,344512.33597183594,False,False,False,False
2024-12-31 00:00:00+00:00,26.9523775259,27.7026787079,26.9134008411,27.4006094008,918206,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3134249,-277209.1947919951,False,False,False,False,367010.12671803846,False,False,False,False
2025-01-02 00:00:00+00:00,27.3324002025,27.7513995639,26.8451916427,27.108284265,570818,,,,,,,,,,,#000000,,,,10.864320007435538,-40.04103999318409,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2563431,-366864.9518589757,False,False,False,False,375002.5923369389,False,False,False,False
2025-01-03 00:00:00+00:00,27.7806320774,27.9170504742,27.2447026617,27.5272836264,624775,,,,,,,,,,,#000000,,,,24.784911469742436,-27.884071153149186,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1938656,-428503.81649195706,False,False,False,False,384797.5887158825,False,False,False,False
2025-01-06 00:00:00+00:00,28.2678406372,28.5796541154,27.8001204198,27.9462829878,852306,,,,,,,,,,,#000000,,,,38.205464868826745,-16.73249672993046,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1086350,-454301.7060412921,False,False,False,False,403131.25190349494,False,False,False,False
2025-01-07 00:00:00+00:00,28.4334915475,28.7745375394,28.1767326365,28.4140032051,763727,,,,,,,,,,,#000000,,,,48.192935679802744,-9.015829397588092,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-322623,-449137.83521614346,False,False,False,False,417272.26163276966,False,False,False,False
2025-01-08 00:00:00+00:00,26.8744241563,28.258096466,26.7039011604,28.258096466,1225389,,,,,,,,,,,#000000,,,,43.93560825520011,-9.015829397588092,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1548012,-492230.93971747113,False,False,False,False,448963.1141177591,False,False,False,False
2025-01-10 00:00:00+00:00,26.2702855422,26.4554247949,25.4030543058,26.3579830829,1285709,,,,,,,,,,,#000000,,,,39.090646390634745,-0.6112840656762302,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2833721,-584054.0793363939,False,False,False,False,481776.6782700039,False,False,False,False
2025-01-13 00:00:00+00:00,25.8317978384,26.0948904607,25.1577935168,26.0948904607,926703,,,,,,,,,,,#000000,,,,34.68971431663277,-3.988596096444155,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3760424,-708617.6056369274,False,False,False,False,499224.769318239,False,False,False,False
2025-01-14 00:00:00+00:00,25.3153567651,26.1241229743,25.2763800803,26.0948904607,856173,,,,,,,,,,,#000000,,,,30.599035483403412,-7.342029152073053,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4616597,-861871.6995335185,False,False,False,False,513222.73914889636,False,False,False,False
2025-01-15 00:00:00+00:00,24.8768690613,25.9487278928,24.8086598629,25.9487278928,1417950,,,,,,,,,,,#000000,,,,27.040485186841085,-10.42702778293608,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6034547,-1064721.7113165178,False,False,False,False,548702.2395744298,False,False,False,False
2025-01-16 00:00:00+00:00,25.3738217922,25.7928211536,24.6508042896,24.8378923765,1105170,,,,,,,,,,,#000000,,,,27.91957982317078,-10.42702778293608,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4929377,-1216276.8206766543,False,False,False,False,570524.504689158,False,False,False,False
2025-01-17 00:00:00+00:00,24.7014739798,25.4322868194,24.4481255287,25.2081708819,1357359,,,,,,,,,,,#000000,,,,26.987472679368874,-10.660508384762068,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6286736,-1415118.3571207072,False,False,False,False,601380.7594072302,False,False,False,False
2025-01-21 00:00:00+00:00,24.6722414662,24.9061015749,24.1558003928,24.8963574037,1350440,,,,,,,,,,,#000000,,,,26.3050504593935,-11.79199085156118,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7637176,-1659120.6176257774,False,False,False,False,630755.6315873389,False,False,False,False
2025-01-22 00:00:00+00:00,23.9901494825,24.9353340885,23.8537310858,24.7501948357,1793002,,,,,,,,,,,#000000,,,,24.540339561884544,-14.052127642601015,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9430178,-1963867.9659541782,False,False,False,False,676333.9205446981,False,False,False,False
2025-01-23 00:00:00+00:00,24.3311954744,24.8865157908,23.7368010314,23.9219402842,2661949,,,,,,,,,,,#000000,,,,25.463443736785177,-14.052127642601015,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6768229,-2152274.2810147987,False,False,False,False,754201.1785625531,False,False,False,False
2025-01-24 00:00:00+00:00,24.9158457461,25.2958684227,24.3165792176,24.3604279879,1159611,,,,,,,,,,,#000000,,,,29.246078977840504,-14.052127642601015,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5608618,-2287817.171955395,False,False,False,False,770099.6029326491,False,False,False,False
2025-01-27 00:00:00+00:00,24.6722414662,24.8476365477,23.9511727977,24.7014739798,1423768,,,,,,,,,,,#000000,,,,31.07425508423389,-14.052127642601015,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7032386,-2473878.694623811,False,False,False,False,795733.6577196041,False,False,False,False
2025-01-28 00:00:00+00:00,23.9706611401,24.8184040341,23.7019168986,24.8184040341,1104711,,,,,,24.163660690933334,,24.163660690933334,,24.163660690933334,#000000,,24.163660690933334,,30.534818380914114,-14.052127642601015,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8137097,-2695965.686991505,False,False,False,False,807850.4162404039,False,False,False,False
