date,Open,High,Low,Close,Volume,aVWAP_peak_615,aVWAP_valley_587,aVWAP_valley_577,aVWAP_valley_556,aVWAP_valley_535,aVWAP_valley_495,aVWAP_valley_433,aVWAP_valley_421,aVWAP_valley_375,aVWAP_valley_347,aVWAP_valley_315,aVWAP_valley_271,aVWAP_valley_214,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,25.32,25.74,25.13,25.31,40133.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,40133.0,False,False,False,False
2023-10-31 16:00:00+00:00,25.68,25.985,25.595,25.885,60498.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,60498.0,937.953488372093,False,False,False,False,40448.73643410853,False,False,False,False
2023-11-01 16:00:00+00:00,26.45,26.475,25.66,26.195,22658.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,83156.0,2212.651883901208,False,False,False,False,40172.91106303708,False,False,False,False
2023-11-02 16:00:00+00:00,27.02,27.21,26.66,26.89,35613.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,118769.0,4019.7270484918863,False,False,False,False,40102.21476748611,False,False,False,False
2023-11-03 16:00:00+00:00,28.7,29.09,28.62,28.67,49648.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,168417.0,6568.521977972632,False,False,False,False,40250.21143775764,False,False,False,False
2023-11-06 16:00:00+00:00,27.75,28.0,27.47,27.81,24789.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,143628.0,8693.475125600962,False,False,False,False,40010.502733296285,False,False,False,False
2023-11-06 20:00:00+00:00,27.82,27.84,27.58,27.705,36217.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,107411.0,10223.979387219551,False,False,False,False,39951.68873743123,False,False,False,False
2023-11-07 16:00:00+00:00,25.81,26.83,25.81,26.23,37123.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,70288.0,11155.204512999093,False,False,False,False,39907.83309809121,False,False,False,False
2023-11-07 20:00:00+00:00,26.32,26.685,26.14,26.245,41650.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,111938.0,12717.728474037865,False,False,False,False,39934.84343765568,False,False,False,False
2023-11-08 16:00:00+00:00,24.3,24.41,23.73,23.78,19613.0,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,92325.0,13951.949738006271,False,False,False,False,39619.77609753699,False,False,False,False
