date,Open,High,Low,Close,Volume,aVWAP_OB_bull_758,aVWAP_OB_bull_624,aVWAP_OB_bull_584,aVWAP_OB_bull_190,aVWAP_OB_bear_832,aVWAP_OB_bear_320,aVWAP_OB_bear_205,aVWAP_OB_bear_141,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,21.53,21.53,21.2,21.3,470.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,470.0,False,False,False,False
2024-12-05 16:00:00+00:00,21.3,21.51,21.3,21.44,344.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,344.0,5.333333333333333,False,False,False,False,468.04651162790697,False,False,False,False
2024-12-05 17:00:00+00:00,21.44,21.51,21.28,21.3,437.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,85.03401360544218,-9.863945578231267,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-93.0,3.8087855297157622,False,False,False,False,467.565170362358,False,False,False,False
2024-12-05 18:00:00+00:00,21.3,21.3,21.07,21.13,407.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,68.74338402847343,-9.863945578231267,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-500.0,-4.002203393225567,False,False,False,False,466.6261754730191,False,False,False,False
2024-12-05 19:00:00+00:00,21.13,21.13,20.96,21.09,100.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,56.33647510799945,-9.863945578231267,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-600.0,-13.242479309609667,False,False,False,False,460.94204872149936,False,False,False,False
2024-12-05 20:00:00+00:00,21.09,21.13,20.97,21.04,552.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,46.628636003411245,-9.863945578231267,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1152.0,-30.8976346691506,False,False,False,False,462.3537999041117,False,False,False,False
2024-12-06 15:00:00+00:00,20.8,21.02,20.745,21.02,209.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,39.38191613384496,32.717545893938365,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1361.0,-51.5193767673033,False,False,False,False,458.4258340141255,False,False,False,False
2024-12-06 16:00:00+00:00,21.02,21.24,21.02,21.24,100.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,42.570877233479216,32.717545893938365,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1261.0,-70.27101433680247,False,False,False,False,452.86884433948785,False,False,False,False
2024-12-06 17:00:00+00:00,21.24,21.24,21.11,21.155,100.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,42.87792912773472,32.31611320863745,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1361.0,-90.28231644010785,False,False,False,False,447.39800954352677,False,False,False,False
2024-12-06 18:00:00+00:00,21.155,21.155,20.9,20.9,401.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,39.22509019060146,26.29864033834781,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1762.0,-116.20042006119144,False,False,False,False,446.67866055835583,False,False,False,False
2024-12-06 19:00:00+00:00,20.9,20.99,20.85,20.9,554.0,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.61591952122056,21.234972822619326,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1762.0,-141.71669261838227,False,False,False,False,448.34255729388514,False,False,False,False
2024-12-06 20:00:00+00:00,20.9,20.9,20.605,20.73,1479.0,,,,,,,,,0.0,0.0,0.0,0.0,20.745,#000000,,20.745,,33.029978282559796,15.28170795217784,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-3241.0,-189.76759660879495,False,False,False,False,464.32174245211945,False,False,False,False
2024-12-09 15:00:00+00:00,21.19,21.335,21.145,21.155,48.0,,,,,,,,,0.0,0.0,0.0,0.0,20.759669286182056,#000000,,20.759669286182056,,38.174703247529266,15.28170795217784,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-3193.0,-236.32933929703069,False,False,False,False,457.86714179394704,False,False,False,False
