date,Open,High,Low,Close,Volume,aVWAP_peak_614,aVWAP_valley_610,aVWAP_valley_595,aVWAP_valley_556,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,9.7,10.685,9.53,10.6,97614.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,97614.0,False,False,False,False
2023-10-31 16:00:00+00:00,10.57,10.645,10.485,10.515,21051.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21051.0,-326.3720930232558,False,False,False,False,96426.97674418605,False,False,False,False
2023-11-01 16:00:00+00:00,10.66,10.835,10.59,10.83,8371.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12680.0,-517.9012078601045,False,False,False,False,95061.7678024157,False,False,False,False
2023-11-02 16:00:00+00:00,10.65,10.915,10.625,10.885,13539.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,859.0,-496.5539023118858,False,False,False,False,93797.8489217581,False,False,False,False
2023-11-03 16:00:00+00:00,11.225,11.435,11.16,11.33,19988.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20847.0,-165.6460898729418,False,False,False,False,92653.51017878509,False,False,False,False
2023-11-06 16:00:00+00:00,11.095,11.2,10.97,10.98,13023.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7824.0,-41.7756078594078,False,False,False,False,91418.92862562562,False,False,False,False
2023-11-06 20:00:00+00:00,10.98,11.04,10.93,11.0,18093.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,25917.0,360.68602947174577,False,False,False,False,90282.09252290273,False,False,False,False
2023-11-07 16:00:00+00:00,10.72,10.79,10.6,10.735,13814.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12103.0,542.7374088597807,False,False,False,False,89096.54070084223,False,False,False,False
2023-11-07 20:00:00+00:00,10.735,10.76,10.65,10.685,10944.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1159.0,552.2918676371484,False,False,False,False,87884.87340315476,False,False,False,False
2023-11-08 16:00:00+00:00,10.365,10.4,10.17,10.295,13202.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12043.0,357.01602472804524,False,False,False,False,86726.9993969043,False,False,False,False
2023-11-08 20:00:00+00:00,10.3,10.43,10.29,10.43,11646.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-397.0,345.325853802029,False,False,False,False,85562.95289462671,False,False,False,False
2023-11-09 16:00:00+00:00,10.45,10.55,10.32,10.33,3761.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4158.0,275.5068483167262,False,False,False,False,84294.70556292706,False,False,False,False
2023-11-09 20:00:00+00:00,10.325,10.37,10.295,10.315,5091.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9249.0,127.84007547460638,False,False,False,False,83066.74113559486,False,False,False,False
2023-11-10 16:00:00+00:00,10.46,10.64,10.45,10.565,6677.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2572.0,85.98208980833341,False,False,False,False,81882.40406372517,False,False,False,False
2023-11-10 20:00:00+00:00,10.565,10.58,10.5,10.505,5242.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7814.0,-36.498252669315164,False,False,False,False,80694.18074490772,False,False,False,False
2023-11-13 16:00:00+00:00,10.47,10.55,10.45,10.51,4165.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3649.0,-92.50603169769786,False,False,False,False,79507.68181863008,False,False,False,False
2023-11-13 20:00:00+00:00,10.505,10.57,10.49,10.545,7260.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3611.0,-35.087333531842084,False,False,False,False,78387.56272066683,False,False,False,False
2023-11-14 16:00:00+00:00,10.94,10.99,10.85,10.935,3397.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7008.0,74.10781892601594,False,False,False,False,77224.91833740068,False,False,False,False
2023-11-14 20:00:00+00:00,10.94,10.97,10.9,10.905,4984.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2024.0,104.33870545429475,False,False,False,False,76104.90409961152,False,False,False,False
2023-11-15 16:00:00+00:00,11.0,11.06,10.825,10.83,3167.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1143.0,85.00012087360801,False,False,False,False,74974.08388101289,False,False,False,False
2023-11-15 20:00:00+00:00,10.83,10.84,10.775,10.79,3101.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4244.0,17.88383992983114,False,False,False,False,73859.77250301269,False,False,False,False
2023-11-16 16:00:00+00:00,10.425,10.52,10.405,10.5,22500.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26744.0,-397.02908782101895,False,False,False,False,73063.49696033032,False,False,False,False
2023-11-16 20:00:00+00:00,10.5,10.59,10.49,10.515,6767.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-19977.0,-700.5945283199178,False,False,False,False,72035.64429427868,False,False,False,False
2023-11-17 16:00:00+00:00,10.87,10.885,10.76,10.79,3261.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16716.0,-948.8953883459656,False,False,False,False,70969.37073932863,False,False,False,False
2023-11-17 20:00:00+00:00,10.79,10.815,10.76,10.81,3725.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12991.0,-1135.5946846506793,False,False,False,False,69926.82235577314,False,False,False,False
2023-11-20 16:00:00+00:00,10.79,10.945,10.73,10.925,3794.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9197.0,-1260.57771279563,False,False,False,False,68901.50728048982,False,False,False,False
2023-11-20 20:00:00+00:00,10.92,10.96,10.91,10.925,5298.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9197.0,-1383.6230195739925,False,False,False,False,67915.40639242022,False,False,False,False
2023-11-21 16:00:00+00:00,10.945,10.945,10.55,10.56,2038.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11235.0,-1536.3575464023027,False,False,False,False,66894.05125455324,False,False,False,False
2023-11-21 20:00:00+00:00,10.56,10.67,10.56,10.6,2371.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8864.0,-1649.9644061480033,False,False,False,False,65893.69387076171,False,False,False,False
2023-11-22 16:00:00+00:00,10.575,10.64,10.535,10.63,6276.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2588.0,-1664.5075936495846,False,False,False,False,64969.38853943207,False,False,False,False
2023-11-22 20:00:00+00:00,10.63,10.68,10.62,10.675,7535.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4947.0,-1562.0035999495908,False,False,False,False,64078.9329031618,False,False,False,False
2023-11-23 16:00:00+00:00,10.675,10.675,10.675,10.675,0.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4947.0,-1461.088815454248,False,False,False,False,63085.46107520581,False,False,False,False
2023-11-23 20:00:00+00:00,10.675,10.675,10.675,10.675,0.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4947.0,-1361.738601261159,False,False,False,False,62107.39191124913,False,False,False,False
2023-11-24 16:00:00+00:00,10.735,10.735,10.67,10.68,1750.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6697.0,-1236.7969175206758,False,False,False,False,61171.61839324526,False,False,False,False
2023-11-24 20:00:00+00:00,10.68,10.68,10.68,10.68,0.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6697.0,-1113.7923141482622,False,False,False,False,60223.22120885386,False,False,False,False
2023-11-27 16:00:00+00:00,10.58,10.615,10.515,10.54,4514.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2183.0,-1062.6792550141806,False,False,False,False,59359.51235290263,False,False,False,False
2023-11-27 20:00:00+00:00,10.54,10.61,10.54,10.545,3222.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5405.0,-962.4051580372166,False,False,False,False,58489.16332417545,False,False,False,False
2023-11-28 16:00:00+00:00,10.41,10.43,10.28,10.34,3602.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1803.0,-919.5306594629961,False,False,False,False,57638.19955170762,False,False,False,False
2023-11-28 20:00:00+00:00,10.34,10.34,10.245,10.285,3239.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1436.0,-927.5379360604691,False,False,False,False,56794.80110904548,False,False,False,False
2023-11-29 16:00:00+00:00,10.195,10.365,10.1,10.35,66960.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,65524.0,102.71846604899565,False,False,False,False,56952.401091850974,False,False,False,False
2023-11-29 20:00:00+00:00,10.35,10.44,10.285,10.375,17857.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,83381.0,1393.8546138621896,False,False,False,False,56346.27084236492,False,False,False,False
2023-11-30 16:00:00+00:00,10.515,10.595,10.35,10.405,2499.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,85880.0,2703.7173330271166,False,False,False,False,55511.42943395615,False,False,False,False
2023-11-30 20:00:00+00:00,10.41,10.41,10.33,10.355,3448.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,82432.0,3939.8147387166186,False,False,False,False,54704.24448149171,False,False,False,False
2023-12-01 16:00:00+00:00,10.445,10.62,10.385,10.455,8159.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,90591.0,5283.243967573725,False,False,False,False,53982.61278410424,False,False,False,False
2023-12-01 20:00:00+00:00,10.455,10.5,10.44,10.45,5597.0,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,84994.0,6519.069642495062,False,False,False,False,53232.4482448158,False,False,False,False
